Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
305,Donovan Mitchell,3PM,2.5,OVER,53.20%,S,DO NOT BET,52.87,✅ HIT,4.0,OVER,53.80%,53.47,✅ HIT,OVER,53.50%,53.16,✅ HIT,OVER,52.90%,52.63,✅ HIT,OVER,52.50%,52.22,✅ HIT,-0.75,0.92,-0.17,1.1,-2.0,0.6,0.4,0.0048,100.00%
306,Darius Garland,PRA,26.5,UNDER,51.10%,D,DO NOT BET,52.86,❌ MISS,28.0,OVER,50.20%,50.45,✅ HIT,OVER,50.30%,50.6,✅ HIT,UNDER,52.70%,54.4,❌ MISS,UNDER,52.30%,54.07,❌ MISS,0.1,-0.02,0.28,-0.1,0.67,0.8,0.8,0.0138,50.00%
307,Aaron Gordon,REB,5.5,OVER,52.00%,B,DO NOT BET,52.81,❌ MISS,4.0,UNDER,50.40%,51.63,✅ HIT,OVER,50.40%,51.24,❌ MISS,OVER,53.70%,54.53,❌ MISS,OVER,54.30%,55.09,❌ MISS,-0.29,-0.04,0.43,-0.1,-0.6,1.4,0.8,0.0204,75.00%
308,Donovan Mitchell,PR,32.5,OVER,51.60%,D,DO NOT BET,52.78,❌ MISS,30.0,OVER,51.20%,52.47,❌ MISS,OVER,51.20%,52.39,❌ MISS,OVER,51.80%,53.06,❌ MISS,OVER,52.00%,53.19,❌ MISS,-0.06,0.51,-0.06,3.1,-3.48,1.2,0.8,0.0035,100.00%
309,Immanuel Quickley,PR,20.5,OVER,52.70%,D,DO NOT BET,52.78,✅ HIT,31.0,OVER,56.60%,56.73,✅ HIT,OVER,56.40%,56.47,✅ HIT,UNDER,51.20%,53.11,❌ MISS,UNDER,51.10%,52.98,❌ MISS,-0.14,0.29,0.0,1.7,-2.53,0.8,0.8,0.0382,50.00%
310,Brandon Miller,FGA,16.5,UNDER,52.80%,D,DO NOT BET,52.75,✅ HIT,15.0,UNDER,51.50%,51.43,✅ HIT,UNDER,51.90%,51.83,✅ HIT,UNDER,53.90%,53.84,✅ HIT,UNDER,54.00%,53.91,✅ HIT,0.01,-1.3,0.0,-3.5,3.53,1.2,1.6,0.0113,100.00%
311,Josh Hart,PTS,11.5,UNDER,50.50%,D,DO NOT BET,52.63,NO GAME,,UNDER,51.50%,53.63,NO GAME,UNDER,51.80%,53.98,NO GAME,OVER,51.00%,50.84,NO GAME,OVER,50.40%,50.25,NO GAME,0.1,0.15,0.36,0.5,-0.17,1.2,0.8,0.012,50.00%
312,Miles Bridges,REB,5.5,UNDER,51.90%,B,DO NOT BET,52.61,✅ HIT,2.0,UNDER,53.20%,53.95,✅ HIT,UNDER,52.20%,52.95,✅ HIT,UNDER,51.40%,52.17,✅ HIT,UNDER,50.60%,51.37,✅ HIT,0.2,-0.51,-0.37,-1.1,1.53,1.0,1.2,0.0095,100.00%
313,Miles Bridges,AST,2.5,UNDER,53.00%,C,DO NOT BET,52.59,❌ MISS,5.0,UNDER,56.00%,55.53,❌ MISS,UNDER,55.90%,55.5,❌ MISS,OVER,50.20%,52.67,✅ HIT,UNDER,50.40%,49.98,❌ MISS,0.58,-0.07,-3.0,-0.1,0.96,1.2,1.2,0.0294,75.00%
314,Jalen Brunson,PRA,36.5,OVER,50.90%,D,DO NOT BET,52.53,✅ HIT,40.0,UNDER,50.80%,51.21,❌ MISS,UNDER,50.70%,51.05,❌ MISS,OVER,52.40%,54.03,✅ HIT,OVER,52.70%,54.34,✅ HIT,0.08,0.29,0.08,1.3,-0.93,0.8,1.2,0.0166,50.00%
315,Paolo Banchero,REB,8.5,UNDER,51.40%,B,DO NOT BET,52.51,✅ HIT,8.0,UNDER,51.80%,52.93,✅ HIT,UNDER,50.90%,51.99,✅ HIT,UNDER,51.90%,52.96,✅ HIT,UNDER,51.10%,52.14,✅ HIT,0.02,0.28,-0.27,1.1,-1.03,1.0,0.8,0.0044,100.00%
316,Naz Reid,AST,1.5,OVER,54.30%,C,DO NOT BET,52.5,❌ MISS,1.0,OVER,55.80%,54.01,❌ MISS,OVER,54.80%,52.96,❌ MISS,OVER,53.80%,52.01,❌ MISS,OVER,52.90%,51.03,❌ MISS,-2.15,0.75,-0.58,0.3,-1.16,1.0,0.4,0.011,100.00%
317,Zion Williamson,PR,28.5,OVER,51.20%,D,DO NOT BET,52.5,❌ MISS,25.0,UNDER,51.20%,51.95,✅ HIT,UNDER,51.20%,51.94,✅ HIT,OVER,53.60%,54.87,❌ MISS,OVER,53.70%,55.0,❌ MISS,0.12,0.55,-1.5,5.3,-4.17,1.0,0.8,0.0244,50.00%
318,Miles Bridges,3PA,5.5,OVER,53.90%,B,DO NOT BET,52.47,❌ MISS,4.0,OVER,55.10%,53.63,❌ MISS,OVER,54.10%,52.59,❌ MISS,OVER,53.80%,52.29,❌ MISS,OVER,52.90%,51.39,❌ MISS,-0.54,0.35,-1.33,0.5,-1.26,0.8,0.8,0.008,100.00%
319,Paolo Banchero,PA,28.5,UNDER,51.70%,D,DO NOT BET,52.45,❌ MISS,32.0,UNDER,52.10%,52.82,❌ MISS,UNDER,51.70%,52.46,❌ MISS,UNDER,51.80%,52.51,❌ MISS,UNDER,51.30%,52.02,❌ MISS,-0.17,0.33,0.88,2.5,-3.81,1.0,1.2,0.0029,100.00%
320,Kawhi Leonard,PTS,27.5,OVER,51.70%,D,DO NOT BET,52.4,✅ HIT,45.0,OVER,52.70%,53.46,✅ HIT,OVER,52.20%,52.95,✅ HIT,OVER,51.10%,51.88,✅ HIT,OVER,50.60%,51.29,✅ HIT,-0.17,-0.12,0.25,-0.3,-0.12,1.2,1.6,0.0085,100.00%
321,Immanuel Quickley,3PM,2.5,OVER,50.90%,S,DO NOT BET,52.31,✅ HIT,3.0,OVER,54.20%,55.66,✅ HIT,OVER,53.90%,55.35,✅ HIT,UNDER,52.20%,52.73,❌ MISS,UNDER,52.50%,53.03,❌ MISS,-0.22,0.79,0.0,0.5,-0.64,1.0,0.4,0.032,50.00%
322,Josh Hart,PRA,24.5,UNDER,51.20%,D,DO NOT BET,52.29,NO GAME,,UNDER,51.80%,52.88,NO GAME,UNDER,51.60%,52.69,NO GAME,UNDER,50.90%,51.96,NO GAME,UNDER,50.50%,51.64,NO GAME,-0.01,-0.12,0.48,-0.5,0.44,0.8,0.4,0.0051,100.00%
323,Alperen Sengun,FTM,3.5,UNDER,51.20%,B,DO NOT BET,52.25,✅ HIT,0.0,UNDER,50.20%,51.21,✅ HIT,UNDER,51.40%,52.46,✅ HIT,UNDER,51.00%,52.03,✅ HIT,UNDER,52.20%,53.28,✅ HIT,0.13,0.04,-0.86,0.1,0.22,1.4,1.2,0.0074,100.00%
324,Rudy Gobert,PRA,22.5,UNDER,50.10%,D,DO NOT BET,52.2,✅ HIT,18.0,UNDER,50.90%,53.04,✅ HIT,UNDER,50.80%,52.87,✅ HIT,OVER,50.50%,50.39,❌ MISS,OVER,50.80%,50.71,❌ MISS,0.23,0.1,-0.59,0.7,0.85,0.8,1.2,0.0076,50.00%
325,Donovan Mitchell,PTS,28.5,UNDER,52.20%,D,DO NOT BET,52.19,✅ HIT,25.0,UNDER,53.00%,52.94,✅ HIT,UNDER,53.30%,53.23,✅ HIT,UNDER,51.10%,51.05,✅ HIT,UNDER,51.60%,51.55,✅ HIT,-0.02,-0.71,0.02,-4.1,3.97,0.8,1.2,0.0091,100.00%
326,Scottie Barnes,FTM,2.5,OVER,52.80%,B,DO NOT BET,52.14,❌ MISS,0.0,OVER,55.70%,55.04,❌ MISS,OVER,53.80%,53.16,❌ MISS,OVER,51.60%,50.96,❌ MISS,OVER,50.00%,49.4,❌ MISS,-0.4,-0.36,-0.29,-0.7,-0.07,1.2,1.6,0.0214,100.00%
327,Paolo Banchero,PRA,37.5,UNDER,52.30%,D,DO NOT BET,52.13,❌ MISS,40.0,UNDER,52.50%,52.23,❌ MISS,UNDER,52.20%,52.03,❌ MISS,UNDER,52.50%,52.28,❌ MISS,UNDER,52.20%,51.96,❌ MISS,-0.36,0.64,0.44,3.1,-4.85,0.8,0.8,0.0014,100.00%
328,Nikola Jokić,PA,38.5,OVER,51.80%,D,DO NOT BET,52.13,❌ MISS,29.0,OVER,50.80%,51.14,❌ MISS,OVER,51.20%,51.51,❌ MISS,OVER,52.40%,52.68,❌ MISS,OVER,52.90%,53.18,❌ MISS,-0.11,-0.23,0.18,-1.5,0.76,1.2,1.6,0.0083,100.00%
329,Zion Williamson,TOV,2.5,UNDER,50.50%,A,DO NOT BET,52.1,✅ HIT,2.0,UNDER,53.80%,55.31,✅ HIT,UNDER,53.90%,55.49,✅ HIT,OVER,53.00%,53.43,❌ MISS,OVER,52.50%,53.0,❌ MISS,-0.29,-0.66,1.5,-0.9,0.5,1.4,1.2,0.0331,50.00%
330,Karl-Anthony Towns,TOV,2.5,UNDER,53.00%,A,DO NOT BET,52.05,✅ HIT,2.0,UNDER,50.30%,49.4,✅ HIT,UNDER,50.60%,49.69,✅ HIT,UNDER,55.40%,54.49,✅ HIT,UNDER,55.50%,54.59,✅ HIT,0.0,-0.6,-1.33,-0.7,0.7,1.0,1.2,0.025,100.00%
331,Brandon Miller,AST,3.5,UNDER,51.10%,C,DO NOT BET,52.03,❌ MISS,5.0,UNDER,52.70%,53.56,❌ MISS,UNDER,52.90%,53.83,❌ MISS,OVER,50.90%,51.98,✅ HIT,OVER,50.10%,51.27,✅ HIT,-0.11,0.1,0.0,0.1,-0.21,1.0,0.8,0.0168,50.00%
332,Rudy Gobert,PTS,9.5,OVER,51.20%,D,DO NOT BET,52.03,❌ MISS,9.0,OVER,52.30%,53.13,❌ MISS,OVER,51.80%,52.65,❌ MISS,OVER,50.60%,51.46,❌ MISS,OVER,50.10%,50.89,❌ MISS,-0.25,0.09,1.14,0.5,-1.85,1.2,0.8,0.009,100.00%
333,Alperen Sengun,RA,14.5,UNDER,51.00%,C,DO NOT BET,51.97,✅ HIT,5.0,UNDER,50.00%,51.03,✅ HIT,OVER,50.10%,51.16,❌ MISS,UNDER,52.20%,53.14,✅ HIT,UNDER,51.90%,52.87,✅ HIT,0.21,-0.64,-0.46,-2.1,2.78,1.2,1.2,0.0105,75.00%
334,Julius Randle,PTS,17.5,OVER,55.20%,D,DO NOT BET,51.93,❌ MISS,14.0,OVER,56.40%,53.1,❌ MISS,OVER,55.80%,52.46,❌ MISS,OVER,54.80%,51.44,❌ MISS,OVER,54.00%,50.72,❌ MISS,-1.07,0.31,0.6,1.1,-4.85,0.6,0.4,0.0091,100.00%
335,Russell Westbrook,RA,10.5,OVER,52.20%,C,DO NOT BET,51.91,✅ HIT,16.0,OVER,51.20%,50.92,✅ HIT,OVER,51.20%,50.97,✅ HIT,OVER,53.30%,53.08,✅ HIT,OVER,52.90%,52.67,✅ HIT,-0.28,-0.63,1.5,-3.3,1.83,0.6,1.2,0.0098,100.00%
336,James Harden,REB,4.5,UNDER,50.10%,B,DO NOT BET,51.9,❌ MISS,5.0,UNDER,50.70%,52.49,❌ MISS,OVER,50.20%,50.4,✅ HIT,UNDER,50.40%,52.13,❌ MISS,OVER,50.40%,50.62,✅ HIT,0.16,0.22,0.23,0.5,-0.15,0.8,0.8,0.0044,50.00%
337,Julius Randle,REB,6.5,OVER,52.30%,B,DO NOT BET,51.88,✅ HIT,7.0,OVER,52.40%,51.94,✅ HIT,OVER,53.10%,52.69,✅ HIT,OVER,51.60%,51.12,✅ HIT,OVER,52.20%,51.79,✅ HIT,-0.35,-1.73,0.71,-2.3,1.83,1.4,2.0,0.0056,100.00%
338,Jalen Brunson,PR,29.5,UNDER,50.90%,D,DO NOT BET,51.84,❌ MISS,32.0,UNDER,52.00%,52.89,❌ MISS,UNDER,52.00%,52.86,❌ MISS,OVER,50.00%,51.13,✅ HIT,OVER,50.10%,51.26,✅ HIT,0.02,-0.7,0.05,-5.3,5.42,1.4,1.2,0.0104,50.00%
339,Alperen Sengun,AST,5.5,OVER,51.10%,C,DO NOT BET,51.83,❌ MISS,3.0,OVER,51.70%,52.37,❌ MISS,OVER,51.00%,51.7,❌ MISS,OVER,51.30%,52.01,❌ MISS,OVER,50.60%,51.26,❌ MISS,-0.33,1.02,-0.2,1.9,-2.51,0.8,0.4,0.0041,100.00%
340,Paolo Banchero,PTS,23.5,OVER,50.40%,D,DO NOT BET,51.83,✅ HIT,25.0,OVER,50.10%,51.43,✅ HIT,UNDER,50.30%,50.98,❌ MISS,OVER,51.30%,52.72,✅ HIT,OVER,50.70%,52.13,✅ HIT,0.17,-0.48,-1.0,-3.5,4.77,1.4,1.6,0.0065,75.00%
341,Jalen Suggs,STL,1.5,UNDER,50.20%,A,DO NOT BET,51.74,❌ MISS,3.0,OVER,51.10%,51.6,✅ HIT,OVER,50.70%,51.2,✅ HIT,UNDER,51.20%,52.71,❌ MISS,UNDER,51.50%,53.03,❌ MISS,0.5,0.12,0.1,0.1,0.3,0.4,0.4,0.0115,50.00%
342,Ace Bailey,FGA,14.5,UNDER,56.70%,D,DO NOT BET,51.72,❌ MISS,16.0,UNDER,56.50%,51.49,❌ MISS,UNDER,56.00%,51.0,❌ MISS,UNDER,57.40%,52.41,❌ MISS,UNDER,57.00%,51.99,❌ MISS,-1.58,0.53,-1.5,1.1,-4.35,0.8,0.8,0.0053,100.00%
343,Aaron Gordon,3PM,1.5,UNDER,51.50%,S,DO NOT BET,51.61,✅ HIT,0.0,UNDER,53.80%,53.87,✅ HIT,UNDER,54.00%,54.1,✅ HIT,OVER,51.00%,52.96,❌ MISS,OVER,50.70%,52.59,❌ MISS,0.35,-0.4,-1.33,-0.3,0.56,1.2,1.2,0.0238,50.00%
344,Jamal Murray,PA,28.5,OVER,55.40%,D,DO NOT BET,51.57,✅ HIT,34.0,OVER,53.70%,49.94,✅ HIT,OVER,54.10%,50.32,✅ HIT,OVER,56.50%,52.76,✅ HIT,OVER,57.10%,53.26,✅ HIT,-0.33,-0.27,-0.11,-3.3,-0.78,1.0,1.2,0.0146,100.00%
345,Brandon Ingram,3PM,1.5,UNDER,50.30%,S,DO NOT BET,51.54,❌ MISS,2.0,OVER,51.30%,52.11,✅ HIT,OVER,51.00%,51.82,✅ HIT,UNDER,51.70%,52.88,❌ MISS,UNDER,52.00%,53.19,❌ MISS,0.22,-0.46,0.0,-0.5,0.74,1.2,1.6,0.0151,50.00%
346,Jalen Brunson,PTS,26.5,OVER,50.10%,D,DO NOT BET,51.52,✅ HIT,28.0,UNDER,52.30%,52.87,❌ MISS,UNDER,52.60%,53.19,❌ MISS,OVER,53.00%,54.4,✅ HIT,OVER,52.30%,53.75,✅ HIT,0.05,0.83,-0.15,5.9,-5.58,0.4,0.4,0.0257,50.00%
347,LaMelo Ball,3PA,9.5,UNDER,51.40%,B,DO NOT BET,51.41,❌ MISS,13.0,OVER,52.60%,54.54,✅ HIT,OVER,51.70%,53.7,✅ HIT,UNDER,54.70%,54.78,❌ MISS,UNDER,55.10%,55.1,❌ MISS,0.07,0.7,-1.5,1.9,-1.72,0.6,0.4,0.0354,50.00%
348,Naz Reid,RA,7.5,OVER,54.70%,C,DO NOT BET,51.41,❌ MISS,7.0,OVER,54.80%,51.54,❌ MISS,OVER,54.40%,51.2,❌ MISS,OVER,55.00%,51.77,❌ MISS,OVER,54.40%,51.15,❌ MISS,-1.54,-0.12,-1.34,-0.1,-1.13,1.0,0.8,0.0025,100.00%
349,Scottie Barnes,REB,6.5,OVER,53.80%,B,DO NOT BET,51.39,❌ MISS,6.0,OVER,54.80%,52.38,❌ MISS,OVER,55.50%,53.03,❌ MISS,OVER,52.20%,49.77,❌ MISS,OVER,52.80%,50.4,❌ MISS,-1.42,2.76,-3.0,2.7,-4.09,0.6,0.0,0.0135,100.00%
350,Jalen Brunson,PA,33.5,UNDER,51.10%,D,DO NOT BET,51.34,❌ MISS,36.0,UNDER,52.30%,52.6,❌ MISS,UNDER,52.00%,52.24,❌ MISS,UNDER,50.20%,50.51,❌ MISS,OVER,50.20%,51.98,✅ HIT,-0.18,-0.43,0.08,-1.9,1.09,1.6,1.2,0.011,75.00%
351,Karl-Anthony Towns,PTS,20.5,UNDER,50.30%,D,DO NOT BET,51.3,❌ MISS,21.0,OVER,50.40%,51.45,✅ HIT,OVER,50.00%,51.03,✅ HIT,UNDER,50.60%,51.59,❌ MISS,UNDER,51.10%,52.11,❌ MISS,-0.07,0.37,0.13,2.5,-2.97,1.0,0.8,0.006,50.00%
352,Nikola Jokić,3PM,1.5,OVER,51.70%,S,DO NOT BET,51.17,❌ MISS,0.0,OVER,51.70%,51.17,❌ MISS,OVER,51.40%,50.89,❌ MISS,OVER,52.00%,51.5,❌ MISS,OVER,51.60%,51.11,❌ MISS,-0.36,0.46,-1.18,0.5,-0.9,1.0,0.4,0.0022,100.00%
353,Jamal Murray,FGA,17.5,UNDER,50.10%,D,DO NOT BET,51.16,❌ MISS,21.0,OVER,52.30%,53.3,✅ HIT,OVER,51.30%,52.23,✅ HIT,UNDER,51.90%,52.91,❌ MISS,UNDER,52.20%,53.28,❌ MISS,0.18,0.15,-1.33,0.7,0.15,1.2,0.8,0.0197,50.00%
354,Julius Randle,PR,24.5,OVER,54.30%,D,DO NOT BET,51.01,❌ MISS,21.0,OVER,52.50%,49.24,❌ MISS,OVER,52.40%,49.12,❌ MISS,OVER,56.00%,52.78,❌ MISS,OVER,56.20%,52.91,❌ MISS,-0.81,-0.15,0.81,-0.7,-3.02,0.6,0.8,0.0183,100.00%
355,Paolo Banchero,FGA,16.5,OVER,50.30%,D,DO NOT BET,50.98,✅ HIT,18.0,UNDER,50.20%,51.51,❌ MISS,UNDER,50.80%,52.13,❌ MISS,OVER,51.50%,52.2,✅ HIT,OVER,50.60%,51.35,✅ HIT,0.1,0.03,-0.97,0.1,0.27,1.2,1.2,0.0088,50.00%
356,Keyonte George,3PA,6.5,OVER,50.50%,B,DO NOT BET,50.94,❌ MISS,2.0,UNDER,51.00%,52.57,✅ HIT,UNDER,51.60%,53.11,✅ HIT,OVER,52.60%,53.13,❌ MISS,OVER,51.80%,52.3,❌ MISS,-0.13,-0.61,0.69,-1.3,1.03,0.8,1.2,0.0181,50.00%
357,Zion Williamson,PTS,21.5,OVER,50.80%,D,DO NOT BET,50.82,❌ MISS,19.0,UNDER,54.30%,56.3,✅ HIT,UNDER,54.50%,56.54,✅ HIT,OVER,56.50%,56.46,❌ MISS,OVER,55.70%,55.68,❌ MISS,0.0,0.48,-1.5,3.5,-3.49,1.0,0.8,0.0526,50.00%
358,Naz Reid,3PM,1.5,OVER,51.00%,S,DO NOT BET,50.67,❌ MISS,1.0,UNDER,50.60%,52.9,✅ HIT,UNDER,50.80%,53.16,✅ HIT,OVER,52.90%,52.56,❌ MISS,OVER,52.50%,52.16,❌ MISS,-1.91,1.75,0.0,0.7,-1.47,0.6,0.0,0.017,50.00%
359,Brandon Miller,PA,24.5,UNDER,50.80%,D,DO NOT BET,50.59,❌ MISS,25.0,OVER,52.90%,55.13,✅ HIT,OVER,53.30%,55.51,✅ HIT,UNDER,55.00%,54.74,❌ MISS,UNDER,54.50%,54.28,❌ MISS,-0.09,-0.55,0.0,-2.7,2.28,0.8,1.2,0.0392,50.00%
360,James Harden,AST,7.5,UNDER,50.10%,C,DO NOT BET,50.58,❌ MISS,8.0,UNDER,51.00%,51.5,❌ MISS,UNDER,51.40%,51.93,❌ MISS,OVER,51.50%,52.95,✅ HIT,OVER,50.70%,52.18,✅ HIT,0.27,-0.33,-0.8,-0.7,1.27,0.8,1.2,0.0118,50.00%
361,Naz Reid,PRA,19.5,OVER,54.10%,D,DO NOT BET,50.57,✅ HIT,20.0,OVER,53.40%,49.89,✅ HIT,OVER,53.50%,49.95,✅ HIT,OVER,54.60%,51.07,✅ HIT,OVER,54.90%,51.37,✅ HIT,-0.74,0.36,-0.88,1.5,-4.56,0.8,0.8,0.0066,100.00%
362,Naz Reid,PTS,11.5,OVER,52.80%,D,DO NOT BET,50.46,✅ HIT,13.0,OVER,53.00%,50.63,✅ HIT,OVER,52.50%,50.11,✅ HIT,OVER,53.30%,50.89,✅ HIT,OVER,52.60%,50.22,✅ HIT,-0.62,0.29,-0.54,1.1,-3.43,0.8,1.2,0.0031,100.00%
363,Scottie Barnes,RA,11.5,OVER,52.60%,C,DO NOT BET,50.35,❌ MISS,10.0,OVER,54.40%,52.11,❌ MISS,OVER,54.10%,51.81,❌ MISS,OVER,51.10%,48.82,❌ MISS,OVER,51.00%,48.68,❌ MISS,-1.09,2.94,-3.0,4.7,-6.44,0.6,0.0,0.0161,100.00%
364,Kevin Durant,FTM,4.5,OVER,51.40%,B,DO NOT BET,50.29,❌ MISS,1.0,OVER,52.80%,51.67,❌ MISS,OVER,51.20%,50.1,❌ MISS,OVER,51.50%,50.46,❌ MISS,UNDER,50.00%,53.09,✅ HIT,-0.26,-0.31,-0.61,-1.1,0.21,1.0,0.8,0.0098,75.00%
365,James Harden,PR,24.5,OVER,56.20%,D,DO NOT BET,50.2,✅ HIT,35.0,OVER,53.50%,47.48,✅ HIT,OVER,53.40%,47.33,✅ HIT,OVER,59.00%,52.93,✅ HIT,OVER,59.10%,53.06,✅ HIT,-1.38,-0.15,-0.77,-0.5,-4.04,0.8,0.8,0.028,100.00%
366,DeMar DeRozan,AST,3.5,UNDER,51.90%,C,DO NOT BET,50.13,❌ MISS,6.0,UNDER,53.30%,51.57,❌ MISS,UNDER,53.50%,51.78,❌ MISS,UNDER,50.00%,48.28,❌ MISS,UNDER,50.70%,48.9,❌ MISS,0.13,-0.04,-3.0,-0.1,0.45,0.8,1.2,0.0156,100.00%
367,LaMelo Ball,PA,27.5,UNDER,52.70%,D,DO NOT BET,50.03,❌ MISS,35.0,UNDER,50.90%,48.19,❌ MISS,UNDER,50.50%,47.82,❌ MISS,UNDER,55.00%,52.29,❌ MISS,UNDER,54.50%,51.83,❌ MISS,-0.33,-1.13,-1.5,-3.9,2.77,1.4,1.6,0.0204,100.00%
368,Ace Bailey,PR,20.5,UNDER,55.10%,D,DO NOT BET,49.84,❌ MISS,25.0,UNDER,58.10%,52.81,❌ MISS,UNDER,57.90%,52.57,❌ MISS,UNDER,52.40%,47.06,❌ MISS,UNDER,52.20%,46.93,❌ MISS,-0.58,0.1,-1.5,0.7,-4.83,0.8,0.8,0.0285,100.00%
369,Kevin Durant,RA,9.5,OVER,51.20%,C,DO NOT BET,49.79,❌ MISS,9.0,OVER,50.70%,49.21,❌ MISS,OVER,50.80%,49.32,❌ MISS,OVER,51.90%,50.42,❌ MISS,OVER,51.70%,50.2,❌ MISS,-0.28,-0.17,-1.52,-0.3,-0.18,1.0,0.8,0.0053,100.00%
370,Jamal Murray,PTS,22.5,OVER,52.30%,D,DO NOT BET,49.74,✅ HIT,30.0,OVER,53.30%,50.69,✅ HIT,OVER,52.80%,50.17,✅ HIT,OVER,52.00%,49.36,✅ HIT,OVER,51.30%,48.74,✅ HIT,-0.27,-0.34,-0.09,-3.7,0.8,1.0,1.2,0.0074,100.00%
371,Scottie Barnes,PRA,30.5,OVER,51.90%,D,DO NOT BET,49.67,❌ MISS,19.0,OVER,52.50%,50.34,❌ MISS,OVER,52.60%,50.43,❌ MISS,OVER,51.00%,48.8,❌ MISS,OVER,51.30%,49.11,❌ MISS,-0.4,1.4,-1.87,5.9,-7.61,0.4,0.4,0.0073,100.00%
372,Ace Bailey,PRA,22.5,UNDER,55.10%,D,DO NOT BET,49.51,❌ MISS,27.0,UNDER,59.10%,53.41,❌ MISS,UNDER,58.70%,53.06,❌ MISS,UNDER,51.60%,45.93,❌ MISS,UNDER,51.20%,45.61,❌ MISS,-0.74,0.05,-1.5,0.3,-4.75,1.0,1.2,0.0373,100.00%
373,Evan Mobley,PTS,16.5,OVER,50.70%,D,DO NOT BET,49.47,✅ HIT,18.0,OVER,50.50%,49.28,✅ HIT,OVER,50.10%,48.86,✅ HIT,OVER,51.40%,50.17,✅ HIT,OVER,50.80%,49.57,✅ HIT,-0.35,-0.83,0.18,-2.9,1.68,1.0,1.6,0.0047,100.00%
374,Desmond Bane,PA,25.5,UNDER,52.00%,D,DO NOT BET,49.33,❌ MISS,41.0,UNDER,50.90%,48.29,❌ MISS,UNDER,50.60%,47.92,❌ MISS,UNDER,53.40%,50.78,❌ MISS,UNDER,53.00%,50.31,❌ MISS,-0.17,0.12,-2.26,0.7,-1.64,0.6,0.8,0.0124,100.00%
375,Desmond Bane,PRA,29.5,UNDER,51.70%,D,DO NOT BET,49.32,❌ MISS,47.0,UNDER,50.30%,47.89,❌ MISS,UNDER,50.10%,47.74,❌ MISS,UNDER,53.40%,51.0,❌ MISS,UNDER,53.10%,50.68,❌ MISS,-0.19,0.27,-2.52,1.1,-1.85,0.8,0.8,0.0152,100.00%
376,James Harden,PA,27.5,OVER,55.40%,D,DO NOT BET,49.2,✅ HIT,38.0,OVER,53.40%,47.27,✅ HIT,OVER,53.80%,47.65,✅ HIT,OVER,56.80%,50.68,✅ HIT,OVER,57.30%,51.19,✅ HIT,-2.05,0.3,-0.45,0.7,-5.45,0.8,0.8,0.0175,100.00%
377,LaMelo Ball,PTS,20.5,UNDER,51.60%,D,DO NOT BET,49.02,❌ MISS,30.0,UNDER,52.80%,50.22,❌ MISS,UNDER,53.10%,50.51,❌ MISS,UNDER,50.00%,47.41,❌ MISS,UNDER,50.60%,47.95,❌ MISS,-0.42,-0.79,-1.5,-2.5,1.18,1.4,1.2,0.0136,100.00%
378,Kevin Durant,PR,29.5,OVER,51.20%,D,DO NOT BET,48.75,❌ MISS,15.0,OVER,53.00%,50.56,❌ MISS,OVER,52.90%,50.43,❌ MISS,UNDER,50.60%,55.06,✅ HIT,UNDER,50.50%,54.93,✅ HIT,-0.5,-0.54,-0.29,-2.3,0.18,1.0,0.8,0.0175,50.00%
379,Scottie Barnes,AST,4.5,OVER,51.10%,C,DO NOT BET,48.67,❌ MISS,4.0,OVER,50.20%,47.82,❌ MISS,UNDER,50.30%,54.72,✅ HIT,OVER,52.60%,50.22,❌ MISS,OVER,51.70%,49.35,❌ MISS,-0.6,1.06,-3.0,1.5,-2.35,1.0,0.4,0.0117,75.00%
380,Scottie Barnes,PR,25.5,OVER,50.50%,D,DO NOT BET,48.51,❌ MISS,15.0,UNDER,50.10%,54.12,✅ HIT,UNDER,50.20%,54.15,✅ HIT,OVER,51.10%,49.08,❌ MISS,OVER,51.20%,49.21,❌ MISS,-0.34,0.97,-1.67,3.9,-5.25,0.4,0.4,0.0064,50.00%
381,DeMar DeRozan,PRA,21.5,OVER,53.50%,D,DO NOT BET,48.07,✅ HIT,49.0,OVER,50.80%,45.38,✅ HIT,OVER,50.90%,45.51,✅ HIT,OVER,56.00%,50.53,✅ HIT,OVER,56.20%,50.83,✅ HIT,-1.32,1.34,-3.0,3.5,-6.94,1.0,0.0,0.0262,100.00%
382,Evan Mobley,PRA,27.5,OVER,50.90%,D,DO NOT BET,47.96,✅ HIT,35.0,OVER,51.00%,47.98,✅ HIT,OVER,51.10%,48.1,✅ HIT,OVER,50.70%,47.71,✅ HIT,OVER,51.00%,48.03,✅ HIT,-0.58,-0.67,0.0,-2.9,0.38,0.8,1.2,0.0015,100.00%
