Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
309,Jaylen Brown,TOV,3.5,UNDER,54.8%,A,DO NOT BET,55.04,❌ MISS,6.0,OVER,50.5%,52.26,✅ HIT,OVER,50.1%,51.94,✅ HIT,UNDER,60.0%,60.22,❌ MISS,UNDER,59.9%,60.14,❌ MISS,0.05,-0.1,-1.0,-0.1,0.15,1.2,1.2,0.0514,50.0%
310,Luka Dončić,AST,8.5,UNDER,53.9%,C,DO NOT BET,55.02,❌ MISS,9.0,UNDER,54.3%,55.38,❌ MISS,UNDER,54.4%,55.49,❌ MISS,UNDER,53.4%,54.44,❌ MISS,UNDER,53.7%,54.75,❌ MISS,-0.02,-0.71,0.44,-1.7,1.65,1.4,1.6,0.0044,100.0%
311,Jalen Duren,PA,20.5,OVER,52.6%,D,DO NOT BET,55.02,❌ MISS,16.0,OVER,53.5%,55.89,❌ MISS,OVER,53.9%,56.27,❌ MISS,OVER,51.3%,53.72,❌ MISS,OVER,51.8%,54.22,❌ MISS,0.02,-0.1,0.92,-0.7,0.87,1.4,1.2,0.0108,100.0%
312,Cooper Flagg,PTS,22.5,UNDER,60.9%,D,DO NOT BET,55.0,✅ HIT,13.0,UNDER,61.2%,55.31,✅ HIT,UNDER,61.2%,55.29,✅ HIT,UNDER,60.5%,54.65,✅ HIT,UNDER,60.6%,54.77,✅ HIT,-0.54,-0.91,-3.0,-4.1,1.68,1.0,1.6,0.003,100.0%
313,Chet Holmgren,FTM,2.5,UNDER,51.6%,B,DO NOT BET,54.96,❌ MISS,3.0,UNDER,54.3%,57.63,❌ MISS,UNDER,55.1%,58.42,❌ MISS,OVER,52.2%,50.92,✅ HIT,OVER,50.6%,49.28,✅ HIT,0.47,-0.19,1.5,-0.3,1.05,0.8,1.2,0.0313,50.0%
314,Andrew Nembhard,AST,7.5,UNDER,55.2%,C,DO NOT BET,54.96,✅ HIT,2.0,UNDER,56.1%,55.91,✅ HIT,UNDER,56.1%,55.85,✅ HIT,UNDER,54.2%,53.93,✅ HIT,UNDER,54.4%,54.17,✅ HIT,-0.06,-0.51,-0.51,-1.1,0.96,1.0,1.2,0.0092,100.0%
315,De'Aaron Fox,FGA,14.5,OVER,56.8%,D,DO NOT BET,54.93,✅ HIT,19.0,OVER,57.0%,55.17,✅ HIT,OVER,55.2%,53.29,✅ HIT,OVER,58.4%,56.53,✅ HIT,OVER,56.6%,54.72,✅ HIT,-0.03,-0.19,-2.49,-0.9,0.74,1.0,1.2,0.0116,100.0%
316,Jalen Duren,FTM,3.5,OVER,54.2%,B,DO NOT BET,54.91,❌ MISS,2.0,OVER,55.5%,56.24,❌ MISS,OVER,53.6%,54.38,❌ MISS,OVER,54.7%,55.48,❌ MISS,OVER,52.8%,53.56,❌ MISS,-0.2,-0.51,0.71,-1.7,1.05,1.4,1.2,0.0102,100.0%
317,Cade Cunningham,FTM,4.5,UNDER,51.4%,B,DO NOT BET,54.9,✅ HIT,2.0,OVER,50.1%,48.66,❌ MISS,UNDER,51.2%,54.62,✅ HIT,UNDER,51.8%,55.26,✅ HIT,UNDER,52.9%,56.4,✅ HIT,0.51,-1.55,2.0,-2.1,2.79,1.8,1.6,0.0111,75.0%
318,Jaylen Brown,PR,32.5,UNDER,52.3%,D,DO NOT BET,54.87,❌ MISS,40.0,UNDER,51.3%,53.81,❌ MISS,UNDER,51.3%,53.8,❌ MISS,UNDER,53.5%,56.01,❌ MISS,UNDER,53.3%,55.87,❌ MISS,0.33,-0.52,-1.25,-4.7,7.67,1.0,1.6,0.0107,100.0%
319,Stephon Castle,PRA,27.5,OVER,54.4%,D,DO NOT BET,54.79,✅ HIT,51.0,OVER,58.5%,58.83,✅ HIT,OVER,58.4%,58.77,✅ HIT,OVER,50.3%,50.62,✅ HIT,OVER,50.6%,50.94,✅ HIT,-0.17,-0.07,0.31,-0.3,-0.42,1.0,1.2,0.0401,100.0%
320,LeBron James,PA,25.5,OVER,57.7%,D,DO NOT BET,54.78,❌ MISS,25.0,OVER,57.5%,54.56,❌ MISS,OVER,57.9%,54.95,❌ MISS,OVER,57.5%,54.55,❌ MISS,OVER,58.0%,55.05,❌ MISS,-0.75,-0.23,-0.04,-0.9,-2.03,1.0,1.2,0.0023,100.0%
321,CJ McCollum,RA,7.5,UNDER,52.9%,C,DO NOT BET,54.74,✅ HIT,6.0,UNDER,51.9%,53.68,✅ HIT,UNDER,51.5%,53.28,✅ HIT,UNDER,54.5%,56.28,✅ HIT,UNDER,53.9%,55.72,✅ HIT,-0.17,1.19,0.31,2.3,-2.63,0.8,0.4,0.0129,100.0%
322,Kevin Porter Jr.,REB,4.5,OVER,56.4%,B,DO NOT BET,54.72,✅ HIT,7.0,OVER,57.1%,55.38,✅ HIT,OVER,57.6%,55.93,✅ HIT,OVER,55.2%,53.54,✅ HIT,OVER,55.7%,54.02,✅ HIT,-0.51,-1.28,-0.22,-1.7,1.03,1.0,1.6,0.0097,100.0%
323,CJ McCollum,3PM,2.5,UNDER,50.4%,S,DO NOT BET,54.66,✅ HIT,0.0,OVER,50.3%,48.1,❌ MISS,OVER,50.0%,47.83,❌ MISS,UNDER,50.9%,55.11,✅ HIT,UNDER,51.2%,55.44,✅ HIT,0.04,-1.75,4.5,-0.7,0.72,1.4,2.0,0.0064,50.0%
324,Payton Pritchard,3PM,2.5,UNDER,54.5%,S,DO NOT BET,54.66,✅ HIT,2.0,UNDER,55.8%,55.92,✅ HIT,UNDER,56.0%,56.12,✅ HIT,UNDER,53.0%,53.16,✅ HIT,UNDER,53.3%,53.44,✅ HIT,0.04,-0.38,-0.75,-0.7,0.77,1.2,1.6,0.0137,100.0%
325,Cade Cunningham,AST,10.5,UNDER,54.6%,C,DO NOT BET,54.63,❌ MISS,13.0,UNDER,55.1%,55.2,❌ MISS,UNDER,55.2%,55.24,❌ MISS,UNDER,53.8%,53.91,❌ MISS,UNDER,54.1%,54.18,❌ MISS,-0.22,0.43,-0.37,1.1,-1.67,0.8,0.8,0.006,100.0%
326,Jaime Jaquez Jr.,RA,9.5,UNDER,56.0%,C,DO NOT BET,54.62,❌ MISS,11.0,UNDER,55.0%,53.65,❌ MISS,UNDER,54.3%,52.91,❌ MISS,UNDER,57.8%,56.44,❌ MISS,UNDER,56.9%,55.48,❌ MISS,0.14,0.53,-3.92,1.7,-1.25,1.4,0.8,0.014,100.0%
327,Tim Hardaway Jr.,REB,2.5,UNDER,54.4%,B,DO NOT BET,54.62,✅ HIT,2.0,UNDER,54.9%,55.09,✅ HIT,UNDER,53.8%,54.04,✅ HIT,UNDER,54.9%,55.14,✅ HIT,UNDER,54.0%,54.19,✅ HIT,0.07,0.17,-1.33,0.3,-0.18,1.2,1.2,0.005,100.0%
328,Cade Cunningham,PTS,24.5,OVER,53.7%,D,DO NOT BET,54.58,❌ MISS,8.0,OVER,51.7%,52.62,❌ MISS,OVER,51.2%,52.15,❌ MISS,OVER,56.3%,57.17,❌ MISS,OVER,55.5%,56.39,❌ MISS,-0.1,0.31,0.12,2.1,-2.74,1.2,1.2,0.0222,100.0%
329,Derrick White,RA,9.5,OVER,54.2%,C,DO NOT BET,54.57,NO GAME,,OVER,56.9%,57.26,NO GAME,OVER,56.4%,56.68,NO GAME,OVER,52.0%,52.29,NO GAME,OVER,51.7%,52.06,NO GAME,-0.25,0.04,-0.2,0.1,-0.76,1.4,1.2,0.0241,100.0%
330,Jalen Suggs,REB,3.5,UNDER,54.5%,B,DO NOT BET,54.57,❌ MISS,4.0,UNDER,55.6%,55.69,❌ MISS,UNDER,54.5%,54.6,❌ MISS,UNDER,54.4%,54.45,❌ MISS,UNDER,53.4%,53.53,❌ MISS,0.31,-0.94,-1.33,-0.7,0.93,1.8,1.6,0.0077,100.0%
331,Aaron Gordon,AST,2.5,UNDER,53.8%,C,DO NOT BET,54.55,NO GAME,,UNDER,57.0%,57.77,NO GAME,UNDER,56.9%,57.64,NO GAME,UNDER,50.3%,51.1,NO GAME,UNDER,50.9%,51.7,NO GAME,-0.0,0.4,-0.0,0.5,-0.5,0.4,0.4,0.0316,100.0%
332,Jamal Murray,AST,6.5,UNDER,52.2%,C,DO NOT BET,54.55,❌ MISS,7.0,UNDER,55.1%,57.49,❌ MISS,UNDER,55.2%,57.52,❌ MISS,OVER,51.1%,50.76,✅ HIT,OVER,50.4%,50.03,✅ HIT,0.34,-0.49,0.27,-0.9,1.53,1.6,1.2,0.0296,50.0%
333,Jalen Green,PTS,20.5,UNDER,62.4%,D,DO NOT BET,54.52,❌ MISS,36.0,UNDER,65.0%,57.15,❌ MISS,UNDER,64.8%,56.99,❌ MISS,UNDER,59.7%,51.9,❌ MISS,UNDER,59.9%,52.05,❌ MISS,-1.04,0.14,-3.0,0.7,-5.85,1.2,0.8,0.0255,100.0%
334,Jayson Tatum,PRA,30.5,UNDER,54.0%,D,DO NOT BET,54.5,NO GAME,,UNDER,56.1%,56.55,NO GAME,UNDER,55.8%,56.26,NO GAME,UNDER,52.3%,52.77,NO GAME,UNDER,52.0%,52.45,NO GAME,-0.13,-0.13,1.04,-0.5,-0.0,0.2,0.4,0.019,100.0%
335,Andrew Nembhard,PTS,16.5,OVER,53.8%,D,DO NOT BET,54.46,✅ HIT,23.0,OVER,54.9%,55.58,✅ HIT,OVER,54.4%,55.0,✅ HIT,OVER,53.3%,53.97,✅ HIT,OVER,52.7%,53.3,✅ HIT,-0.1,0.11,0.02,0.7,-1.3,1.2,1.2,0.0088,100.0%
336,Jalen Johnson,PR,33.5,UNDER,54.6%,D,DO NOT BET,54.46,✅ HIT,30.0,UNDER,52.4%,52.27,✅ HIT,UNDER,52.4%,52.22,✅ HIT,UNDER,56.9%,56.75,✅ HIT,UNDER,56.8%,56.62,✅ HIT,-0.01,-0.61,-0.41,-7.9,7.78,1.0,1.2,0.0222,100.0%
337,Victor Wembanyama,PRA,38.5,OVER,54.6%,D,DO NOT BET,54.46,NO GAME,,OVER,54.5%,54.43,NO GAME,OVER,54.6%,54.46,NO GAME,OVER,54.4%,54.33,NO GAME,OVER,54.7%,54.63,NO GAME,0.02,-0.25,-1.18,-3.1,3.4,1.0,0.8,0.0011,100.0%
338,Myles Turner,REB,4.5,OVER,55.3%,B,DO NOT BET,54.44,❌ MISS,4.0,OVER,54.6%,53.7,❌ MISS,OVER,55.2%,54.37,❌ MISS,OVER,55.5%,54.61,❌ MISS,OVER,55.9%,55.09,❌ MISS,-0.32,0.24,-0.42,0.7,-1.65,0.6,0.4,0.005,100.0%
339,De'Aaron Fox,AST,6.5,UNDER,52.7%,C,DO NOT BET,54.43,❌ MISS,9.0,UNDER,53.1%,54.77,❌ MISS,UNDER,53.3%,55.0,❌ MISS,UNDER,52.1%,53.75,❌ MISS,UNDER,52.5%,54.18,❌ MISS,-0.08,0.44,0.52,1.1,-1.3,1.0,0.4,0.005,100.0%
340,Aaron Gordon,REB,5.5,UNDER,52.7%,B,DO NOT BET,54.42,NO GAME,,UNDER,55.4%,57.08,NO GAME,UNDER,54.3%,56.01,NO GAME,UNDER,51.0%,52.69,NO GAME,UNDER,50.2%,51.91,NO GAME,0.25,0.04,-0.0,0.1,0.52,0.8,1.2,0.0217,100.0%
341,Giannis Antetokounmpo,PR,36.5,OVER,54.0%,D,DO NOT BET,54.4,✅ HIT,37.0,OVER,54.6%,54.97,✅ HIT,OVER,54.4%,54.78,✅ HIT,OVER,53.5%,53.85,✅ HIT,OVER,53.6%,53.99,✅ HIT,-0.2,1.5,-0.71,4.9,-5.55,0.4,0.0,0.0048,100.0%
342,De'Aaron Fox,PA,24.5,OVER,55.7%,D,DO NOT BET,54.34,✅ HIT,36.0,OVER,56.9%,55.51,✅ HIT,OVER,57.3%,55.9,✅ HIT,OVER,54.1%,52.73,✅ HIT,OVER,54.6%,53.23,✅ HIT,-0.14,-0.7,-0.57,-3.9,3.13,0.8,1.6,0.0138,100.0%
343,Myles Turner,PTS,10.5,OVER,56.2%,D,DO NOT BET,54.31,❌ MISS,7.0,OVER,55.3%,53.41,❌ MISS,OVER,54.7%,52.81,❌ MISS,OVER,57.8%,55.92,❌ MISS,OVER,57.0%,55.09,❌ MISS,-0.27,0.19,-0.76,1.3,-3.13,0.8,0.4,0.0125,100.0%
344,Deandre Ayton,REB,7.5,OVER,54.1%,B,DO NOT BET,54.27,✅ HIT,10.0,OVER,54.4%,54.55,✅ HIT,OVER,55.0%,55.22,✅ HIT,OVER,53.2%,53.37,✅ HIT,OVER,53.8%,53.96,✅ HIT,-0.23,0.2,0.0,0.7,-1.49,1.0,1.2,0.0069,100.0%
345,LeBron James,RA,11.5,OVER,54.7%,C,DO NOT BET,54.25,✅ HIT,14.0,OVER,56.1%,55.67,✅ HIT,OVER,55.6%,55.18,✅ HIT,OVER,53.8%,53.31,✅ HIT,OVER,53.3%,52.85,✅ HIT,-0.33,-0.15,-0.03,-0.5,-0.64,1.2,1.2,0.012,100.0%
346,Victor Wembanyama,PA,27.5,OVER,53.3%,D,DO NOT BET,54.18,NO GAME,,OVER,52.9%,53.84,NO GAME,OVER,53.3%,54.22,NO GAME,OVER,53.2%,54.08,NO GAME,OVER,53.7%,54.58,NO GAME,0.04,-0.34,-0.22,-3.5,3.94,1.0,1.6,0.0027,100.0%
347,Tyler Herro,3PM,2.5,UNDER,51.0%,S,DO NOT BET,54.15,NO GAME,,UNDER,52.3%,55.46,NO GAME,UNDER,52.5%,55.7,NO GAME,OVER,50.6%,49.45,NO GAME,OVER,50.2%,49.09,NO GAME,0.02,0.36,1.73,0.9,-0.85,1.0,1.2,0.0143,50.0%
348,De'Aaron Fox,PR,21.5,OVER,55.4%,D,DO NOT BET,54.15,✅ HIT,30.0,OVER,59.7%,58.41,✅ HIT,OVER,59.3%,58.06,✅ HIT,OVER,51.3%,50.0,✅ HIT,OVER,51.4%,50.14,✅ HIT,-0.19,-0.43,-0.25,-2.7,1.52,0.8,1.2,0.0408,100.0%
349,Austin Reaves,FGA,14.5,OVER,54.3%,D,DO NOT BET,54.14,✅ HIT,20.0,OVER,55.0%,54.87,✅ HIT,OVER,53.5%,53.34,✅ HIT,OVER,55.0%,54.84,✅ HIT,OVER,53.6%,53.5,✅ HIT,-0.14,-0.24,-0.12,-0.7,0.28,0.8,1.2,0.0072,100.0%
350,Bam Adebayo,PA,25.5,OVER,50.9%,D,DO NOT BET,54.14,❌ MISS,23.0,OVER,51.3%,54.54,❌ MISS,OVER,51.7%,54.92,❌ MISS,OVER,50.1%,53.31,❌ MISS,OVER,50.6%,53.8,❌ MISS,0.11,-0.56,0.07,-13.3,15.87,1.0,1.6,0.0063,100.0%
351,Derrick White,REB,4.5,UNDER,53.3%,B,DO NOT BET,54.11,NO GAME,,UNDER,53.1%,53.87,NO GAME,UNDER,52.1%,52.89,NO GAME,UNDER,54.5%,55.31,NO GAME,UNDER,53.6%,54.38,NO GAME,-0.03,-0.33,0.37,-0.7,0.64,0.8,1.2,0.0088,100.0%
352,Victor Wembanyama,BLK,2.5,UNDER,51.3%,S,DO NOT BET,54.1,NO GAME,,UNDER,55.7%,58.51,NO GAME,UNDER,56.3%,59.14,NO GAME,OVER,53.9%,53.06,NO GAME,OVER,53.0%,52.18,NO GAME,0.38,1.28,0.25,1.7,-1.2,0.4,0.4,0.0474,50.0%
353,Bam Adebayo,PR,32.5,UNDER,55.4%,D,DO NOT BET,54.05,✅ HIT,29.0,OVER,51.8%,55.17,❌ MISS,OVER,51.7%,55.07,❌ MISS,UNDER,62.6%,61.29,✅ HIT,UNDER,62.5%,61.17,✅ HIT,-0.11,0.49,-0.04,11.7,-14.37,1.0,0.8,0.0718,50.0%
354,Chet Holmgren,AST,1.5,OVER,55.1%,C,DO NOT BET,53.99,❌ MISS,0.0,OVER,57.7%,56.66,❌ MISS,OVER,56.5%,55.44,❌ MISS,OVER,53.5%,52.4,❌ MISS,OVER,52.5%,51.45,❌ MISS,-0.25,-0.88,-1.5,-0.9,0.65,1.8,1.6,0.0213,100.0%
355,Jayson Tatum,REB,6.5,UNDER,51.9%,B,DO NOT BET,53.85,NO GAME,,UNDER,53.6%,55.47,NO GAME,UNDER,52.6%,54.47,NO GAME,UNDER,51.2%,53.12,NO GAME,UNDER,50.4%,52.33,NO GAME,0.04,0.04,1.25,0.17,-0.0,0.4,0.8,0.0121,100.0%
356,Andrew Nembhard,3PA,5.5,OVER,50.8%,B,DO NOT BET,53.82,❌ MISS,2.0,OVER,52.8%,55.8,❌ MISS,OVER,52.0%,54.94,❌ MISS,UNDER,50.4%,49.42,✅ HIT,UNDER,51.0%,50.04,✅ HIT,0.1,-0.05,1.33,-0.1,0.3,1.4,1.2,0.016,50.0%
357,Jalen Johnson,AST,7.5,UNDER,57.3%,C,DO NOT BET,53.81,❌ MISS,9.0,UNDER,60.1%,56.6,❌ MISS,UNDER,59.6%,56.19,❌ MISS,UNDER,54.6%,51.12,❌ MISS,UNDER,54.8%,51.33,❌ MISS,0.14,-0.34,-4.5,-1.1,1.55,0.8,0.8,0.0259,100.0%
358,Chet Holmgren,RA,10.5,UNDER,50.3%,C,DO NOT BET,53.63,✅ HIT,9.0,UNDER,51.8%,55.09,✅ HIT,UNDER,51.4%,54.71,✅ HIT,OVER,51.0%,49.71,❌ MISS,OVER,50.9%,49.59,❌ MISS,0.06,0.68,1.5,3.5,-3.21,0.8,0.8,0.0128,50.0%
359,Jalen Johnson,PTS,23.5,UNDER,53.9%,D,DO NOT BET,53.57,✅ HIT,21.0,UNDER,52.6%,52.28,✅ HIT,UNDER,52.9%,52.59,✅ HIT,UNDER,54.9%,54.54,✅ HIT,UNDER,55.2%,54.89,✅ HIT,-0.05,-0.4,-0.41,-4.5,3.98,1.0,1.2,0.0115,100.0%
360,Bam Adebayo,AST,3.5,UNDER,54.0%,C,DO NOT BET,53.56,✅ HIT,2.0,UNDER,53.8%,53.34,✅ HIT,UNDER,54.0%,53.5,✅ HIT,UNDER,54.0%,53.58,✅ HIT,UNDER,54.3%,53.83,✅ HIT,-0.44,0.23,-0.67,0.3,-0.89,1.0,0.8,0.0018,100.0%
361,Luka Dončić,PR,39.5,UNDER,50.5%,D,DO NOT BET,53.52,❌ MISS,61.0,UNDER,54.5%,57.46,❌ MISS,UNDER,54.4%,57.34,❌ MISS,OVER,53.3%,52.29,✅ HIT,OVER,53.4%,52.42,✅ HIT,0.15,0.55,0.2,3.1,-2.22,1.2,0.8,0.0388,50.0%
362,Jaylen Brown,FTM,4.5,UNDER,52.0%,B,DO NOT BET,53.52,❌ MISS,13.0,OVER,52.7%,53.14,✅ HIT,OVER,51.1%,51.58,✅ HIT,UNDER,55.5%,57.04,❌ MISS,UNDER,56.2%,57.74,❌ MISS,0.33,0.11,-0.62,0.3,0.63,0.8,0.8,0.0392,50.0%
363,Cade Cunningham,FGA,18.5,OVER,53.4%,D,DO NOT BET,53.42,❌ MISS,6.0,OVER,53.5%,53.46,❌ MISS,OVER,52.2%,52.2,❌ MISS,OVER,54.7%,54.67,❌ MISS,OVER,53.4%,53.37,❌ MISS,-0.16,-0.08,0.2,-0.5,-0.46,1.0,0.8,0.0087,100.0%
364,Nikola Jokić,RA,22.5,UNDER,52.2%,C,DO NOT BET,53.31,❌ MISS,32.0,UNDER,54.7%,55.83,❌ MISS,UNDER,54.0%,55.13,❌ MISS,UNDER,50.0%,51.15,❌ MISS,UNDER,50.0%,51.14,❌ MISS,0.08,-0.2,-0.17,-1.1,1.52,1.0,0.8,0.0218,100.0%
365,Stephon Castle,PR,21.5,UNDER,52.8%,D,DO NOT BET,53.29,❌ MISS,41.0,OVER,53.0%,54.51,✅ HIT,OVER,52.9%,54.38,✅ HIT,UNDER,58.6%,59.09,❌ MISS,UNDER,58.5%,58.96,❌ MISS,-0.03,-0.31,-0.35,-1.9,1.71,1.4,1.2,0.0574,50.0%
366,Khris Middleton,REB,3.5,OVER,52.6%,B,DO NOT BET,53.26,❌ MISS,2.0,OVER,51.1%,51.77,❌ MISS,OVER,51.9%,52.58,❌ MISS,OVER,53.4%,54.06,❌ MISS,OVER,54.0%,54.64,❌ MISS,-0.16,-0.04,0.27,-0.1,-0.31,1.0,0.8,0.0114,100.0%
367,Andrew Nembhard,TOV,2.5,OVER,51.7%,A,DO NOT BET,53.23,❌ MISS,0.0,OVER,58.9%,60.45,❌ MISS,OVER,58.3%,59.86,❌ MISS,UNDER,55.2%,55.65,✅ HIT,UNDER,55.3%,55.76,✅ HIT,-0.02,-0.31,0.5,-0.3,0.28,1.4,1.6,0.0693,50.0%
368,Giannis Antetokounmpo,PTS,25.5,OVER,54.7%,D,DO NOT BET,53.22,✅ HIT,31.0,OVER,54.7%,53.24,✅ HIT,OVER,54.2%,52.66,✅ HIT,OVER,55.4%,53.87,✅ HIT,OVER,54.6%,53.12,✅ HIT,-0.71,1.02,-0.33,2.7,-4.58,0.4,0.4,0.0043,100.0%
369,Dyson Daniels,RA,12.5,OVER,54.0%,C,DO NOT BET,53.22,NO GAME,,OVER,54.5%,53.71,NO GAME,OVER,54.2%,53.4,NO GAME,OVER,53.9%,53.11,NO GAME,OVER,53.4%,52.64,NO GAME,-0.17,-1.06,-0.66,-1.7,1.43,1.4,2.0,0.004,100.0%
370,Cooper Flagg,FGA,17.5,OVER,50.0%,D,DO NOT BET,53.19,❌ MISS,16.0,OVER,50.5%,53.67,❌ MISS,UNDER,50.2%,49.08,✅ HIT,OVER,50.3%,53.43,❌ MISS,UNDER,50.4%,49.24,✅ HIT,0.41,-0.77,1.0,-2.1,3.22,1.4,1.2,0.0037,50.0%
371,Giannis Antetokounmpo,REB,9.5,OVER,54.6%,B,DO NOT BET,53.19,❌ MISS,6.0,OVER,55.4%,53.91,❌ MISS,OVER,56.0%,54.54,❌ MISS,OVER,53.3%,51.86,❌ MISS,OVER,53.9%,52.44,❌ MISS,-0.09,0.23,-2.13,0.7,-0.96,0.8,0.8,0.0108,100.0%
372,Cade Cunningham,PA,34.5,OVER,52.6%,D,DO NOT BET,53.18,❌ MISS,21.0,OVER,55.1%,55.75,❌ MISS,OVER,55.5%,56.14,❌ MISS,UNDER,50.4%,51.84,✅ HIT,OVER,50.0%,50.65,❌ MISS,-0.11,0.09,0.19,0.5,-1.07,1.0,1.2,0.0278,75.0%
373,Jalen Suggs,PTS,14.5,UNDER,55.3%,D,DO NOT BET,53.16,❌ MISS,28.0,UNDER,59.5%,57.31,❌ MISS,UNDER,59.5%,57.36,❌ MISS,UNDER,50.9%,48.73,❌ MISS,UNDER,51.4%,49.24,❌ MISS,-0.22,0.03,-2.6,0.1,-0.87,1.4,1.2,0.0418,100.0%
374,Cade Cunningham,PRA,40.5,UNDER,52.6%,D,DO NOT BET,53.15,✅ HIT,26.0,OVER,50.0%,51.5,❌ MISS,OVER,50.2%,51.64,❌ MISS,UNDER,55.5%,56.03,✅ HIT,UNDER,55.2%,55.7,✅ HIT,0.04,-0.49,-0.43,-2.5,2.72,1.2,1.6,0.0272,50.0%
375,Austin Reaves,REB,4.5,UNDER,54.2%,B,DO NOT BET,53.13,❌ MISS,5.0,UNDER,54.9%,53.79,❌ MISS,UNDER,53.8%,52.73,❌ MISS,UNDER,54.5%,53.46,❌ MISS,UNDER,53.6%,52.52,❌ MISS,0.13,0.33,-3.0,0.7,-0.43,1.2,0.8,0.0052,100.0%
376,Shai Gilgeous-Alexander,AST,6.5,UNDER,51.7%,C,DO NOT BET,53.12,❌ MISS,9.0,UNDER,53.4%,54.81,❌ MISS,UNDER,53.6%,55.01,❌ MISS,OVER,50.4%,51.02,✅ HIT,UNDER,50.2%,51.65,❌ MISS,0.03,0.52,-0.0,1.9,-1.81,0.8,0.8,0.0181,75.0%
377,Josh Giddey,RA,16.5,OVER,54.6%,C,DO NOT BET,53.11,✅ HIT,23.0,OVER,52.7%,51.2,✅ HIT,OVER,52.6%,51.08,✅ HIT,OVER,57.0%,55.51,✅ HIT,OVER,56.2%,54.65,✅ HIT,-0.11,-1.03,-0.63,-5.3,4.75,0.8,1.6,0.0199,100.0%
378,Payton Pritchard,REB,3.5,UNDER,53.9%,B,DO NOT BET,53.08,❌ MISS,4.0,UNDER,56.4%,55.51,❌ MISS,UNDER,55.2%,54.4,❌ MISS,UNDER,52.5%,51.63,❌ MISS,UNDER,51.6%,50.78,❌ MISS,0.36,0.17,-3.0,0.3,0.31,1.0,1.2,0.0194,100.0%
379,Nikola Jokić,AST,9.5,OVER,53.5%,C,DO NOT BET,53.02,✅ HIT,12.0,UNDER,51.4%,53.85,❌ MISS,UNDER,51.8%,54.24,❌ MISS,OVER,59.3%,58.81,✅ HIT,OVER,57.8%,57.36,✅ HIT,-0.23,-0.08,-0.27,-0.3,-0.6,1.0,1.2,0.0509,50.0%
380,Jalen Duren,PRA,31.5,OVER,50.0%,D,DO NOT BET,53.02,❌ MISS,26.0,OVER,52.2%,55.26,❌ MISS,OVER,52.3%,55.35,❌ MISS,UNDER,52.4%,51.41,✅ HIT,UNDER,52.1%,51.09,✅ HIT,0.08,0.2,0.72,1.5,-0.89,1.4,1.2,0.0228,50.0%
381,Bam Adebayo,3PA,6.5,UNDER,53.4%,B,DO NOT BET,53.02,✅ HIT,5.0,UNDER,52.8%,52.5,✅ HIT,UNDER,53.2%,52.89,✅ HIT,UNDER,53.5%,53.14,✅ HIT,UNDER,53.9%,53.55,✅ HIT,-0.18,0.47,-0.44,3.1,-4.31,1.0,0.8,0.0039,100.0%
382,Jalen Green,PR,24.5,UNDER,61.7%,D,DO NOT BET,53.01,❌ MISS,39.0,UNDER,59.9%,51.19,❌ MISS,UNDER,59.6%,50.9,❌ MISS,UNDER,63.7%,55.04,❌ MISS,UNDER,63.6%,54.91,❌ MISS,-1.08,0.13,-3.0,0.7,-6.61,1.2,0.8,0.0197,100.0%
383,LeBron James,3PA,4.5,OVER,51.3%,B,DO NOT BET,53.01,❌ MISS,2.0,OVER,53.3%,55.0,❌ MISS,OVER,52.4%,54.11,❌ MISS,OVER,50.0%,51.79,❌ MISS,UNDER,50.6%,50.87,✅ HIT,-0.05,0.35,0.5,0.5,-0.57,1.0,0.8,0.016,75.0%
384,Paolo Banchero,TOV,2.5,OVER,53.9%,A,DO NOT BET,52.96,✅ HIT,3.0,OVER,54.1%,53.16,✅ HIT,OVER,53.6%,52.72,✅ HIT,OVER,54.1%,53.22,✅ HIT,OVER,53.7%,52.75,✅ HIT,-0.22,-0.36,-0.9,-0.7,0.27,1.0,0.8,0.0023,100.0%
385,Jayson Tatum,AST,3.5,OVER,52.0%,C,DO NOT BET,52.96,NO GAME,,OVER,52.2%,53.16,NO GAME,OVER,51.5%,52.43,NO GAME,OVER,52.6%,53.55,NO GAME,OVER,51.7%,52.69,NO GAME,-0.07,-0.07,-0.14,-0.17,0.0,1.4,1.2,0.0043,100.0%
386,Payton Pritchard,RA,8.5,OVER,50.0%,C,DO NOT BET,52.87,❌ MISS,8.0,OVER,50.2%,52.99,❌ MISS,OVER,50.3%,53.16,❌ MISS,UNDER,50.2%,49.35,✅ HIT,UNDER,50.1%,49.32,✅ HIT,-0.24,-0.17,3.0,-0.7,-0.28,1.2,1.2,0.0021,50.0%
