Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
232,Trey Murphy III,STL,1.5,UNDER,56.9%,A,DO NOT BET,56.58,✅ HIT,0.0,UNDER,59.1%,58.8,✅ HIT,UNDER,59.3%,58.99,✅ HIT,UNDER,54.4%,54.14,✅ HIT,UNDER,54.7%,54.39,✅ HIT,0.08,0.79,-2.0,0.5,-0.45,0.8,0.4,0.0232,100.0%
233,Scottie Barnes,TOV,2.5,UNDER,55.1%,A,DO NOT BET,56.53,❌ MISS,3.0,UNDER,57.9%,59.32,❌ MISS,UNDER,57.9%,59.35,❌ MISS,UNDER,52.2%,53.62,❌ MISS,UNDER,52.4%,53.84,❌ MISS,0.13,-0.6,0.75,-0.7,0.85,1.0,1.2,0.028,100.0%
234,Dejounte Murray,PA,21.5,OVER,57.6%,D,DO NOT BET,56.53,✅ HIT,39.0,OVER,58.5%,57.43,✅ HIT,OVER,58.9%,57.83,✅ HIT,OVER,56.3%,55.18,✅ HIT,OVER,56.8%,55.69,✅ HIT,-0.32,-0.49,0.0,-2.3,0.8,1.2,1.2,0.0112,100.0%
235,Jalen Duren,AST,1.5,OVER,59.9%,C,DO NOT BET,56.51,❌ MISS,0.0,OVER,61.6%,58.2,❌ MISS,OVER,60.1%,56.66,❌ MISS,OVER,59.8%,56.34,❌ MISS,OVER,58.3%,54.85,❌ MISS,-0.61,-0.75,-3.0,-0.3,0.05,1.2,1.6,0.0119,100.0%
236,Rudy Gobert,PR,22.5,UNDER,55.9%,D,DO NOT BET,56.5,❌ MISS,27.0,UNDER,55.4%,55.93,❌ MISS,UNDER,55.2%,55.78,❌ MISS,UNDER,56.6%,57.21,❌ MISS,UNDER,56.5%,57.08,❌ MISS,-0.06,-0.57,0.32,-3.3,2.97,1.2,1.6,0.0065,100.0%
237,OG Anunoby,PTS,17.5,UNDER,55.6%,D,DO NOT BET,56.43,❌ MISS,25.0,UNDER,57.1%,57.94,❌ MISS,UNDER,57.2%,58.07,❌ MISS,UNDER,53.8%,54.66,❌ MISS,UNDER,54.2%,55.05,❌ MISS,-0.13,0.54,0.15,3.9,-4.82,1.2,0.8,0.0158,100.0%
238,Anthony Edwards,PA,33.5,UNDER,55.2%,D,DO NOT BET,56.43,❌ MISS,47.0,UNDER,56.2%,57.41,❌ MISS,UNDER,55.9%,57.08,❌ MISS,UNDER,54.7%,55.86,❌ MISS,UNDER,54.2%,55.39,❌ MISS,-0.04,-0.09,0.9,-0.9,0.52,0.8,0.8,0.0083,100.0%
239,Jrue Holiday,PRA,26.5,OVER,56.6%,D,DO NOT BET,56.43,✅ HIT,38.0,OVER,55.1%,55.01,✅ HIT,OVER,55.2%,55.03,✅ HIT,OVER,57.8%,57.69,✅ HIT,OVER,58.1%,57.98,✅ HIT,-0.05,-0.34,-0.27,-4.5,3.84,1.2,1.6,0.0141,100.0%
240,Draymond Green,AST,5.5,OVER,54.6%,C,DO NOT BET,56.4,NO GAME,,OVER,51.1%,52.88,NO GAME,OVER,50.4%,52.26,NO GAME,OVER,59.2%,60.95,NO GAME,OVER,57.7%,59.52,NO GAME,0.08,-0.52,0.85,-1.3,1.5,1.2,1.2,0.0387,100.0%
241,Brandon Ingram,AST,4.5,UNDER,58.5%,C,DO NOT BET,56.28,✅ HIT,3.0,UNDER,58.0%,55.77,✅ HIT,UNDER,57.8%,55.54,✅ HIT,UNDER,59.2%,57.02,✅ HIT,UNDER,59.0%,56.79,✅ HIT,-0.48,-0.35,-1.5,-0.5,-0.17,0.8,1.2,0.0063,100.0%
242,Ace Bailey,FGA,15.5,UNDER,62.1%,D,DO NOT BET,56.24,✅ HIT,3.0,UNDER,65.2%,59.33,✅ HIT,UNDER,63.3%,57.39,✅ HIT,UNDER,60.4%,54.54,✅ HIT,UNDER,59.6%,53.69,✅ HIT,-2.03,0.05,-0.55,0.1,-4.27,0.8,0.8,0.0225,100.0%
243,Julius Randle,AST,4.5,UNDER,54.6%,C,DO NOT BET,56.2,✅ HIT,1.0,UNDER,55.0%,56.55,✅ HIT,UNDER,55.0%,56.6,✅ HIT,UNDER,54.1%,55.71,✅ HIT,UNDER,54.4%,55.95,✅ HIT,0.54,-1.19,0.15,-1.5,2.18,1.4,2.0,0.0038,100.0%
244,Rudy Gobert,PTS,10.5,UNDER,54.2%,D,DO NOT BET,56.19,❌ MISS,18.0,UNDER,54.5%,56.56,❌ MISS,UNDER,54.8%,56.79,❌ MISS,UNDER,53.5%,55.51,❌ MISS,UNDER,53.9%,55.91,❌ MISS,0.06,-0.21,0.63,-1.1,1.43,1.2,1.2,0.0051,100.0%
245,Alperen Sengun,FGA,14.5,OVER,57.0%,D,DO NOT BET,56.16,NO GAME,,OVER,57.1%,56.29,NO GAME,OVER,55.2%,54.39,NO GAME,OVER,58.8%,57.9,NO GAME,OVER,56.9%,56.05,NO GAME,-0.33,0.13,-0.35,0.5,-1.79,1.0,1.2,0.0124,100.0%
246,Jalen Green,3PM,2.5,UNDER,58.4%,S,DO NOT BET,56.12,❌ MISS,8.0,UNDER,53.4%,51.14,❌ MISS,UNDER,53.6%,51.37,❌ MISS,UNDER,63.2%,60.97,❌ MISS,UNDER,63.3%,61.03,❌ MISS,-0.4,0.31,-3.0,0.3,-0.69,1.2,0.4,0.0487,100.0%
247,Rudy Gobert,REB,11.5,OVER,53.7%,B,DO NOT BET,56.03,❌ MISS,9.0,OVER,54.3%,56.58,❌ MISS,OVER,54.9%,57.25,❌ MISS,OVER,52.5%,54.85,❌ MISS,OVER,53.2%,55.46,❌ MISS,0.05,0.6,0.11,1.7,-1.55,1.4,1.2,0.0094,100.0%
248,Zion Williamson,RA,8.5,UNDER,53.6%,C,DO NOT BET,55.97,✅ HIT,6.0,UNDER,54.9%,57.32,✅ HIT,UNDER,54.2%,56.58,✅ HIT,UNDER,52.8%,55.15,✅ HIT,UNDER,52.4%,54.8,✅ HIT,0.17,0.07,0.17,0.3,0.46,1.2,0.8,0.0103,100.0%
249,Kawhi Leonard,AST,4.5,UNDER,57.5%,C,DO NOT BET,55.96,✅ HIT,3.0,UNDER,59.4%,57.86,✅ HIT,UNDER,59.1%,57.51,✅ HIT,UNDER,55.8%,54.19,✅ HIT,UNDER,55.9%,54.28,✅ HIT,-0.32,-0.22,-1.5,-0.5,-0.24,1.2,1.2,0.0173,100.0%
250,Alperen Sengun,REB,8.5,OVER,54.7%,B,DO NOT BET,55.94,NO GAME,,OVER,53.4%,54.68,NO GAME,OVER,54.1%,55.39,NO GAME,OVER,55.4%,56.61,NO GAME,OVER,55.9%,57.09,NO GAME,-0.14,0.59,0.44,1.9,-2.35,0.8,0.4,0.0096,100.0%
251,Zion Williamson,PR,25.5,OVER,57.1%,D,DO NOT BET,55.91,✅ HIT,26.0,OVER,55.0%,53.81,✅ HIT,OVER,54.8%,53.61,✅ HIT,OVER,59.2%,58.05,✅ HIT,OVER,59.4%,58.18,✅ HIT,-0.53,-0.5,0.45,-1.7,-0.12,1.2,1.2,0.022,100.0%
252,Donovan Mitchell,3PM,2.5,OVER,53.4%,S,DO NOT BET,55.91,❌ MISS,1.0,OVER,54.4%,56.91,❌ MISS,OVER,54.0%,56.6,❌ MISS,OVER,52.7%,55.26,❌ MISS,OVER,52.3%,54.86,❌ MISS,-0.57,0.44,3.0,0.7,-1.61,0.6,0.8,0.0087,100.0%
253,Scottie Barnes,SB,2.5,UNDER,56.4%,A,DO NOT BET,55.85,❌ MISS,3.0,UNDER,59.4%,58.89,❌ MISS,UNDER,59.6%,59.01,❌ MISS,UNDER,53.1%,52.59,❌ MISS,UNDER,53.5%,52.92,❌ MISS,0.31,-0.07,-2.0,-0.1,0.52,0.8,1.2,0.031,100.0%
254,Immanuel Quickley,PTS,16.5,OVER,55.8%,D,DO NOT BET,55.85,✅ HIT,17.0,OVER,55.6%,55.74,✅ HIT,OVER,55.0%,55.13,✅ HIT,OVER,56.6%,56.66,✅ HIT,OVER,55.8%,55.87,✅ HIT,-0.15,0.17,-0.31,0.9,-1.71,1.2,0.8,0.0055,100.0%
255,Kristaps Porziņģis,PRA,20.5,OVER,57.0%,D,DO NOT BET,55.85,✅ HIT,26.0,OVER,56.0%,54.81,✅ HIT,OVER,56.0%,54.81,✅ HIT,OVER,57.9%,56.74,✅ HIT,OVER,58.2%,57.03,✅ HIT,-0.84,0.84,1.5,3.5,-7.0,0.8,0.4,0.0104,100.0%
256,Dejounte Murray,AST,5.5,UNDER,54.9%,C,DO NOT BET,55.72,✅ HIT,4.0,UNDER,55.3%,56.2,✅ HIT,UNDER,55.4%,56.22,✅ HIT,UNDER,54.3%,55.14,✅ HIT,UNDER,54.5%,55.37,✅ HIT,-0.04,-0.15,0.12,-0.3,0.23,1.0,1.2,0.0048,100.0%
257,Trey Murphy III,RA,8.5,OVER,53.6%,C,DO NOT BET,55.71,✅ HIT,13.0,OVER,52.7%,54.81,✅ HIT,OVER,52.6%,54.7,✅ HIT,OVER,54.8%,56.97,✅ HIT,OVER,54.2%,56.38,✅ HIT,-0.47,-0.53,2.5,-1.1,0.13,1.6,1.6,0.0098,100.0%
258,Scottie Barnes,AST,4.5,UNDER,55.0%,C,DO NOT BET,55.61,✅ HIT,4.0,UNDER,58.1%,58.72,✅ HIT,UNDER,57.9%,58.48,✅ HIT,UNDER,51.8%,52.39,✅ HIT,UNDER,52.3%,52.85,✅ HIT,0.59,-1.06,-1.0,-1.5,2.33,1.2,1.6,0.0299,100.0%
259,Scottie Barnes,REB,7.5,UNDER,55.8%,B,DO NOT BET,55.57,✅ HIT,6.0,UNDER,55.5%,55.24,✅ HIT,UNDER,54.4%,54.16,✅ HIT,UNDER,57.2%,56.97,✅ HIT,UNDER,56.2%,55.93,✅ HIT,0.27,-2.49,-0.2,-3.3,3.66,1.8,2.0,0.0102,100.0%
260,Jalen Green,REB,3.5,UNDER,52.8%,B,DO NOT BET,55.56,❌ MISS,5.0,UNDER,51.7%,54.51,❌ MISS,UNDER,50.8%,53.57,❌ MISS,UNDER,54.8%,57.55,❌ MISS,UNDER,53.8%,56.61,❌ MISS,-0.37,0.4,2.25,0.3,-0.58,0.8,0.8,0.0159,100.0%
261,Tobias Harris,PTS,11.5,OVER,56.6%,D,DO NOT BET,55.56,NO GAME,,OVER,56.8%,55.76,NO GAME,OVER,56.1%,55.12,NO GAME,OVER,57.1%,56.08,NO GAME,OVER,56.3%,55.27,NO GAME,-0.29,0.09,0.0,0.5,-2.1,0.8,0.8,0.0038,100.0%
262,Donovan Mitchell,PR,31.5,OVER,52.5%,D,DO NOT BET,55.52,❌ MISS,26.0,OVER,51.9%,54.93,❌ MISS,OVER,51.8%,54.83,❌ MISS,OVER,53.1%,56.11,❌ MISS,OVER,53.2%,56.24,❌ MISS,-0.24,0.57,3.0,3.1,-4.43,1.0,0.4,0.0065,100.0%
263,Jalen Brunson,PR,31.5,UNDER,56.7%,D,DO NOT BET,55.52,❌ MISS,34.0,UNDER,54.9%,53.74,❌ MISS,UNDER,54.8%,53.6,❌ MISS,UNDER,58.6%,57.43,❌ MISS,UNDER,58.5%,57.3,❌ MISS,-0.23,-0.8,0.26,-6.5,4.66,1.4,1.2,0.0185,100.0%
264,Jalen Brunson,TOV,2.5,UNDER,53.9%,A,DO NOT BET,55.48,✅ HIT,2.0,OVER,50.7%,51.16,❌ MISS,OVER,50.4%,50.83,❌ MISS,UNDER,58.4%,59.96,✅ HIT,UNDER,58.4%,59.94,✅ HIT,-0.08,0.46,0.35,0.9,-1.06,1.0,0.4,0.0447,50.0%
265,Jalen Green,FTM,2.5,UNDER,57.3%,B,DO NOT BET,55.44,✅ HIT,0.0,UNDER,58.3%,56.41,✅ HIT,UNDER,58.6%,56.74,✅ HIT,UNDER,55.9%,53.98,✅ HIT,UNDER,56.5%,54.63,✅ HIT,-0.24,0.59,-3.0,1.1,-1.54,1.2,0.8,0.0116,100.0%
266,Kristaps Porziņģis,3PM,1.5,OVER,56.2%,S,DO NOT BET,55.43,✅ HIT,2.0,OVER,55.0%,54.21,✅ HIT,OVER,54.6%,53.89,✅ HIT,OVER,57.8%,57.05,✅ HIT,OVER,57.3%,56.56,✅ HIT,-0.19,-0.23,-1.5,-0.3,0.05,1.4,1.2,0.014,100.0%
267,Julius Randle,REB,6.5,OVER,56.4%,B,DO NOT BET,55.41,❌ MISS,4.0,OVER,56.4%,55.33,❌ MISS,OVER,56.9%,55.92,❌ MISS,OVER,56.0%,54.98,❌ MISS,OVER,56.4%,55.43,❌ MISS,-0.26,-0.99,-0.51,-1.7,1.25,1.2,1.6,0.0034,100.0%
268,Immanuel Quickley,PRA,26.5,OVER,56.5%,D,DO NOT BET,55.4,❌ MISS,22.0,OVER,55.1%,54.02,❌ MISS,OVER,55.1%,54.04,❌ MISS,OVER,57.7%,56.63,❌ MISS,OVER,58.0%,56.92,❌ MISS,-0.22,0.02,-0.81,0.1,-1.18,1.0,1.2,0.0138,100.0%
269,Bennedict Mathurin,3PM,1.5,UNDER,53.3%,S,DO NOT BET,55.4,✅ HIT,1.0,UNDER,52.0%,54.05,✅ HIT,UNDER,52.2%,54.29,✅ HIT,UNDER,54.4%,56.51,✅ HIT,UNDER,54.7%,56.77,✅ HIT,0.18,-0.56,0.71,-0.5,0.66,1.6,1.2,0.0124,100.0%
270,Jalen Green,PA,22.5,OVER,51.2%,D,DO NOT BET,55.35,✅ HIT,38.0,UNDER,50.3%,48.2,❌ MISS,OVER,50.0%,54.17,✅ HIT,OVER,52.3%,56.46,✅ HIT,OVER,52.8%,56.96,✅ HIT,0.44,-0.66,0.0,-5.3,8.86,0.8,1.6,0.0138,75.0%
271,Brandon Ingram,REB,5.5,UNDER,53.1%,B,DO NOT BET,55.34,❌ MISS,7.0,UNDER,52.7%,54.95,❌ MISS,UNDER,51.7%,53.98,❌ MISS,UNDER,54.5%,56.69,❌ MISS,UNDER,53.5%,55.76,❌ MISS,0.13,-0.6,1.5,-0.9,1.1,1.0,1.2,0.01,100.0%
272,OG Anunoby,FTM,2.5,UNDER,52.7%,B,DO NOT BET,55.3,❌ MISS,7.0,UNDER,51.6%,54.18,❌ MISS,UNDER,52.7%,55.26,❌ MISS,UNDER,52.8%,55.36,❌ MISS,UNDER,53.8%,56.39,❌ MISS,0.08,0.33,0.98,0.7,-0.52,1.0,0.8,0.0079,100.0%
273,Brandin Podziemski,PTS,15.5,OVER,50.9%,D,DO NOT BET,55.29,✅ HIT,25.0,UNDER,50.9%,48.49,❌ MISS,UNDER,51.3%,48.86,❌ MISS,OVER,53.2%,57.59,✅ HIT,OVER,52.5%,56.92,✅ HIT,0.48,-0.35,0.21,-2.1,4.95,1.2,1.2,0.0199,50.0%
274,Dejounte Murray,3PA,4.5,UNDER,54.6%,B,DO NOT BET,55.27,❌ MISS,5.0,UNDER,57.3%,57.9,❌ MISS,UNDER,57.3%,57.92,❌ MISS,UNDER,51.7%,52.37,❌ MISS,UNDER,52.3%,52.9,❌ MISS,0.04,-0.15,-0.33,-0.3,0.37,1.0,0.8,0.0264,100.0%
275,Tobias Harris,RA,7.5,UNDER,55.1%,C,DO NOT BET,55.27,NO GAME,,UNDER,54.8%,54.87,NO GAME,UNDER,54.0%,54.16,NO GAME,UNDER,56.3%,56.42,NO GAME,UNDER,55.5%,55.64,NO GAME,-0.06,-0.65,-0.0,-1.9,1.73,1.0,1.6,0.0084,100.0%
276,Donovan Mitchell,AST,5.5,UNDER,50.7%,C,DO NOT BET,55.24,❌ MISS,8.0,OVER,50.0%,47.43,✅ HIT,UNDER,50.5%,55.08,❌ MISS,UNDER,50.8%,55.37,❌ MISS,UNDER,51.4%,55.93,❌ MISS,0.46,-0.79,3.0,-0.5,0.79,1.6,1.6,0.0049,75.0%
277,Alperen Sengun,PA,24.5,OVER,56.9%,D,DO NOT BET,55.19,NO GAME,,OVER,55.5%,53.8,NO GAME,OVER,55.9%,54.19,NO GAME,OVER,57.8%,56.14,NO GAME,OVER,58.3%,56.64,NO GAME,-0.3,0.64,-1.1,3.7,-5.41,0.8,0.4,0.0122,100.0%
278,Brandon Ingram,PTS,21.5,OVER,55.2%,D,DO NOT BET,55.18,✅ HIT,36.0,OVER,56.6%,56.56,✅ HIT,OVER,55.9%,55.92,✅ HIT,OVER,54.5%,54.48,✅ HIT,OVER,53.8%,53.77,✅ HIT,-0.0,0.51,-1.5,4.1,-4.11,1.0,0.8,0.0111,100.0%
279,Rudy Gobert,AST,1.5,UNDER,54.2%,C,DO NOT BET,55.17,❌ MISS,2.0,UNDER,53.2%,54.26,❌ MISS,UNDER,53.5%,54.47,❌ MISS,UNDER,54.9%,55.9,❌ MISS,UNDER,55.1%,56.07,❌ MISS,0.15,0.49,-0.9,0.9,-0.62,1.0,0.8,0.0082,100.0%
280,Deni Avdija,RA,12.5,OVER,56.7%,C,DO NOT BET,55.11,✅ HIT,14.0,OVER,57.5%,55.88,✅ HIT,OVER,56.9%,55.23,✅ HIT,OVER,56.7%,55.06,✅ HIT,OVER,55.9%,54.25,✅ HIT,-0.16,0.28,-1.65,1.9,-3.0,1.0,0.8,0.0058,100.0%
281,Jalen Green,PRA,26.5,OVER,52.8%,D,DO NOT BET,54.99,✅ HIT,43.0,OVER,53.4%,55.62,✅ HIT,OVER,53.4%,55.68,✅ HIT,OVER,51.9%,54.18,✅ HIT,OVER,52.2%,54.49,✅ HIT,0.54,-0.63,-3.0,-5.1,9.43,1.0,1.6,0.0067,100.0%
282,Tobias Harris,PRA,19.5,OVER,54.7%,D,DO NOT BET,54.99,NO GAME,,OVER,50.3%,50.63,NO GAME,OVER,50.4%,50.77,NO GAME,OVER,58.8%,59.14,NO GAME,OVER,59.1%,59.43,NO GAME,-0.12,0.38,0.0,2.9,-3.83,1.0,0.8,0.043,100.0%
283,Julius Randle,PRA,30.5,UNDER,50.3%,D,DO NOT BET,54.98,✅ HIT,15.0,OVER,51.3%,48.65,❌ MISS,OVER,51.5%,48.76,❌ MISS,UNDER,52.1%,56.82,✅ HIT,UNDER,51.8%,56.5,✅ HIT,0.45,-0.57,0.31,-3.5,6.23,1.8,1.6,0.0169,50.0%
284,Jrue Holiday,TOV,2.5,OVER,54.3%,A,DO NOT BET,54.94,✅ HIT,3.0,OVER,55.9%,56.5,✅ HIT,OVER,55.4%,56.0,✅ HIT,OVER,53.2%,53.86,✅ HIT,OVER,52.8%,53.42,✅ HIT,-0.41,-0.56,0.58,-0.5,0.14,1.4,1.2,0.0133,100.0%
285,Evan Mobley,RA,11.5,OVER,58.5%,C,DO NOT BET,54.9,❌ MISS,9.0,OVER,55.3%,51.71,❌ MISS,OVER,54.9%,51.3,❌ MISS,OVER,62.7%,59.05,❌ MISS,OVER,61.2%,57.54,❌ MISS,-0.26,-0.09,-3.0,-0.3,-0.59,0.6,0.8,0.0344,100.0%
286,Mikal Bridges,PR,19.5,UNDER,55.0%,D,DO NOT BET,54.81,✅ HIT,15.0,UNDER,52.7%,52.55,✅ HIT,UNDER,52.7%,52.49,✅ HIT,UNDER,57.3%,57.17,✅ HIT,UNDER,57.2%,57.03,✅ HIT,-0.08,-1.73,0.4,-7.5,7.13,1.6,2.0,0.0229,100.0%
287,Cade Cunningham,TOV,3.5,OVER,53.2%,A,DO NOT BET,54.79,❌ MISS,3.0,OVER,57.7%,59.23,❌ MISS,OVER,57.1%,58.67,❌ MISS,UNDER,50.8%,51.22,✅ HIT,UNDER,51.1%,51.5,✅ HIT,-0.26,-0.31,1.0,-0.3,0.04,1.4,1.6,0.0416,50.0%
288,Kawhi Leonard,STL,1.5,OVER,57.2%,A,DO NOT BET,54.78,❌ MISS,1.0,OVER,61.7%,59.28,❌ MISS,OVER,61.1%,58.71,❌ MISS,OVER,53.1%,50.76,❌ MISS,OVER,52.7%,50.36,❌ MISS,-0.79,-0.79,-1.5,-0.5,0.0,1.2,1.6,0.0422,100.0%
289,Evan Mobley,SB,2.5,UNDER,53.0%,A,DO NOT BET,54.73,✅ HIT,1.0,UNDER,53.9%,55.67,✅ HIT,UNDER,54.3%,56.01,✅ HIT,UNDER,51.7%,53.42,✅ HIT,UNDER,52.1%,53.81,✅ HIT,0.28,-0.4,0.25,-0.3,0.51,1.4,1.2,0.0113,100.0%
290,Deni Avdija,3PA,5.5,UNDER,53.0%,B,DO NOT BET,54.72,✅ HIT,2.0,UNDER,51.6%,53.34,✅ HIT,UNDER,52.1%,53.83,✅ HIT,UNDER,54.0%,55.68,✅ HIT,UNDER,54.4%,56.06,✅ HIT,0.29,-0.66,0.21,-1.5,2.16,1.2,1.6,0.0116,100.0%
291,Mikal Bridges,3PA,4.5,UNDER,52.5%,B,DO NOT BET,54.69,✅ HIT,4.0,UNDER,51.7%,53.93,✅ HIT,UNDER,52.2%,54.42,✅ HIT,UNDER,52.8%,54.99,✅ HIT,UNDER,53.3%,55.44,✅ HIT,0.65,-0.6,0.18,-0.7,1.45,1.2,1.2,0.0057,100.0%
292,Devin Booker,RA,9.5,OVER,55.6%,C,DO NOT BET,54.66,❌ MISS,3.0,OVER,56.6%,55.65,❌ MISS,OVER,56.0%,55.1,❌ MISS,OVER,55.2%,54.26,❌ MISS,OVER,54.6%,53.62,❌ MISS,-0.28,-0.51,-0.75,-1.1,0.5,1.2,1.2,0.0078,100.0%
293,Cade Cunningham,3PA,5.5,OVER,57.1%,B,DO NOT BET,54.66,❌ MISS,4.0,OVER,61.1%,58.67,❌ MISS,OVER,59.6%,57.18,❌ MISS,OVER,54.3%,51.86,❌ MISS,OVER,53.4%,50.92,❌ MISS,-0.15,0.12,-3.0,0.3,-0.7,1.0,0.8,0.0332,100.0%
294,Amen Thompson,TOV,2.5,UNDER,54.0%,A,DO NOT BET,54.64,❌ MISS,4.0,UNDER,54.1%,54.71,❌ MISS,UNDER,54.3%,54.87,❌ MISS,UNDER,53.8%,54.41,❌ MISS,UNDER,54.0%,54.57,❌ MISS,-0.01,-1.08,0.71,-1.1,1.09,1.0,1.6,0.0017,100.0%
295,Dejounte Murray,RA,10.5,UNDER,53.1%,C,DO NOT BET,54.6,❌ MISS,11.0,UNDER,52.5%,53.98,❌ MISS,UNDER,52.0%,53.52,❌ MISS,UNDER,54.2%,55.7,❌ MISS,UNDER,53.7%,55.18,❌ MISS,0.08,0.4,-0.0,1.1,-0.89,0.8,0.8,0.0088,100.0%
296,Josh Giddey,PRA,35.5,OVER,55.0%,D,DO NOT BET,54.57,✅ HIT,41.0,OVER,52.8%,52.36,✅ HIT,OVER,52.9%,52.44,✅ HIT,OVER,57.0%,56.59,✅ HIT,OVER,57.3%,56.88,✅ HIT,0.05,-0.99,-0.87,-7.3,7.69,1.0,1.6,0.0217,100.0%
297,OG Anunoby,STL,1.5,UNDER,50.4%,A,DO NOT BET,54.57,✅ HIT,0.0,OVER,50.2%,48.1,❌ MISS,UNDER,50.1%,54.28,✅ HIT,UNDER,50.7%,54.9,✅ HIT,UNDER,51.1%,55.22,✅ HIT,0.23,0.88,2.0,0.9,-0.66,0.8,0.4,0.0052,75.0%
298,Jalen Duren,FTM,3.5,OVER,53.8%,B,DO NOT BET,54.57,✅ HIT,6.0,OVER,56.6%,57.36,✅ HIT,OVER,54.6%,55.38,✅ HIT,OVER,52.9%,53.63,✅ HIT,OVER,51.2%,51.92,✅ HIT,-0.25,-0.04,0.25,-0.1,-0.51,1.4,0.8,0.0203,100.0%
299,Donovan Mitchell,RA,10.5,UNDER,53.8%,C,DO NOT BET,54.55,✅ HIT,10.0,UNDER,56.4%,57.18,✅ HIT,UNDER,55.5%,56.29,✅ HIT,UNDER,51.7%,52.48,✅ HIT,UNDER,51.5%,52.26,✅ HIT,-0.14,-0.07,-0.25,-0.1,-0.09,1.4,1.2,0.022,100.0%
300,Bennedict Mathurin,PRA,28.5,UNDER,56.5%,D,DO NOT BET,54.51,❌ MISS,34.0,UNDER,54.3%,52.31,❌ MISS,UNDER,54.1%,52.06,❌ MISS,UNDER,59.0%,57.01,❌ MISS,UNDER,58.7%,56.68,❌ MISS,-0.27,-0.01,-0.42,-0.1,-2.23,1.0,0.8,0.0233,100.0%
301,Jalen Duren,PRA,31.5,UNDER,56.1%,D,DO NOT BET,54.42,❌ MISS,43.0,UNDER,52.8%,51.05,❌ MISS,UNDER,52.6%,50.84,❌ MISS,UNDER,59.8%,58.06,❌ MISS,UNDER,59.5%,57.72,❌ MISS,-0.11,-0.66,-1.05,-4.1,3.4,0.8,1.2,0.0348,100.0%
302,Immanuel Quickley,PR,20.5,OVER,55.0%,D,DO NOT BET,54.4,✅ HIT,21.0,OVER,54.1%,53.45,✅ HIT,OVER,53.9%,53.28,✅ HIT,OVER,56.0%,55.37,✅ HIT,OVER,56.1%,55.5,✅ HIT,-0.15,0.2,-0.71,1.3,-2.28,1.0,0.8,0.0104,100.0%
303,Brandin Podziemski,AST,4.5,OVER,52.0%,C,DO NOT BET,54.37,❌ MISS,2.0,OVER,50.1%,52.52,❌ MISS,UNDER,50.4%,50.01,✅ HIT,OVER,54.6%,57.02,❌ MISS,OVER,53.6%,55.97,❌ MISS,0.34,0.14,0.0,0.3,0.43,1.2,0.8,0.0216,75.0%
304,Trey Murphy III,REB,4.5,OVER,54.9%,B,DO NOT BET,54.32,✅ HIT,6.0,OVER,54.6%,54.04,✅ HIT,OVER,55.3%,54.7,✅ HIT,OVER,54.6%,54.01,✅ HIT,OVER,55.1%,54.53,✅ HIT,-0.54,-0.61,0.5,-1.3,0.14,1.2,1.6,0.003,100.0%
305,Donovan Mitchell,TOV,2.5,OVER,50.5%,A,DO NOT BET,54.32,❌ MISS,2.0,UNDER,53.3%,51.42,✅ HIT,UNDER,53.5%,51.61,✅ HIT,OVER,54.5%,58.4,❌ MISS,OVER,54.0%,57.91,❌ MISS,-0.33,0.48,3.0,0.7,-1.18,1.2,1.2,0.0384,50.0%
306,Josh Giddey,FTM,3.5,UNDER,56.9%,B,DO NOT BET,54.29,✅ HIT,0.0,UNDER,60.1%,57.56,✅ HIT,UNDER,60.3%,57.69,✅ HIT,UNDER,53.0%,50.45,✅ HIT,UNDER,54.0%,51.44,✅ HIT,0.03,-2.62,-2.0,-2.1,2.12,2.0,2.0,0.0336,100.0%
307,Jerami Grant,PTS,19.5,OVER,51.2%,D,DO NOT BET,54.23,❌ MISS,9.0,OVER,52.4%,55.5,❌ MISS,OVER,51.9%,55.0,❌ MISS,OVER,50.4%,53.5,❌ MISS,UNDER,50.1%,49.06,✅ HIT,0.06,-0.06,0.92,-0.5,1.04,1.6,1.6,0.0105,75.0%
308,Ace Bailey,3PA,6.5,UNDER,55.9%,B,DO NOT BET,54.18,✅ HIT,2.0,UNDER,54.4%,52.7,✅ HIT,UNDER,54.7%,52.96,✅ HIT,UNDER,57.2%,55.45,✅ HIT,UNDER,57.3%,55.61,✅ HIT,-0.76,0.88,-1.0,1.9,-3.54,0.8,0.4,0.0135,100.0%
309,Immanuel Quickley,PA,22.5,OVER,54.8%,D,DO NOT BET,54.14,❌ MISS,18.0,OVER,51.8%,51.14,❌ MISS,OVER,52.2%,51.51,❌ MISS,OVER,57.3%,56.7,❌ MISS,OVER,57.9%,57.21,❌ MISS,-0.22,-0.07,-0.44,-0.3,-0.6,1.0,1.2,0.0282,100.0%
