Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
230,Kyle Kuzma,REB,4.5,UNDER,54.7%,B,DO NOT BET,54.74,✅ HIT,3.0,UNDER,56.0%,56.03,✅ HIT,UNDER,54.9%,54.93,✅ HIT,UNDER,54.4%,54.45,✅ HIT,UNDER,53.5%,53.52,✅ HIT,0.23,-2.27,-0.1,-1.7,1.87,2.0,2.0,0.009,100.0%
231,Karl-Anthony Towns,PTS,19.5,UNDER,52.3%,D,DO NOT BET,54.73,✅ HIT,17.0,UNDER,52.6%,55.04,✅ HIT,UNDER,52.9%,55.34,✅ HIT,UNDER,51.6%,54.03,✅ HIT,UNDER,52.1%,54.51,✅ HIT,0.08,0.52,0.29,3.5,-2.95,1.0,0.8,0.005,100.0%
232,Jrue Holiday,RA,9.5,OVER,55.3%,C,DO NOT BET,54.7,❌ MISS,7.0,OVER,57.0%,56.34,❌ MISS,OVER,56.4%,55.75,❌ MISS,OVER,54.3%,53.62,❌ MISS,OVER,53.7%,53.1,❌ MISS,-0.3,-0.36,0.08,-1.5,0.24,1.2,1.2,0.0137,100.0%
233,Anthony Edwards,PR,32.5,UNDER,51.4%,D,DO NOT BET,54.68,✅ HIT,25.0,UNDER,54.2%,57.43,✅ HIT,UNDER,54.1%,57.32,✅ HIT,OVER,51.2%,49.94,❌ MISS,OVER,51.3%,50.08,❌ MISS,0.2,0.08,0.13,0.9,1.35,0.6,0.8,0.0269,50.0%
234,Giannis Antetokounmpo,REB,10.5,OVER,52.7%,B,DO NOT BET,54.61,✅ HIT,14.0,OVER,53.0%,54.98,✅ HIT,OVER,53.8%,55.71,✅ HIT,OVER,51.6%,53.55,✅ HIT,OVER,52.3%,54.21,✅ HIT,0.38,1.38,-1.46,3.1,-2.26,0.8,0.4,0.0081,100.0%
235,Cade Cunningham,REB,5.5,UNDER,52.9%,B,DO NOT BET,54.56,✅ HIT,3.0,UNDER,53.1%,54.78,✅ HIT,UNDER,52.1%,53.79,✅ HIT,UNDER,53.6%,55.28,✅ HIT,UNDER,52.7%,54.39,✅ HIT,0.08,-0.56,0.96,-1.3,1.48,1.0,1.6,0.0055,100.0%
236,DeMar DeRozan,FGA,14.5,UNDER,54.9%,D,DO NOT BET,54.53,❌ MISS,21.0,UNDER,55.9%,55.55,❌ MISS,UNDER,55.5%,55.17,❌ MISS,UNDER,54.0%,53.67,❌ MISS,UNDER,54.1%,53.73,❌ MISS,-0.45,0.47,-0.38,1.5,-2.91,1.4,0.8,0.0084,100.0%
237,Giannis Antetokounmpo,RA,16.5,OVER,51.2%,C,DO NOT BET,54.52,✅ HIT,22.0,OVER,53.8%,57.16,✅ HIT,OVER,53.6%,56.92,✅ HIT,UNDER,51.4%,50.08,❌ MISS,UNDER,51.2%,49.9,❌ MISS,0.46,1.59,-0.97,5.1,-3.63,0.8,0.4,0.0252,50.0%
238,Jalen Brunson,3PA,6.5,OVER,55.6%,B,DO NOT BET,54.47,✅ HIT,7.0,OVER,56.2%,55.1,✅ HIT,OVER,55.1%,53.97,✅ HIT,OVER,56.1%,54.94,✅ HIT,OVER,55.0%,53.88,✅ HIT,-0.4,0.42,-1.5,0.9,-1.77,1.2,1.2,0.0055,100.0%
239,Cade Cunningham,PA,34.5,UNDER,53.4%,D,DO NOT BET,54.35,❌ MISS,42.0,UNDER,55.0%,55.91,❌ MISS,UNDER,54.6%,55.57,❌ MISS,UNDER,52.3%,53.21,❌ MISS,UNDER,51.8%,52.73,❌ MISS,0.05,-0.48,-0.1,-2.7,2.98,1.2,1.2,0.014,100.0%
240,Giannis Antetokounmpo,AST,5.5,UNDER,53.4%,C,DO NOT BET,54.35,❌ MISS,8.0,UNDER,51.8%,52.73,❌ MISS,UNDER,52.2%,53.08,❌ MISS,UNDER,54.8%,55.7,❌ MISS,UNDER,55.0%,55.88,❌ MISS,-0.06,-0.72,0.62,-1.5,1.37,1.2,1.6,0.0145,100.0%
241,Giannis Antetokounmpo,PRA,47.5,UNDER,59.2%,D,DO NOT BET,54.34,❌ MISS,53.0,UNDER,59.4%,54.43,❌ MISS,UNDER,59.0%,54.07,❌ MISS,UNDER,59.5%,54.59,❌ MISS,UNDER,59.2%,54.26,❌ MISS,-0.98,-2.26,1.31,-11.5,6.51,2.0,2.0,0.002,100.0%
242,Brandon Ingram,3PA,4.5,UNDER,54.5%,B,DO NOT BET,54.33,❌ MISS,9.0,UNDER,53.1%,52.95,❌ MISS,UNDER,53.5%,53.31,❌ MISS,UNDER,55.6%,55.39,❌ MISS,UNDER,55.9%,55.65,❌ MISS,0.13,-0.13,-1.5,-0.3,0.6,1.0,0.8,0.0121,100.0%
243,Deni Avdija,REB,6.5,UNDER,52.7%,B,DO NOT BET,54.27,✅ HIT,6.0,UNDER,52.1%,53.72,✅ HIT,UNDER,51.2%,52.77,✅ HIT,UNDER,54.2%,55.76,✅ HIT,UNDER,53.3%,54.84,✅ HIT,0.16,-0.72,0.51,-1.9,2.32,1.2,1.6,0.0113,100.0%
244,Brandon Ingram,PRA,31.5,OVER,51.1%,D,DO NOT BET,54.26,✅ HIT,35.0,UNDER,51.8%,50.7,❌ MISS,UNDER,51.6%,50.51,❌ MISS,OVER,53.9%,56.97,✅ HIT,OVER,54.2%,57.28,✅ HIT,0.02,0.35,1.5,3.7,-3.47,1.0,0.8,0.0287,50.0%
245,Immanuel Quickley,3PA,6.5,OVER,57.0%,B,DO NOT BET,54.24,❌ MISS,6.0,OVER,54.0%,51.26,❌ MISS,OVER,53.1%,50.31,❌ MISS,OVER,61.2%,58.37,❌ MISS,OVER,59.8%,57.01,❌ MISS,-0.47,0.46,-3.45,0.5,-1.02,1.2,0.8,0.035,100.0%
246,Jrue Holiday,3PM,2.5,UNDER,57.3%,S,DO NOT BET,54.24,✅ HIT,1.0,UNDER,57.3%,54.28,✅ HIT,UNDER,57.5%,54.46,✅ HIT,UNDER,57.0%,54.01,✅ HIT,UNDER,57.2%,54.21,✅ HIT,-0.0,0.48,-4.5,1.3,-1.3,1.0,0.8,0.0016,100.0%
247,Cooper Flagg,PR,27.5,UNDER,53.5%,D,DO NOT BET,54.22,❌ MISS,33.0,UNDER,52.1%,52.81,❌ MISS,UNDER,52.1%,52.77,❌ MISS,UNDER,55.0%,55.72,❌ MISS,UNDER,54.9%,55.59,❌ MISS,-0.26,-0.89,1.5,-2.9,2.05,1.2,1.6,0.0143,100.0%
248,Cooper Flagg,PA,25.5,UNDER,53.6%,D,DO NOT BET,54.2,❌ MISS,37.0,UNDER,51.1%,51.69,❌ MISS,UNDER,50.8%,51.33,❌ MISS,UNDER,56.6%,57.12,❌ MISS,UNDER,56.1%,56.66,❌ MISS,-0.3,-0.7,1.5,-2.7,1.55,1.2,1.6,0.027,100.0%
249,Donovan Mitchell,PA,32.5,OVER,53.5%,D,DO NOT BET,54.19,✅ HIT,37.0,OVER,52.1%,52.82,✅ HIT,OVER,52.5%,53.2,✅ HIT,OVER,54.4%,55.11,✅ HIT,OVER,54.9%,55.61,✅ HIT,-0.38,0.75,1.1,3.1,-4.67,0.8,0.4,0.012,100.0%
250,Brandon Ingram,FGA,16.5,UNDER,54.0%,D,DO NOT BET,54.19,❌ MISS,25.0,UNDER,53.5%,53.68,❌ MISS,UNDER,53.5%,53.72,❌ MISS,UNDER,54.5%,54.68,❌ MISS,UNDER,54.5%,54.67,❌ MISS,0.2,-0.21,-1.5,-0.7,1.39,1.0,1.2,0.0049,100.0%
251,Chet Holmgren,PRA,26.5,UNDER,51.7%,D,DO NOT BET,54.18,❌ MISS,32.0,UNDER,51.3%,53.75,❌ MISS,UNDER,51.1%,53.57,❌ MISS,UNDER,52.4%,54.86,❌ MISS,UNDER,52.1%,54.54,❌ MISS,0.23,0.65,-0.89,4.3,-2.82,1.0,0.8,0.0053,100.0%
252,Jerami Grant,REB,3.5,UNDER,51.2%,B,DO NOT BET,54.17,✅ HIT,2.0,UNDER,51.1%,54.08,✅ HIT,UNDER,50.2%,53.17,✅ HIT,UNDER,52.1%,55.12,✅ HIT,UNDER,51.3%,54.29,✅ HIT,-0.0,0.11,1.5,0.3,-0.31,1.4,1.6,0.0069,100.0%
253,VJ Edgecombe,STL,1.5,UNDER,54.8%,A,DO NOT BET,54.14,✅ HIT,0.0,OVER,50.8%,53.43,❌ MISS,OVER,50.4%,53.04,❌ MISS,UNDER,60.1%,59.43,✅ HIT,UNDER,60.2%,59.57,✅ HIT,-0.02,0.1,-1.5,0.1,-0.12,0.8,0.8,0.0537,50.0%
254,Rudy Gobert,REB,11.5,OVER,51.3%,B,DO NOT BET,54.1,❌ MISS,7.0,OVER,50.6%,53.43,❌ MISS,OVER,51.4%,54.26,❌ MISS,OVER,51.2%,54.01,❌ MISS,OVER,51.9%,54.68,❌ MISS,0.07,0.87,0.3,2.3,-2.11,1.4,0.8,0.0046,100.0%
255,Evan Mobley,RA,11.5,OVER,54.5%,C,DO NOT BET,54.07,✅ HIT,15.0,OVER,56.4%,55.93,✅ HIT,OVER,55.9%,55.41,✅ HIT,OVER,53.1%,52.66,✅ HIT,OVER,52.8%,52.28,✅ HIT,-0.26,0.28,-0.27,0.9,-1.73,0.6,0.4,0.0162,100.0%
256,Karl-Anthony Towns,PR,31.5,OVER,56.0%,D,DO NOT BET,54.06,❌ MISS,29.0,OVER,54.6%,52.61,❌ MISS,OVER,54.4%,52.43,❌ MISS,OVER,57.5%,55.53,❌ MISS,OVER,57.6%,55.66,❌ MISS,-0.06,-0.64,-1.87,-4.5,4.1,1.0,1.2,0.0154,100.0%
257,Brandon Ingram,PR,26.5,OVER,52.4%,D,DO NOT BET,54.06,✅ HIT,35.0,UNDER,51.1%,51.37,❌ MISS,UNDER,51.1%,51.37,❌ MISS,OVER,55.7%,57.42,✅ HIT,OVER,55.9%,57.55,✅ HIT,-0.09,0.23,1.5,2.5,-3.45,1.0,0.8,0.0343,50.0%
258,Immanuel Quickley,PA,21.5,OVER,56.1%,D,DO NOT BET,54.05,❌ MISS,13.0,OVER,52.0%,49.89,❌ MISS,OVER,52.4%,50.27,❌ MISS,OVER,59.9%,57.77,❌ MISS,OVER,60.4%,58.28,❌ MISS,-0.43,0.02,-0.87,0.1,-1.92,1.0,0.8,0.0398,100.0%
259,Kyle Kuzma,AST,2.5,UNDER,55.0%,C,DO NOT BET,54.05,❌ MISS,8.0,UNDER,53.9%,52.97,❌ MISS,UNDER,54.0%,53.12,❌ MISS,UNDER,55.9%,55.01,❌ MISS,UNDER,56.0%,55.09,❌ MISS,0.03,-0.07,-2.11,-0.1,0.14,1.2,1.2,0.01,100.0%
260,Jalen Brunson,TOV,2.5,OVER,54.6%,A,DO NOT BET,54.05,✅ HIT,3.0,OVER,57.5%,56.89,✅ HIT,OVER,56.9%,56.34,✅ HIT,OVER,52.3%,51.69,✅ HIT,OVER,51.9%,51.29,✅ HIT,0.08,-0.34,-1.5,-0.7,0.87,1.0,1.2,0.0258,100.0%
261,Anthony Edwards,PA,30.5,UNDER,50.2%,D,DO NOT BET,54.02,✅ HIT,24.0,UNDER,51.7%,55.52,✅ HIT,UNDER,51.4%,55.16,✅ HIT,OVER,50.8%,49.05,❌ MISS,OVER,51.3%,49.54,❌ MISS,0.27,0.27,-0.23,2.9,-0.03,0.6,0.8,0.0134,50.0%
262,Brandon Ingram,REB,5.5,UNDER,53.8%,B,DO NOT BET,53.86,✅ HIT,1.0,UNDER,55.7%,55.74,✅ HIT,UNDER,54.6%,54.65,✅ HIT,UNDER,52.9%,52.96,✅ HIT,UNDER,52.1%,52.09,✅ HIT,0.21,0.1,-1.5,0.1,0.12,1.0,0.8,0.0142,100.0%
263,Rudy Gobert,PTS,9.5,UNDER,51.2%,D,DO NOT BET,53.86,✅ HIT,2.0,UNDER,50.2%,52.9,✅ HIT,UNDER,50.6%,53.29,✅ HIT,UNDER,51.7%,54.39,✅ HIT,UNDER,52.2%,54.86,✅ HIT,0.25,0.44,-0.44,2.5,-1.06,1.0,0.8,0.008,100.0%
264,Julius Randle,TOV,2.5,UNDER,51.5%,A,DO NOT BET,53.85,✅ HIT,1.0,UNDER,51.3%,53.64,✅ HIT,UNDER,51.5%,53.9,✅ HIT,UNDER,51.4%,53.79,✅ HIT,UNDER,51.7%,54.05,✅ HIT,0.18,0.71,0.3,0.7,-0.53,1.0,0.8,0.0015,100.0%
265,Jalen Brunson,3PM,2.5,UNDER,54.2%,S,DO NOT BET,53.85,✅ HIT,2.0,UNDER,52.9%,52.51,✅ HIT,UNDER,53.1%,52.74,✅ HIT,UNDER,55.3%,54.96,✅ HIT,UNDER,55.6%,55.2,✅ HIT,0.2,-0.35,-1.5,-0.5,0.78,1.0,1.2,0.0123,100.0%
266,Kyle Kuzma,PTS,13.5,OVER,51.9%,D,DO NOT BET,53.79,❌ MISS,8.0,OVER,52.8%,54.63,❌ MISS,OVER,52.2%,54.12,❌ MISS,OVER,51.6%,53.5,❌ MISS,OVER,51.0%,52.9,❌ MISS,0.03,-0.33,0.72,-3.1,3.35,1.2,1.2,0.0065,100.0%
267,RJ Barrett,RA,8.5,UNDER,52.5%,C,DO NOT BET,53.78,✅ HIT,8.0,UNDER,53.4%,54.63,✅ HIT,UNDER,52.8%,54.07,✅ HIT,UNDER,52.0%,53.33,✅ HIT,UNDER,51.8%,53.07,✅ HIT,0.17,-0.17,-0.0,-0.3,0.59,1.0,1.2,0.0062,100.0%
268,Jalen Brunson,PTS,26.5,UNDER,54.7%,D,DO NOT BET,53.75,❌ MISS,30.0,UNDER,55.1%,54.19,❌ MISS,UNDER,55.4%,54.4,❌ MISS,UNDER,54.0%,53.02,❌ MISS,UNDER,54.4%,53.4,❌ MISS,-0.03,-0.39,-1.5,-2.9,2.65,1.2,0.8,0.0056,100.0%
269,Immanuel Quickley,PRA,25.5,OVER,55.9%,D,DO NOT BET,53.66,❌ MISS,14.0,OVER,51.3%,49.08,❌ MISS,OVER,51.4%,49.19,❌ MISS,OVER,60.2%,58.05,❌ MISS,OVER,60.5%,58.33,❌ MISS,-0.39,0.06,-0.87,0.3,-2.29,1.0,0.8,0.0453,100.0%
270,Jaden McDaniels,PTS,12.5,OVER,54.4%,D,DO NOT BET,53.62,❌ MISS,2.0,OVER,59.5%,58.75,❌ MISS,OVER,58.8%,58.01,❌ MISS,UNDER,50.1%,52.87,✅ HIT,UNDER,50.7%,53.41,✅ HIT,-0.53,0.94,0.04,3.9,-6.09,1.0,0.4,0.0477,50.0%
271,Anthony Edwards,3PA,8.5,UNDER,52.2%,B,DO NOT BET,53.59,✅ HIT,5.0,UNDER,52.3%,53.65,✅ HIT,UNDER,52.7%,54.08,✅ HIT,UNDER,51.7%,53.04,✅ HIT,UNDER,52.2%,53.58,✅ HIT,0.18,0.4,-0.14,0.3,-0.17,0.8,0.8,0.0037,100.0%
272,DeMar DeRozan,AST,4.5,OVER,51.1%,C,DO NOT BET,53.58,✅ HIT,11.0,OVER,51.4%,53.79,✅ HIT,OVER,50.7%,53.15,✅ HIT,OVER,51.6%,54.07,✅ HIT,OVER,50.9%,53.29,✅ HIT,0.22,0.43,0.0,1.1,-0.53,1.2,0.8,0.0037,100.0%
273,Karl-Anthony Towns,AST,2.5,UNDER,51.1%,C,DO NOT BET,53.57,✅ HIT,2.0,OVER,51.1%,50.58,❌ MISS,OVER,50.4%,49.97,❌ MISS,UNDER,52.8%,55.23,✅ HIT,UNDER,53.1%,55.6,✅ HIT,0.16,0.49,-0.0,1.3,-0.88,1.4,1.2,0.0187,50.0%
274,Cooper Flagg,AST,4.5,UNDER,50.2%,C,DO NOT BET,53.56,❌ MISS,10.0,UNDER,53.5%,56.88,❌ MISS,UNDER,53.7%,57.08,❌ MISS,OVER,53.7%,52.34,✅ HIT,OVER,52.8%,51.37,✅ HIT,-0.26,1.74,1.5,1.3,-1.49,0.6,0.0,0.0344,50.0%
275,Russell Westbrook,RA,12.5,UNDER,51.4%,C,DO NOT BET,53.41,NO GAME,,UNDER,53.1%,55.04,NO GAME,UNDER,52.5%,54.52,NO GAME,UNDER,50.1%,52.05,NO GAME,UNDER,50.1%,52.04,NO GAME,-0.07,0.71,0.3,3.9,-4.27,1.4,0.8,0.0138,100.0%
276,Rudy Gobert,AST,1.5,OVER,53.8%,C,DO NOT BET,53.39,✅ HIT,2.0,OVER,53.7%,53.34,✅ HIT,OVER,52.8%,52.48,✅ HIT,OVER,54.8%,54.4,✅ HIT,OVER,53.7%,53.34,✅ HIT,-0.16,-0.63,-0.5,-1.1,0.82,1.2,1.6,0.0068,100.0%
277,Quentin Grimes,TOV,2.5,UNDER,54.4%,A,DO NOT BET,53.31,✅ HIT,1.0,UNDER,56.8%,55.68,✅ HIT,UNDER,56.8%,55.75,✅ HIT,UNDER,51.9%,50.79,✅ HIT,UNDER,52.1%,51.03,✅ HIT,-0.6,-0.1,-0.96,-0.1,-0.51,1.2,1.2,0.024,100.0%
278,Andrew Nembhard,RA,9.5,UNDER,52.1%,C,DO NOT BET,53.25,NO GAME,,UNDER,53.0%,54.14,NO GAME,UNDER,52.5%,53.62,NO GAME,UNDER,51.6%,52.71,NO GAME,UNDER,51.4%,52.51,NO GAME,0.16,-0.2,-0.2,-0.7,1.26,0.8,0.8,0.0066,100.0%
279,Immanuel Quickley,RA,9.5,OVER,52.6%,C,DO NOT BET,53.23,❌ MISS,8.0,OVER,51.4%,52.0,❌ MISS,OVER,51.4%,52.02,❌ MISS,OVER,54.1%,54.71,❌ MISS,OVER,53.6%,54.2,❌ MISS,-0.36,0.36,0.07,0.7,-1.39,1.2,1.2,0.0123,100.0%
280,OG Anunoby,3PA,5.5,UNDER,51.5%,B,DO NOT BET,53.23,✅ HIT,4.0,UNDER,50.2%,51.88,✅ HIT,UNDER,50.8%,52.49,✅ HIT,UNDER,52.3%,54.02,✅ HIT,UNDER,52.8%,54.51,✅ HIT,0.12,0.33,-0.05,0.9,-0.59,1.0,1.2,0.0108,100.0%
281,Evan Mobley,BLK,1.5,UNDER,51.1%,S,DO NOT BET,53.22,❌ MISS,4.0,UNDER,50.7%,52.83,❌ MISS,UNDER,51.5%,53.6,❌ MISS,UNDER,50.7%,52.83,❌ MISS,UNDER,51.5%,53.61,❌ MISS,0.26,0.07,0.23,0.1,0.25,1.2,0.8,0.0039,100.0%
282,Andrew Nembhard,REB,2.5,OVER,53.6%,B,DO NOT BET,53.2,NO GAME,,OVER,52.5%,52.11,NO GAME,OVER,53.3%,52.86,NO GAME,OVER,54.0%,53.63,NO GAME,OVER,54.6%,54.18,NO GAME,-0.18,-0.06,-0.67,-0.1,-0.21,0.8,0.8,0.0078,100.0%
283,Jrue Holiday,PR,21.5,OVER,50.5%,D,DO NOT BET,53.2,❌ MISS,10.0,OVER,52.0%,54.75,❌ MISS,OVER,51.9%,54.65,❌ MISS,UNDER,51.1%,50.37,✅ HIT,UNDER,51.0%,50.24,✅ HIT,0.03,-0.27,1.2,-3.1,3.47,1.4,1.6,0.015,50.0%
284,Evan Mobley,PRA,31.5,UNDER,52.3%,D,DO NOT BET,53.16,❌ MISS,33.0,UNDER,51.6%,52.43,❌ MISS,UNDER,51.4%,52.25,❌ MISS,UNDER,53.3%,54.15,❌ MISS,UNDER,53.0%,53.82,❌ MISS,-0.24,-0.02,1.31,-0.1,-1.13,1.0,0.8,0.0083,100.0%
285,Josh Hart,RA,12.5,UNDER,51.8%,C,DO NOT BET,53.14,❌ MISS,17.0,UNDER,51.6%,52.98,❌ MISS,UNDER,51.2%,52.61,❌ MISS,UNDER,52.2%,53.62,❌ MISS,UNDER,52.0%,53.34,❌ MISS,0.03,-0.13,0.37,-0.5,0.61,1.0,0.8,0.0038,100.0%
286,Donte DiVincenzo,3PA,6.5,UNDER,50.2%,B,DO NOT BET,53.08,❌ MISS,7.0,UNDER,50.0%,52.88,❌ MISS,UNDER,50.6%,53.51,❌ MISS,OVER,50.2%,49.37,✅ HIT,UNDER,50.4%,53.29,❌ MISS,0.76,-0.81,0.31,-1.3,2.52,1.4,2.0,0.0034,75.0%
287,Andrew Nembhard,PR,19.5,UNDER,51.7%,D,DO NOT BET,53.05,NO GAME,,OVER,51.5%,52.16,NO GAME,OVER,51.4%,52.08,NO GAME,UNDER,54.9%,56.28,NO GAME,UNDER,54.8%,56.15,NO GAME,0.07,-0.73,0.65,-3.5,3.85,1.0,1.6,0.0317,50.0%
288,VJ Edgecombe,PRA,29.5,UNDER,59.7%,D,DO NOT BET,53.02,❌ MISS,33.0,UNDER,64.6%,58.02,❌ MISS,UNDER,64.2%,57.55,❌ MISS,UNDER,55.0%,48.42,❌ MISS,UNDER,54.7%,48.09,❌ MISS,-0.57,-0.77,-1.5,-6.5,1.72,1.0,1.2,0.0477,100.0%
289,Ausar Thompson,PRA,17.5,UNDER,50.6%,D,DO NOT BET,52.98,✅ HIT,8.0,UNDER,52.4%,54.8,✅ HIT,UNDER,52.2%,54.6,✅ HIT,OVER,51.0%,50.57,❌ MISS,OVER,51.3%,50.89,❌ MISS,0.14,0.3,-0.3,3.3,-1.82,0.8,0.4,0.0172,50.0%
290,Andrew Nembhard,PTS,16.5,UNDER,51.7%,D,DO NOT BET,52.97,NO GAME,,UNDER,52.9%,54.25,NO GAME,UNDER,53.2%,54.55,NO GAME,OVER,50.0%,50.73,NO GAME,UNDER,50.5%,51.81,NO GAME,0.08,-0.48,0.37,-3.1,3.64,0.8,1.2,0.0145,75.0%
291,Donovan Mitchell,PRA,37.5,OVER,51.2%,D,DO NOT BET,52.96,✅ HIT,38.0,UNDER,50.4%,50.59,❌ MISS,UNDER,50.2%,50.44,❌ MISS,OVER,52.5%,54.28,✅ HIT,OVER,52.8%,54.59,✅ HIT,-0.2,0.72,1.51,3.7,-4.74,0.8,0.4,0.0148,50.0%
292,RJ Barrett,3PM,1.5,UNDER,51.4%,S,DO NOT BET,52.94,✅ HIT,1.0,UNDER,50.8%,52.31,✅ HIT,UNDER,51.0%,52.57,✅ HIT,UNDER,51.8%,53.3,✅ HIT,UNDER,52.1%,53.6,✅ HIT,0.2,0.6,-0.71,0.7,-0.46,1.2,0.8,0.0053,100.0%
293,Cooper Flagg,TOV,2.5,UNDER,50.9%,A,DO NOT BET,52.94,❌ MISS,3.0,UNDER,51.7%,53.75,❌ MISS,UNDER,51.9%,53.99,❌ MISS,OVER,50.2%,50.15,✅ HIT,UNDER,50.1%,52.17,❌ MISS,-0.26,0.1,1.5,0.1,-0.36,1.0,0.8,0.0094,75.0%
294,Jalen Brunson,PA,33.5,UNDER,54.1%,D,DO NOT BET,52.86,❌ MISS,39.0,UNDER,52.4%,51.21,❌ MISS,UNDER,52.1%,50.85,❌ MISS,UNDER,56.1%,54.92,❌ MISS,UNDER,55.7%,54.46,❌ MISS,-0.13,-0.1,-1.5,-0.5,-0.17,1.2,0.8,0.0184,100.0%
295,Naz Reid,AST,1.5,OVER,53.7%,C,DO NOT BET,52.86,❌ MISS,0.0,OVER,52.7%,51.85,❌ MISS,OVER,51.9%,51.08,❌ MISS,OVER,55.6%,54.82,❌ MISS,OVER,54.5%,53.69,❌ MISS,-0.63,0.07,-0.23,0.1,-0.95,0.8,0.4,0.0148,100.0%
296,Russell Westbrook,PR,23.5,UNDER,54.9%,D,DO NOT BET,52.77,NO GAME,,UNDER,56.5%,54.38,NO GAME,UNDER,56.3%,54.19,NO GAME,UNDER,53.5%,51.32,NO GAME,UNDER,53.3%,51.19,NO GAME,-0.47,0.09,-0.42,0.5,-3.05,1.2,1.2,0.0152,100.0%
297,Andrew Nembhard,PRA,26.5,UNDER,51.9%,D,DO NOT BET,52.74,NO GAME,,OVER,50.6%,51.72,NO GAME,OVER,50.7%,51.85,NO GAME,UNDER,54.6%,55.44,NO GAME,UNDER,54.2%,55.12,NO GAME,0.13,-0.91,0.07,-4.3,4.9,1.0,1.6,0.0254,50.0%
298,Kyle Kuzma,RA,6.5,OVER,51.7%,C,DO NOT BET,52.64,✅ HIT,11.0,OVER,53.5%,54.38,✅ HIT,OVER,53.3%,54.18,✅ HIT,OVER,50.1%,51.0,✅ HIT,OVER,50.1%,50.99,✅ HIT,-0.61,1.11,0.53,1.3,-2.01,0.6,0.4,0.0164,100.0%
299,Kyle Kuzma,PRA,20.5,OVER,50.9%,D,DO NOT BET,52.58,❌ MISS,19.0,OVER,52.4%,54.04,❌ MISS,OVER,52.5%,54.13,❌ MISS,UNDER,50.8%,51.09,✅ HIT,UNDER,50.4%,50.77,✅ HIT,0.0,-0.13,0.76,-1.3,1.34,1.0,0.8,0.0152,50.0%
300,Donovan Mitchell,AST,5.5,OVER,53.5%,C,DO NOT BET,52.53,✅ HIT,11.0,OVER,51.3%,50.35,✅ HIT,OVER,50.7%,49.71,✅ HIT,OVER,56.6%,55.64,✅ HIT,OVER,55.4%,54.42,✅ HIT,-0.24,-0.07,-0.93,-0.1,-0.23,0.6,0.8,0.0255,100.0%
301,Donte DiVincenzo,AST,3.5,UNDER,52.2%,C,DO NOT BET,52.47,✅ HIT,1.0,UNDER,55.7%,55.97,✅ HIT,UNDER,55.7%,55.96,✅ HIT,OVER,51.7%,53.42,❌ MISS,OVER,50.9%,52.64,❌ MISS,0.63,-1.33,-0.67,-1.3,1.92,1.0,1.6,0.0351,50.0%
302,Scoot Henderson,PRA,20.5,UNDER,51.4%,D,DO NOT BET,52.41,✅ HIT,16.0,UNDER,50.2%,51.19,✅ HIT,UNDER,50.0%,51.04,✅ HIT,UNDER,52.9%,53.86,✅ HIT,UNDER,52.5%,53.54,✅ HIT,0.04,0.11,-0.87,1.3,-0.8,1.2,1.2,0.013,100.0%
303,James Harden,3PA,7.5,OVER,54.5%,B,DO NOT BET,52.39,❌ MISS,5.0,OVER,55.3%,53.21,❌ MISS,OVER,54.3%,52.16,❌ MISS,OVER,54.7%,52.58,❌ MISS,OVER,53.7%,51.62,❌ MISS,-1.18,-0.94,0.08,-0.7,-0.19,0.8,1.6,0.0059,100.0%
304,OG Anunoby,PTS,16.5,OVER,55.4%,D,DO NOT BET,52.32,❌ MISS,14.0,OVER,56.2%,53.19,❌ MISS,OVER,55.6%,52.56,❌ MISS,OVER,55.2%,52.13,❌ MISS,OVER,54.4%,51.39,❌ MISS,-0.04,-0.99,-2.76,-6.7,6.46,1.0,1.6,0.0065,100.0%
305,Brandon Ingram,PTS,21.5,UNDER,52.9%,D,DO NOT BET,52.32,❌ MISS,34.0,UNDER,55.6%,55.07,❌ MISS,UNDER,55.8%,55.27,❌ MISS,OVER,50.2%,52.81,✅ HIT,UNDER,50.3%,49.75,❌ MISS,0.02,-0.31,-1.5,-3.1,3.33,1.0,1.2,0.0286,75.0%
306,Rudy Gobert,RA,13.5,UNDER,52.8%,C,DO NOT BET,52.3,✅ HIT,9.0,UNDER,53.6%,53.12,✅ HIT,UNDER,53.0%,52.54,✅ HIT,UNDER,52.4%,51.93,✅ HIT,UNDER,52.1%,51.62,✅ HIT,-0.12,-0.51,-0.26,-1.7,1.29,0.8,1.2,0.0058,100.0%
307,Russell Westbrook,PA,25.5,UNDER,55.2%,D,DO NOT BET,52.25,NO GAME,,UNDER,56.3%,53.34,NO GAME,UNDER,56.0%,53.01,NO GAME,UNDER,54.5%,51.55,NO GAME,UNDER,54.0%,51.08,NO GAME,-0.74,0.27,-0.39,1.3,-4.82,1.4,1.2,0.0095,100.0%
