Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
224,Payton Pritchard,PTS,14.5,OVER,54.0%,D,DO NOT BET,56.59,,,OVER,54.7%,57.26,,OVER,54.1%,56.69,,OVER,54.0%,56.55,,OVER,53.3%,55.85,,-0.29,0.5,3.71,3.7,-5.83,0.8,0.8,0.005,100.0%
225,Stephon Castle,PA,24.5,UNDER,57.1%,D,DO NOT BET,56.59,,,UNDER,55.8%,55.21,,UNDER,55.4%,54.88,,UNDER,58.9%,58.35,,UNDER,58.5%,57.91,,-0.11,0.2,-0.97,1.7,-2.59,1.2,0.8,0.0155,100.0%
226,Jaylen Brown,RA,11.5,OVER,53.0%,C,DO NOT BET,56.56,,,OVER,53.7%,57.24,,OVER,53.4%,57.02,,OVER,52.6%,56.16,,OVER,52.3%,55.84,,-0.2,-0.14,3.0,-0.5,-0.2,1.6,1.2,0.0058,100.0%
227,Cooper Flagg,PR,28.5,UNDER,57.9%,D,DO NOT BET,56.55,,,UNDER,54.3%,53.04,,UNDER,54.2%,52.93,,UNDER,61.5%,60.19,,UNDER,61.4%,60.06,,-0.37,-0.45,0.07,-2.1,0.37,1.2,1.2,0.0357,100.0%
228,CJ McCollum,PRA,25.5,OVER,55.8%,D,DO NOT BET,56.53,,,OVER,57.3%,58.02,,OVER,57.2%,57.99,,OVER,54.1%,54.91,,OVER,54.4%,55.21,,-0.07,-0.35,0.11,-1.7,1.38,1.4,1.6,0.0148,100.0%
229,Jaylen Brown,REB,6.5,OVER,54.3%,B,DO NOT BET,56.5,,,OVER,53.5%,55.71,,OVER,54.2%,56.42,,OVER,54.4%,56.66,,OVER,55.0%,57.19,,-0.23,0.37,1.25,0.9,-1.47,1.4,0.8,0.0053,100.0%
230,Paolo Banchero,PR,33.5,UNDER,58.5%,D,DO NOT BET,56.49,,,UNDER,60.8%,58.74,,UNDER,60.5%,58.42,,UNDER,56.5%,54.46,,UNDER,56.4%,54.32,,-0.63,0.31,0.11,1.3,-3.94,0.8,0.8,0.021,100.0%
231,Paolo Banchero,PRA,38.5,UNDER,58.6%,D,DO NOT BET,56.48,,,UNDER,59.7%,57.58,,UNDER,59.3%,57.21,,UNDER,57.8%,55.72,,UNDER,57.5%,55.39,,-0.74,0.37,0.06,1.3,-3.91,0.8,0.4,0.0094,100.0%
232,Payton Pritchard,RA,8.5,UNDER,54.3%,C,DO NOT BET,56.46,,,UNDER,55.2%,57.41,,UNDER,54.5%,56.64,,UNDER,54.0%,56.14,,UNDER,53.5%,55.65,,0.26,-0.08,-0.13,-0.3,1.23,1.2,1.2,0.0065,100.0%
233,Kevin Durant,PA,30.5,UNDER,56.4%,D,DO NOT BET,56.45,,,UNDER,54.3%,54.39,,UNDER,54.0%,54.05,,UNDER,58.8%,58.89,,UNDER,58.4%,58.45,,-0.01,-0.48,-0.36,-3.3,3.23,1.0,1.2,0.0223,100.0%
234,Jaylen Wells,PTS,15.5,UNDER,58.2%,D,DO NOT BET,56.42,,,UNDER,61.1%,59.32,,UNDER,61.1%,59.3,,UNDER,55.1%,53.36,,UNDER,55.5%,53.7,,-0.43,0.17,0.2,1.1,-3.8,1.0,0.8,0.0289,100.0%
235,Jalen Green,PRA,26.5,UNDER,57.8%,D,DO NOT BET,56.38,,,UNDER,58.6%,57.16,,UNDER,58.2%,56.82,,UNDER,57.3%,55.93,,UNDER,57.0%,55.6,,-0.6,1.87,-0.43,10.1,-13.34,1.0,0.0,0.0063,100.0%
236,Alperen Sengun,TOV,2.5,OVER,57.6%,A,DO NOT BET,56.34,,,OVER,58.7%,57.4,,OVER,58.1%,56.81,,OVER,57.1%,55.87,,OVER,56.6%,55.29,,-0.56,-1.16,-0.33,-1.7,0.87,1.6,1.6,0.0082,100.0%
237,Austin Reaves,REB,4.5,UNDER,54.7%,B,DO NOT BET,56.3,,,UNDER,55.0%,56.59,,UNDER,53.9%,55.53,,UNDER,55.4%,57.03,,UNDER,54.4%,56.06,,0.17,0.26,-0.14,0.5,-0.17,1.0,0.8,0.0057,100.0%
238,Devin Booker,FTM,6.5,UNDER,57.4%,B,DO NOT BET,56.3,,,UNDER,55.7%,54.57,,UNDER,56.3%,55.2,,UNDER,58.7%,57.55,,UNDER,59.0%,57.86,,0.1,0.62,-3.0,2.5,-2.12,0.8,0.4,0.0143,100.0%
239,Dejounte Murray,PR,24.5,OVER,58.9%,D,DO NOT BET,56.26,,,OVER,61.3%,58.6,,OVER,60.9%,58.2,,OVER,56.7%,54.05,,OVER,56.9%,54.18,,-0.1,-0.62,-2.0,-4.5,3.75,0.8,1.2,0.0215,100.0%
240,Trey Murphy III,PR,27.5,UNDER,56.2%,D,DO NOT BET,56.22,,,UNDER,58.2%,58.28,,UNDER,58.0%,58.03,,UNDER,54.3%,54.36,,UNDER,54.2%,54.23,,0.02,-0.06,-1.05,-0.3,0.41,1.0,0.8,0.0193,100.0%
241,Victor Wembanyama,FTM,5.5,UNDER,55.9%,B,DO NOT BET,56.21,,,UNDER,60.8%,61.09,,UNDER,60.8%,61.14,,UNDER,50.3%,50.64,,UNDER,51.7%,51.96,,0.07,0.12,-0.98,0.5,-0.21,0.8,0.8,0.0493,100.0%
242,De'Aaron Fox,PRA,29.5,UNDER,54.0%,D,DO NOT BET,56.2,,,UNDER,53.6%,55.81,,UNDER,53.4%,55.58,,UNDER,54.7%,56.88,,UNDER,54.4%,56.55,,-0.09,0.79,0.85,3.5,-3.88,1.0,0.4,0.0053,100.0%
243,Jalen Suggs,PR,19.5,UNDER,59.2%,D,DO NOT BET,56.16,,,UNDER,57.7%,54.64,,UNDER,57.5%,54.41,,UNDER,60.9%,57.86,,UNDER,60.8%,57.73,,-0.27,0.28,-3.0,1.7,-3.36,1.6,1.2,0.0164,100.0%
244,Cooper Flagg,PA,27.5,UNDER,58.8%,D,DO NOT BET,56.15,,,UNDER,55.6%,53.01,,UNDER,55.3%,52.68,,UNDER,62.3%,59.67,,UNDER,61.9%,59.26,,-0.43,-0.25,-0.2,-1.7,-1.23,1.2,1.2,0.0332,100.0%
245,Paolo Banchero,PA,29.5,UNDER,57.5%,D,DO NOT BET,56.15,,,UNDER,58.0%,56.6,,UNDER,57.6%,56.28,,UNDER,57.5%,56.08,,UNDER,57.0%,55.63,,-0.47,0.24,0.04,1.1,-3.28,1.0,0.8,0.0035,100.0%
246,Jrue Holiday,PA,21.5,OVER,55.7%,D,DO NOT BET,56.14,,,OVER,56.5%,56.93,,OVER,56.8%,57.33,,OVER,54.4%,54.9,,OVER,54.9%,55.41,,-0.1,0.08,0.19,0.9,-1.99,1.4,1.2,0.0101,100.0%
247,Josh Giddey,3PA,6.5,OVER,50.9%,B,DO NOT BET,56.12,,,OVER,53.4%,58.61,,OVER,52.5%,57.71,,UNDER,50.8%,47.62,,UNDER,51.4%,48.21,,0.76,-1.09,3.0,-1.9,3.22,1.2,1.6,0.0207,50.0%
248,Luka Dončić,REB,7.5,OVER,56.1%,B,DO NOT BET,56.1,,,OVER,55.9%,55.84,,OVER,56.5%,56.45,,OVER,55.8%,55.82,,OVER,56.3%,56.28,,-0.4,-1.97,1.22,-2.3,1.84,1.6,2.0,0.0027,100.0%
249,Luka Dončić,FTM,7.5,UNDER,55.4%,B,DO NOT BET,56.08,,,UNDER,54.6%,55.3,,UNDER,55.4%,56.05,,UNDER,55.5%,56.14,,UNDER,56.2%,56.84,,0.24,-0.2,-0.94,-0.3,0.65,1.2,0.8,0.0055,100.0%
250,Luka Dončić,3PM,3.5,OVER,55.8%,S,DO NOT BET,56.04,,,OVER,54.9%,55.12,,OVER,54.6%,54.8,,OVER,57.1%,57.36,,OVER,56.6%,56.88,,-0.18,-1.19,0.35,-2.3,1.95,1.6,2.0,0.011,100.0%
251,Draymond Green,AST,5.5,OVER,54.3%,C,DO NOT BET,55.88,,,OVER,53.8%,55.4,,OVER,53.0%,54.53,,OVER,55.8%,57.38,,OVER,54.7%,56.23,,0.08,-0.52,0.6,-1.3,1.5,1.2,1.2,0.0105,100.0%
252,Desmond Bane,3PA,4.5,OVER,57.2%,B,DO NOT BET,55.85,,,OVER,57.5%,56.15,,OVER,56.2%,54.93,,OVER,58.1%,56.75,,OVER,56.9%,55.58,,-0.73,0.31,-1.37,0.3,-1.01,1.2,1.2,0.0068,100.0%
253,Jerami Grant,PRA,24.5,UNDER,55.2%,D,DO NOT BET,55.83,,,UNDER,56.6%,57.25,,UNDER,56.3%,56.95,,UNDER,54.1%,54.73,,UNDER,53.7%,54.4,,-0.01,-0.29,-0.0,-1.7,1.66,1.0,1.2,0.0128,100.0%
254,Desmond Bane,FGA,15.5,UNDER,55.8%,D,DO NOT BET,55.82,,,UNDER,55.4%,55.41,,UNDER,55.1%,55.12,,UNDER,56.5%,56.53,,UNDER,56.2%,56.22,,-0.16,0.12,-0.59,0.3,-0.69,1.0,0.8,0.0057,100.0%
255,Payton Pritchard,3PA,6.5,UNDER,54.0%,B,DO NOT BET,55.79,,,UNDER,52.2%,54.07,,UNDER,52.7%,54.51,,UNDER,55.3%,57.14,,UNDER,55.6%,57.43,,0.32,-0.05,-0.43,-0.1,0.69,1.4,1.2,0.0151,100.0%
256,Dyson Daniels,PRA,23.5,OVER,56.1%,D,DO NOT BET,55.79,,,OVER,58.3%,58.0,,OVER,58.2%,57.95,,OVER,53.8%,53.46,,OVER,54.1%,53.76,,-0.18,-0.62,-0.19,-2.5,1.79,1.4,1.6,0.0218,100.0%
257,Paolo Banchero,FGA,16.5,UNDER,55.0%,D,DO NOT BET,55.76,,,UNDER,54.6%,55.44,,UNDER,54.5%,55.28,,UNDER,55.4%,56.23,,UNDER,55.3%,56.08,,-0.21,-0.34,0.77,-0.7,0.27,1.0,1.2,0.004,100.0%
258,Deni Avdija,AST,6.5,UNDER,54.7%,C,DO NOT BET,55.75,,,UNDER,57.0%,58.07,,UNDER,56.9%,57.94,,UNDER,52.2%,53.28,,UNDER,52.6%,53.7,,0.07,-0.03,-0.0,-0.1,0.33,0.8,0.4,0.0226,100.0%
259,Alperen Sengun,PRA,33.5,OVER,53.9%,D,DO NOT BET,55.69,,,OVER,56.2%,57.95,,OVER,56.2%,57.94,,OVER,51.5%,53.28,,OVER,51.8%,53.6,,-0.23,0.86,1.99,6.1,-7.76,0.8,0.4,0.0226,100.0%
260,Jalen Johnson,FGA,17.5,UNDER,58.2%,D,DO NOT BET,55.68,,,UNDER,57.3%,54.71,,UNDER,56.7%,54.09,,UNDER,59.9%,57.34,,UNDER,59.1%,56.56,,-0.2,0.17,-3.0,0.3,-0.65,0.8,0.8,0.0132,100.0%
261,Jrue Holiday,PRA,26.5,OVER,54.3%,D,DO NOT BET,55.62,,,OVER,56.4%,57.75,,OVER,56.4%,57.74,,OVER,52.0%,53.33,,OVER,52.3%,53.64,,-0.05,0.2,0.35,2.3,-2.85,1.4,1.2,0.0214,100.0%
262,Brandin Podziemski,AST,4.5,OVER,52.3%,C,DO NOT BET,55.61,,,OVER,53.3%,56.63,,OVER,52.5%,55.81,,OVER,52.1%,55.42,,OVER,51.2%,54.6,,0.4,-0.28,1.5,-0.5,1.22,1.0,1.2,0.0073,100.0%
263,Scoot Henderson,REB,2.5,OVER,56.2%,B,DO NOT BET,55.57,,,OVER,56.2%,55.48,,OVER,56.8%,56.07,,OVER,55.8%,55.14,,OVER,56.3%,55.6,,-0.28,-0.23,-1.0,-0.3,-0.08,1.2,1.2,0.0034,100.0%
264,Jayson Tatum,PA,25.5,UNDER,55.8%,D,DO NOT BET,55.57,,,UNDER,56.5%,56.28,,UNDER,56.2%,55.95,,UNDER,55.5%,55.26,,UNDER,55.0%,54.8,,-0.55,-0.55,1.5,-1.25,-0.0,0.6,0.8,0.0058,100.0%
265,Darius Garland,PTS,20.5,UNDER,58.8%,D,DO NOT BET,55.49,,,UNDER,60.1%,56.8,,UNDER,60.1%,56.82,,UNDER,57.3%,54.05,,UNDER,57.6%,54.29,,-0.53,-0.02,-1.19,-0.1,-2.24,0.8,0.4,0.0132,100.0%
266,Jalen Green,3PM,2.5,OVER,55.2%,S,DO NOT BET,55.49,,,OVER,53.3%,53.63,,OVER,53.0%,53.33,,OVER,57.4%,57.74,,OVER,56.9%,57.25,,0.04,-0.88,0.07,-1.7,1.78,1.0,2.0,0.0202,100.0%
267,Kevin Durant,TOV,2.5,UNDER,53.2%,A,DO NOT BET,55.47,,,UNDER,54.9%,57.2,,UNDER,55.0%,57.33,,UNDER,51.2%,53.55,,UNDER,51.5%,53.82,,0.25,0.19,-0.0,0.5,0.16,1.2,1.2,0.0179,100.0%
268,Cooper Flagg,TOV,2.5,UNDER,59.5%,A,DO NOT BET,55.42,,,UNDER,54.8%,50.69,,UNDER,54.9%,50.83,,UNDER,64.3%,60.2,,UNDER,64.0%,59.96,,-0.25,0.1,-4.5,0.1,-0.35,0.8,0.8,0.0466,100.0%
269,Draymond Green,RA,11.5,UNDER,56.1%,C,DO NOT BET,55.37,,,UNDER,56.2%,55.44,,UNDER,55.3%,54.58,,UNDER,56.9%,56.15,,UNDER,56.0%,55.3,,-0.33,-0.34,-0.37,-0.7,0.03,1.0,1.2,0.0056,100.0%
270,Alperen Sengun,FTM,2.5,OVER,57.1%,B,DO NOT BET,55.32,,,OVER,59.5%,57.72,,OVER,57.2%,55.45,,OVER,56.9%,55.13,,OVER,54.7%,52.97,,-0.75,0.3,-0.66,0.5,-1.76,0.6,0.4,0.0169,100.0%
271,Draymond Green,PTS,9.5,OVER,52.9%,D,DO NOT BET,55.29,,,OVER,51.4%,53.78,,OVER,51.0%,53.32,,OVER,55.1%,57.41,,OVER,54.3%,56.68,,0.22,-0.02,0.03,-0.1,1.03,1.2,1.2,0.0177,100.0%
272,LeBron James,TOV,2.5,OVER,55.3%,A,DO NOT BET,55.24,,,OVER,55.2%,55.16,,OVER,54.7%,54.68,,OVER,55.9%,55.82,,OVER,55.3%,55.28,,-0.41,-0.73,0.3,-1.1,0.49,1.4,1.6,0.0041,100.0%
273,Victor Wembanyama,PR,36.5,UNDER,54.9%,D,DO NOT BET,55.21,,,UNDER,55.4%,55.66,,UNDER,55.2%,55.51,,UNDER,54.6%,54.9,,UNDER,54.5%,54.77,,-0.15,1.16,-0.3,7.9,-8.9,0.6,0.0,0.0038,100.0%
274,Jaylen Brown,PRA,35.5,OVER,58.7%,D,DO NOT BET,55.11,,,OVER,58.8%,55.23,,OVER,58.7%,55.16,,OVER,58.4%,54.89,,OVER,58.7%,55.18,,-0.44,0.22,0.0,2.5,-7.42,1.6,1.2,0.0013,100.0%
275,Luka Dončić,TOV,3.5,UNDER,52.9%,A,DO NOT BET,55.11,,,UNDER,52.8%,55.0,,UNDER,53.0%,55.21,,UNDER,52.8%,55.01,,UNDER,53.0%,55.21,,0.27,0.26,-0.0,0.5,0.02,1.2,0.8,0.001,100.0%
276,Jalen Green,PTS,19.5,UNDER,55.2%,D,DO NOT BET,55.1,,,UNDER,57.5%,57.41,,UNDER,57.6%,57.53,,UNDER,52.6%,52.51,,UNDER,53.0%,52.94,,-0.41,1.82,-0.24,9.3,-11.38,0.8,0.0,0.0238,100.0%
277,Jrue Holiday,TOV,2.5,UNDER,54.0%,A,DO NOT BET,55.1,,,UNDER,55.8%,56.88,,UNDER,55.9%,56.98,,UNDER,52.0%,53.16,,UNDER,52.3%,53.39,,0.43,0.12,-0.58,0.1,0.25,0.8,1.2,0.0183,100.0%
278,LeBron James,AST,6.5,UNDER,53.3%,C,DO NOT BET,55.08,,,UNDER,52.9%,54.7,,UNDER,53.2%,54.94,,UNDER,53.4%,55.19,,UNDER,53.8%,55.5,,0.38,-0.08,-0.0,-0.1,0.56,1.0,0.8,0.003,100.0%
279,LeBron James,PR,23.5,OVER,59.2%,D,DO NOT BET,55.06,,,OVER,60.6%,56.39,,OVER,60.2%,56.01,,OVER,58.0%,53.86,,OVER,58.2%,53.99,,-1.47,-0.39,-0.08,-0.9,-2.53,1.2,1.2,0.0115,100.0%
280,De'Aaron Fox,FGA,14.5,OVER,59.1%,D,DO NOT BET,55.05,,,OVER,58.2%,54.19,,OVER,56.2%,52.1,,OVER,62.2%,58.1,,OVER,59.9%,55.8,,-0.14,-1.02,-3.84,-1.9,1.64,1.2,1.6,0.022,100.0%
281,Bennedict Mathurin,REB,5.5,UNDER,56.3%,B,DO NOT BET,55.02,,,UNDER,57.1%,55.88,,UNDER,56.0%,54.74,,UNDER,56.5%,55.23,,UNDER,55.5%,54.22,,0.05,0.27,-2.31,0.7,-0.57,0.6,0.4,0.0061,100.0%
282,Zion Williamson,PRA,32.5,UNDER,55.7%,D,DO NOT BET,55.01,,,UNDER,57.0%,56.36,,UNDER,56.7%,56.04,,UNDER,54.6%,53.99,,UNDER,54.3%,53.66,,-0.4,-0.61,0.62,-2.9,1.03,1.6,1.6,0.012,100.0%
283,Kristaps Porziņģis,3PM,1.5,OVER,54.4%,S,DO NOT BET,54.96,,,OVER,54.9%,55.41,,OVER,54.6%,55.1,,OVER,54.4%,54.89,,OVER,53.9%,54.46,,-0.21,-0.4,0.0,-0.5,0.24,1.4,1.6,0.0035,100.0%
284,Jrue Holiday,PTS,16.5,OVER,52.3%,D,DO NOT BET,54.96,,,OVER,53.4%,56.09,,OVER,52.9%,55.56,,OVER,51.7%,54.4,,OVER,51.1%,53.79,,0.01,0.17,0.98,1.5,-1.38,1.4,1.2,0.0091,100.0%
285,Dyson Daniels,AST,5.5,UNDER,54.1%,C,DO NOT BET,54.89,,,UNDER,53.2%,54.01,,UNDER,53.5%,54.22,,UNDER,54.8%,55.57,,UNDER,55.0%,55.75,,0.24,0.04,-1.15,0.1,0.53,1.0,1.2,0.0078,100.0%
286,Jalen Johnson,PRA,39.5,OVER,54.2%,D,DO NOT BET,54.88,,,OVER,56.3%,56.98,,OVER,56.3%,56.98,,OVER,51.9%,52.63,,OVER,52.2%,52.94,,-0.31,-0.48,2.14,-2.9,1.05,1.2,1.2,0.021,100.0%
287,Stephon Castle,PTS,16.5,UNDER,53.6%,D,DO NOT BET,54.87,,,UNDER,51.4%,52.67,,UNDER,51.7%,53.03,,UNDER,55.5%,56.73,,UNDER,55.8%,57.05,,0.01,0.24,-0.27,1.9,-1.8,1.2,0.8,0.0203,100.0%
288,Darius Garland,AST,6.5,OVER,55.8%,C,DO NOT BET,54.84,,,OVER,56.4%,55.45,,OVER,55.3%,54.35,,OVER,56.3%,55.38,,OVER,55.1%,54.18,,-0.33,-0.4,-1.15,-0.3,0.05,1.2,1.2,0.0058,100.0%
289,Jayson Tatum,FTM,2.5,UNDER,53.2%,B,DO NOT BET,54.84,,,UNDER,58.6%,60.2,,UNDER,58.9%,60.49,,OVER,53.1%,53.52,,OVER,51.4%,51.79,,-0.2,-0.2,1.5,-0.5,-0.0,1.0,1.2,0.0554,50.0%
290,Draymond Green,3PM,1.5,UNDER,53.1%,S,DO NOT BET,54.84,,,UNDER,53.8%,55.5,,UNDER,54.0%,55.72,,UNDER,52.2%,53.92,,UNDER,52.5%,54.22,,0.03,0.48,-0.0,0.7,-0.66,1.2,1.2,0.0078,100.0%
291,CJ McCollum,3PA,6.5,OVER,53.5%,B,DO NOT BET,54.79,,,OVER,55.2%,56.53,,OVER,54.2%,55.48,,OVER,52.7%,53.98,,OVER,51.8%,53.15,,-0.17,-0.44,0.8,-0.7,0.43,1.4,1.6,0.0131,100.0%
292,Cooper Flagg,FGA,16.5,UNDER,54.6%,D,DO NOT BET,54.74,,,UNDER,54.8%,55.0,,UNDER,54.6%,54.81,,UNDER,54.4%,54.58,,UNDER,54.4%,54.58,,-0.26,-0.2,-0.03,-0.1,-0.02,0.8,1.2,0.0018,100.0%
293,Stephon Castle,PRA,29.5,UNDER,56.3%,D,DO NOT BET,54.72,,,UNDER,55.8%,54.16,,UNDER,55.5%,53.88,,UNDER,57.2%,55.57,,UNDER,56.8%,55.24,,-0.09,0.45,-2.35,4.3,-5.12,1.2,0.4,0.007,100.0%
294,Kevin Durant,REB,5.5,UNDER,52.7%,B,DO NOT BET,54.61,,,UNDER,53.8%,55.66,,UNDER,52.8%,54.65,,UNDER,52.6%,54.49,,UNDER,51.7%,53.64,,0.0,0.44,0.65,0.7,-0.69,0.8,0.8,0.0072,100.0%
295,Amen Thompson,PTS,18.5,UNDER,52.4%,D,DO NOT BET,54.61,,,UNDER,50.9%,53.02,,UNDER,51.2%,53.39,,UNDER,53.6%,55.81,,UNDER,54.0%,56.21,,-0.22,1.12,1.38,3.7,-4.42,0.6,0.4,0.0142,100.0%
296,Deandre Ayton,PTS,9.5,OVER,58.7%,D,DO NOT BET,54.58,,,OVER,58.7%,54.55,,OVER,57.9%,53.84,,OVER,59.5%,55.41,,OVER,58.6%,54.52,,-0.4,-0.12,-1.5,-0.9,-2.19,1.0,0.8,0.0056,100.0%
297,Jalen Suggs,PTS,14.5,UNDER,56.1%,D,DO NOT BET,54.54,,,UNDER,55.9%,54.35,,UNDER,56.1%,54.53,,UNDER,56.1%,54.5,,UNDER,56.4%,54.8,,-0.07,0.53,-3.0,3.1,-3.53,1.4,1.2,0.0016,100.0%
298,CJ McCollum,PTS,18.5,UNDER,53.3%,D,DO NOT BET,54.54,,,UNDER,51.6%,52.84,,UNDER,52.0%,53.18,,UNDER,54.7%,55.9,,UNDER,55.0%,56.25,,0.03,-0.02,-0.21,-0.1,0.31,1.2,1.6,0.0154,100.0%
299,Paolo Banchero,PTS,24.5,UNDER,56.1%,D,DO NOT BET,54.51,,,UNDER,56.4%,54.88,,UNDER,56.6%,55.04,,UNDER,55.5%,53.92,,UNDER,55.8%,54.24,,-0.46,0.23,0.1,1.1,-3.31,0.8,0.4,0.0046,100.0%
300,Jaylen Wells,PRA,20.5,UNDER,56.0%,D,DO NOT BET,54.49,,,UNDER,55.4%,53.89,,UNDER,55.1%,53.62,,UNDER,56.9%,55.39,,UNDER,56.5%,55.06,,-0.37,0.04,0.41,0.3,-3.05,1.2,0.8,0.0075,100.0%
301,Alperen Sengun,PR,27.5,OVER,53.6%,D,DO NOT BET,54.43,,,OVER,55.7%,56.52,,OVER,55.5%,56.29,,OVER,51.6%,52.39,,OVER,51.7%,52.52,,-0.23,0.55,1.48,3.9,-5.5,0.6,0.4,0.0198,100.0%
302,Payton Pritchard,PA,19.5,OVER,51.3%,D,DO NOT BET,54.41,,,UNDER,51.1%,50.06,,UNDER,50.8%,49.7,,OVER,53.4%,56.45,,OVER,53.9%,56.95,,-0.25,0.47,4.5,4.5,-6.95,0.8,0.8,0.023,50.0%
303,Derrick White,REB,4.5,UNDER,52.6%,B,DO NOT BET,54.4,,,UNDER,53.1%,54.85,,UNDER,52.1%,53.86,,UNDER,53.1%,54.87,,UNDER,52.2%,54.0,,-0.02,0.17,0.87,0.3,-0.33,0.8,0.8,0.0047,100.0%
304,Deandre Ayton,REB,7.5,OVER,52.8%,B,DO NOT BET,54.38,,,OVER,51.0%,52.66,,OVER,51.9%,53.48,,OVER,53.8%,55.41,,OVER,54.4%,55.97,,-0.25,-0.21,1.5,-0.7,-0.13,1.4,1.6,0.0135,100.0%
305,Amen Thompson,FTM,3.5,UNDER,53.9%,B,DO NOT BET,54.34,,,UNDER,51.9%,52.34,,UNDER,53.0%,53.39,,UNDER,55.1%,55.45,,UNDER,55.8%,56.2,,0.08,0.62,-1.38,2.1,-1.83,0.8,0.4,0.0155,100.0%
306,Jalen Johnson,3PA,4.5,UNDER,54.9%,B,DO NOT BET,54.31,,,UNDER,55.1%,54.49,,UNDER,55.3%,54.69,,UNDER,54.5%,53.86,,UNDER,54.8%,54.2,,0.03,0.06,-1.75,0.1,-0.05,1.0,0.8,0.0031,100.0%
307,LeBron James,PA,24.5,OVER,58.5%,D,DO NOT BET,54.26,,,OVER,58.4%,54.25,,OVER,58.8%,54.65,,OVER,58.0%,53.82,,OVER,58.5%,54.33,,-1.44,-0.43,0.2,-1.1,-2.62,1.2,1.2,0.003,100.0%
308,Jaylen Brown,3PA,4.5,UNDER,51.6%,B,DO NOT BET,54.26,,,UNDER,51.7%,54.37,,UNDER,52.2%,54.86,,UNDER,51.0%,53.62,,UNDER,51.5%,54.21,,0.65,-0.59,0.4,-1.1,2.3,1.0,1.2,0.0044,100.0%
309,Jalen Johnson,3PM,1.5,UNDER,53.3%,S,DO NOT BET,54.24,,,UNDER,55.5%,56.37,,UNDER,55.7%,56.57,,UNDER,50.9%,51.85,,UNDER,51.3%,52.18,,0.1,0.71,-1.0,0.7,-0.6,1.0,0.4,0.0223,100.0%
310,Derrick White,3PM,2.5,OVER,57.6%,S,DO NOT BET,54.24,,,OVER,58.0%,54.66,,OVER,57.6%,54.31,,OVER,57.6%,54.25,,OVER,57.1%,53.76,,-0.31,0.26,-4.5,0.3,-0.66,1.6,1.2,0.0032,100.0%
311,Josh Giddey,PRA,40.5,UNDER,60.5%,D,DO NOT BET,54.2,,,UNDER,59.3%,53.0,,UNDER,58.9%,52.64,,UNDER,62.0%,55.74,,UNDER,61.7%,55.41,,-0.71,0.23,-1.75,1.7,-6.96,1.2,0.8,0.0139,100.0%
312,Jayson Tatum,REB,7.5,OVER,55.5%,B,DO NOT BET,54.16,,,OVER,54.6%,53.31,,OVER,55.3%,53.97,,OVER,55.8%,54.45,,OVER,56.2%,54.91,,-0.22,-0.22,-1.5,-1.0,0.0,1.6,1.2,0.0059,100.0%
313,Kristaps Porziņģis,3PA,4.5,OVER,53.8%,B,DO NOT BET,54.15,,,OVER,53.4%,53.75,,OVER,52.5%,52.84,,OVER,55.1%,55.5,,OVER,54.1%,54.51,,-0.31,-0.55,0.33,-0.9,0.4,1.4,1.6,0.0098,100.0%
314,Desmond Bane,PRA,30.5,UNDER,54.0%,D,DO NOT BET,54.13,,,UNDER,53.1%,53.24,,UNDER,52.9%,53.02,,UNDER,55.2%,55.3,,UNDER,54.9%,54.97,,-0.22,0.64,0.17,4.3,-5.77,1.0,0.8,0.0101,100.0%
315,De'Aaron Fox,PR,22.5,UNDER,50.9%,D,DO NOT BET,54.08,,,UNDER,50.4%,53.58,,UNDER,50.5%,53.6,,UNDER,51.5%,54.64,,UNDER,51.4%,54.51,,0.09,0.65,0.88,2.3,-1.99,1.2,0.8,0.005,100.0%
316,Kristaps Porziņģis,PR,21.5,UNDER,53.7%,D,DO NOT BET,54.08,,,UNDER,55.0%,55.41,,UNDER,54.9%,55.27,,UNDER,52.5%,52.88,,UNDER,52.4%,52.75,,-0.02,-0.92,-0.0,-3.9,3.83,1.4,1.6,0.0127,100.0%
317,Bennedict Mathurin,FGA,14.5,UNDER,55.2%,D,DO NOT BET,54.05,,,UNDER,55.5%,54.33,,UNDER,55.2%,54.02,,UNDER,55.1%,53.98,,UNDER,55.0%,53.87,,-0.31,0.37,-1.35,1.3,-2.38,1.2,0.4,0.0017,100.0%
318,Jerami Grant,PTS,18.5,UNDER,53.2%,D,DO NOT BET,54.0,,,UNDER,53.5%,54.34,,UNDER,53.8%,54.61,,UNDER,52.5%,53.31,,UNDER,52.9%,53.75,,0.06,0.1,-0.0,0.5,-0.21,0.4,0.4,0.0051,100.0%
