Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
236,Stephon Castle,AST,6.5,UNDER,57.00%,C,DO NOT BET,58.76,✅ HIT,6,UNDER,58.10%,59.82,✅ HIT,UNDER,57.80%,59.59,✅ HIT,UNDER,56.00%,57.77,✅ HIT,UNDER,56.10%,57.84,✅ HIT,0.14,0.43,-0.43,1.3,-0.87,1.2,0.8,0.0096,100.00%
237,Jerami Grant,REB,3.5,UNDER,57.10%,B,DO NOT BET,58.73,✅ HIT,3,UNDER,58.70%,60.3,✅ HIT,UNDER,57.50%,59.11,✅ HIT,UNDER,56.70%,58.25,✅ HIT,UNDER,55.70%,57.23,✅ HIT,0,-0.1,0.27,-0.3,0.31,1.4,1.6,0.0113,100.00%
238,Josh Giddey,3PM,1.5,OVER,59.90%,S,DO NOT BET,58.7,✅ HIT,4,OVER,60.30%,59.13,✅ HIT,OVER,59.90%,58.76,✅ HIT,OVER,59.90%,58.72,✅ HIT,OVER,59.40%,58.19,✅ HIT,-0.19,-0.55,-1.33,-0.9,0.59,1.2,1.6,0.0034,100.00%
239,Onyeka Okongwu,REB,7.5,OVER,59.30%,B,DO NOT BET,58.7,✅ HIT,9,OVER,60.20%,59.64,✅ HIT,OVER,60.60%,60.05,✅ HIT,OVER,58.00%,57.37,✅ HIT,OVER,58.30%,57.73,✅ HIT,-0.18,-0.84,-0.43,-1.5,1.17,1.2,1.6,0.0116,100.00%
240,RJ Barrett,PRA,28.5,UNDER,60.20%,D,DO NOT BET,58.62,❌ MISS,32,UNDER,61.40%,59.86,❌ MISS,UNDER,61.00%,59.45,❌ MISS,UNDER,59.30%,57.76,❌ MISS,UNDER,59.00%,57.42,❌ MISS,-0.19,0.22,-1.5,1.3,-2.42,1,0.8,0.0105,100.00%
241,Derrick White,REB,4.5,UNDER,54.90%,B,DO NOT BET,58.61,❌ MISS,5,UNDER,55.10%,58.77,❌ MISS,UNDER,54.00%,57.7,❌ MISS,UNDER,55.80%,59.47,❌ MISS,UNDER,54.80%,58.48,❌ MISS,-0.03,-0.22,3.21,-0.5,0.44,0.8,1.2,0.0063,100.00%
242,VJ Edgecombe,PRA,28.5,UNDER,60.40%,D,DO NOT BET,58.61,❌ MISS,31,UNDER,60.00%,58.23,❌ MISS,UNDER,59.70%,57.86,❌ MISS,UNDER,61.10%,59.34,❌ MISS,UNDER,60.80%,59,❌ MISS,-0.44,-0.08,1.5,-0.7,-3.06,1,0.4,0.0059,100.00%
243,Kevin Durant,AST,4.5,UNDER,58.60%,C,DO NOT BET,58.54,✅ HIT,2,UNDER,58.20%,58.21,✅ HIT,UNDER,58.00%,57.96,✅ HIT,UNDER,59.10%,59.1,✅ HIT,UNDER,58.90%,58.89,✅ HIT,0,-0.13,-1.1,-0.3,0.3,1.2,1.2,0.0047,100.00%
244,VJ Edgecombe,PR,23.5,UNDER,58.80%,D,DO NOT BET,58.52,❌ MISS,26,UNDER,61.10%,60.86,❌ MISS,UNDER,60.80%,60.52,❌ MISS,UNDER,56.70%,56.41,❌ MISS,UNDER,56.60%,56.28,❌ MISS,-0.34,0.22,1.5,1.7,-4.36,1,0.4,0.0218,100.00%
245,Naz Reid,REB,5.5,OVER,58.80%,B,DO NOT BET,58.51,✅ HIT,6,OVER,59.00%,58.7,✅ HIT,OVER,59.50%,59.16,✅ HIT,OVER,58.20%,57.91,✅ HIT,OVER,58.60%,58.25,✅ HIT,-1.1,-1.37,1.22,-1.1,0.22,1.8,2,0.0047,100.00%
246,Julius Randle,RA,11.5,UNDER,56.30%,C,DO NOT BET,58.5,✅ HIT,9,UNDER,58.10%,60.33,✅ HIT,UNDER,57.00%,59.26,✅ HIT,UNDER,55.30%,57.54,✅ HIT,UNDER,54.70%,56.88,✅ HIT,0.26,0.33,-0.11,0.9,-0.18,1,0.8,0.0137,100.00%
247,Jalen Johnson,FTM,4.5,UNDER,59.00%,B,DO NOT BET,58.5,❌ MISS,5,UNDER,63.70%,63.23,❌ MISS,UNDER,63.40%,62.97,❌ MISS,UNDER,53.90%,53.46,❌ MISS,UNDER,54.80%,54.35,❌ MISS,-0.02,-0.11,-1.5,-0.3,0.26,1.2,1.2,0.0461,100.00%
248,Jalen Johnson,3PM,1.5,UNDER,56.60%,S,DO NOT BET,58.48,❌ MISS,2,UNDER,57.30%,59.2,❌ MISS,UNDER,57.50%,59.38,❌ MISS,UNDER,55.70%,57.55,❌ MISS,UNDER,55.90%,57.77,❌ MISS,0.05,-1.12,1.5,-0.9,0.94,1.4,1.6,0.0082,100.00%
249,RJ Barrett,FGA,14.5,UNDER,59.40%,D,DO NOT BET,58.48,❌ MISS,18,UNDER,60.90%,59.95,❌ MISS,UNDER,59.70%,58.71,❌ MISS,UNDER,58.90%,57.95,❌ MISS,UNDER,58.30%,57.31,❌ MISS,-0.29,0.24,-1.5,0.5,-1.1,1.2,1.2,0.0098,100.00%
250,Tyler Herro,3PM,2.5,UNDER,57.50%,S,DO NOT BET,58.4,NO GAME,,UNDER,62.00%,62.91,NO GAME,UNDER,62.10%,63.03,NO GAME,UNDER,52.80%,53.69,NO GAME,UNDER,53.00%,53.98,NO GAME,0.02,0.36,-0.5,0.9,-0.85,1,1.2,0.0457,100.00%
251,Jrue Holiday,REB,4.5,UNDER,57.40%,B,DO NOT BET,58.38,✅ HIT,1,UNDER,57.90%,58.88,✅ HIT,UNDER,56.80%,57.71,✅ HIT,UNDER,58.10%,59.01,✅ HIT,UNDER,57.00%,57.93,✅ HIT,0.03,0.1,-0.19,0.1,-0.07,1,0.8,0.0057,100.00%
252,Jrue Holiday,PA,22.5,OVER,58.20%,D,DO NOT BET,58.37,❌ MISS,9,OVER,56.90%,57.13,❌ MISS,OVER,57.30%,57.52,❌ MISS,OVER,59.00%,59.17,❌ MISS,OVER,59.50%,59.67,❌ MISS,-0.08,-1.13,0.64,-8.7,8.09,1.4,2,0.0107,100.00%
253,Austin Reaves,RA,8.5,OVER,61.00%,C,DO NOT BET,58.36,✅ HIT,15,OVER,62.50%,59.85,✅ HIT,OVER,61.30%,58.69,✅ HIT,OVER,60.70%,58.09,✅ HIT,OVER,59.40%,56.81,✅ HIT,-0.63,-0.12,-1.06,-0.3,-1.31,0.8,1.2,0.011,100.00%
254,Anthony Edwards,PRA,38.5,UNDER,57.40%,D,DO NOT BET,58.36,✅ HIT,20,UNDER,59.00%,59.94,✅ HIT,UNDER,58.60%,59.59,✅ HIT,UNDER,56.10%,57.12,✅ HIT,UNDER,55.80%,56.79,✅ HIT,-0.01,-0.18,0.65,-1.3,1.21,0.6,0.8,0.0142,100.00%
255,De'Aaron Fox,FGA,14.5,UNDER,54.10%,D,DO NOT BET,58.36,✅ HIT,14,UNDER,55.00%,59.22,✅ HIT,UNDER,54.80%,59,✅ HIT,UNDER,53.30%,57.52,✅ HIT,UNDER,53.50%,57.68,✅ HIT,0.03,0.02,3,0.1,0.07,1,0.8,0.0076,100.00%
256,Naz Reid,AST,1.5,OVER,59.20%,C,DO NOT BET,58.35,❌ MISS,1,OVER,59.10%,58.25,❌ MISS,OVER,57.80%,56.91,❌ MISS,OVER,60.80%,59.91,❌ MISS,OVER,59.20%,58.34,❌ MISS,-1.39,0.79,-0.58,0.5,-1.38,1.2,0.4,0.0106,100.00%
257,Stephon Castle,RA,11.5,UNDER,58.50%,C,DO NOT BET,58.33,❌ MISS,15,UNDER,59.40%,59.16,❌ MISS,UNDER,58.20%,57.96,❌ MISS,UNDER,58.90%,58.64,❌ MISS,UNDER,57.80%,57.56,❌ MISS,0.09,0.09,-1.86,0.3,-0.02,1.2,0.8,0.0062,100.00%
258,Alex Sarr,BLK,1.5,UNDER,58.70%,S,BET WITH CAUTION,58.33,❌ MISS,2,UNDER,58.80%,58.43,❌ MISS,UNDER,59.30%,58.97,❌ MISS,UNDER,58.00%,57.68,❌ MISS,UNDER,58.60%,58.25,❌ MISS,0.97,-2.25,-1.15,-1.1,1.58,1.6,2,0.0046,100.00%
259,Bam Adebayo,FTM,4.5,UNDER,58.80%,B,DO NOT BET,58.26,❌ MISS,36,UNDER,61.10%,60.58,❌ MISS,UNDER,61.10%,60.6,❌ MISS,UNDER,56.10%,55.62,❌ MISS,UNDER,56.80%,56.24,❌ MISS,-0.32,-0.2,-0.41,-0.5,-0.28,1.2,1.2,0.0234,100.00%
260,Onyeka Okongwu,RA,10.5,OVER,58.90%,C,DO NOT BET,58.18,✅ HIT,11,OVER,60.30%,59.57,✅ HIT,OVER,59.40%,58.63,✅ HIT,OVER,58.50%,57.78,✅ HIT,OVER,57.50%,56.74,✅ HIT,-0.2,-0.96,-0.19,-2.9,2.3,1.2,1.6,0.0104,100.00%
261,Jalen Duren,AST,1.5,OVER,57.70%,C,DO NOT BET,58.15,✅ HIT,2,OVER,58.40%,58.81,✅ HIT,OVER,57.10%,57.54,✅ HIT,OVER,58.40%,58.8,✅ HIT,OVER,57.00%,57.43,✅ HIT,-0.48,0.2,-0.23,0.1,-0.34,1.2,0.8,0.0066,100.00%
262,Brandin Podziemski,3PM,2.5,UNDER,58.10%,S,DO NOT BET,58.14,✅ HIT,1,UNDER,58.90%,58.95,✅ HIT,UNDER,59.10%,59.11,✅ HIT,UNDER,57.10%,57.15,✅ HIT,UNDER,57.30%,57.34,✅ HIT,-0.5,0.2,0.27,0.3,-1.03,0.8,0.4,0.009,100.00%
263,Stephon Castle,FTM,3.5,UNDER,55.80%,B,DO NOT BET,58.11,✅ HIT,3,UNDER,55.20%,57.54,✅ HIT,UNDER,55.90%,58.23,✅ HIT,UNDER,55.60%,58,✅ HIT,UNDER,56.30%,58.68,✅ HIT,0.35,-0.3,0.3,-0.5,1.09,1.4,1.6,0.0041,100.00%
264,Victor Wembanyama,PA,26.5,UNDER,59.70%,D,DO NOT BET,58.11,❌ MISS,42,UNDER,62.70%,61.21,❌ MISS,UNDER,62.50%,60.93,❌ MISS,UNDER,56.90%,55.39,❌ MISS,UNDER,56.50%,54.94,❌ MISS,0.03,0.17,-3,1.5,-1.24,1,0.4,0.0296,100.00%
265,DeMar DeRozan,3PM,0.5,UNDER,56.60%,S,DO NOT BET,58.09,✅ HIT,0,UNDER,56.50%,58.06,✅ HIT,UNDER,56.70%,58.25,✅ HIT,UNDER,56.40%,57.92,✅ HIT,UNDER,56.60%,58.13,✅ HIT,0.39,-0.75,0.13,-0.3,0.46,1.6,1.6,0.0012,100.00%
266,Jalen Green,PA,22.5,UNDER,62.80%,D,DO NOT BET,58.08,❌ MISS,30,UNDER,62.70%,57.98,❌ MISS,UNDER,62.50%,57.7,❌ MISS,UNDER,63.30%,58.53,❌ MISS,UNDER,62.90%,58.12,❌ MISS,-0.83,-0.37,0.6,-2.5,-3.06,1.4,1.2,0.003,100.00%
267,Kevin Durant,3PA,5.5,UNDER,57.30%,B,DO NOT BET,58.04,✅ HIT,5,UNDER,56.10%,56.9,✅ HIT,UNDER,56.20%,57.02,✅ HIT,UNDER,58.30%,59.09,✅ HIT,UNDER,58.40%,59.17,✅ HIT,0.11,-0.37,-0.22,-0.9,1.17,1,1.2,0.0109,100.00%
268,Michael Porter Jr.,AST,2.5,OVER,55.60%,C,DO NOT BET,58.01,❌ MISS,1,OVER,53.70%,56.11,❌ MISS,OVER,52.80%,55.26,❌ MISS,OVER,58.60%,61.04,❌ MISS,OVER,57.20%,59.65,❌ MISS,-0.65,0.56,2.12,0.5,-1.08,1,0.8,0.024,100.00%
269,Brandon Ingram,FTM,3.5,UNDER,57.60%,B,DO NOT BET,57.99,✅ HIT,2,UNDER,60.60%,60.97,✅ HIT,UNDER,60.70%,61.04,✅ HIT,UNDER,54.20%,54.54,✅ HIT,UNDER,55.00%,55.39,✅ HIT,0.2,0.35,-1.5,0.5,-0.21,1,0.8,0.0304,100.00%
270,Jalen Johnson,PTS,22.5,OVER,58.80%,D,DO NOT BET,57.94,✅ HIT,27,OVER,58.20%,57.43,✅ HIT,OVER,57.60%,56.74,✅ HIT,OVER,60.10%,59.26,✅ HIT,OVER,59.20%,58.35,✅ HIT,-0.04,0.33,-1.5,3.7,-4.11,0.8,0.8,0.0095,100.00%
271,Onyeka Okongwu,3PM,1.5,OVER,57.00%,S,DO NOT BET,57.88,✅ HIT,3,OVER,57.50%,58.42,✅ HIT,OVER,57.20%,58.08,✅ HIT,OVER,56.80%,57.75,✅ HIT,OVER,56.40%,57.28,✅ HIT,-0.24,-0.46,1,-1.1,0.51,1.2,1.2,0.0042,100.00%
272,De'Aaron Fox,AST,6.5,UNDER,58.00%,C,DO NOT BET,57.85,❌ MISS,9,UNDER,59.90%,59.76,❌ MISS,UNDER,59.50%,59.36,❌ MISS,UNDER,56.30%,56.13,❌ MISS,UNDER,56.30%,56.17,❌ MISS,-0.1,0.2,-1,0.5,-0.75,1,0.8,0.0171,100.00%
273,Alperen Sengun,FGA,14.5,OVER,58.20%,D,DO NOT BET,57.78,✅ HIT,15,OVER,60.10%,59.68,✅ HIT,OVER,57.70%,57.3,✅ HIT,OVER,58.40%,57.98,✅ HIT,OVER,56.60%,56.17,✅ HIT,-0.45,-0.52,1.03,-1.7,0.25,1,1.2,0.0127,100.00%
274,Brandin Podziemski,FGA,14.5,UNDER,63.30%,D,DO NOT BET,57.73,✅ HIT,8,UNDER,65.80%,60.21,✅ HIT,UNDER,63.80%,58.19,✅ HIT,UNDER,62.40%,56.83,✅ HIT,UNDER,61.30%,55.71,✅ HIT,-1.28,0.15,-1.15,0.5,-4.8,1,0.8,0.0168,100.00%
275,Draymond Green,3PA,4.5,OVER,55.20%,B,DO NOT BET,57.71,✅ HIT,5,OVER,59.70%,62.22,✅ HIT,OVER,58.30%,60.83,✅ HIT,OVER,51.80%,54.29,✅ HIT,OVER,51.00%,53.52,✅ HIT,-0.14,-0.31,1.5,-0.3,0.16,1.6,1.6,0.0385,100.00%
276,RJ Barrett,PR,24.5,UNDER,58.30%,D,DO NOT BET,57.63,❌ MISS,31,UNDER,58.30%,57.64,❌ MISS,UNDER,58.00%,57.4,❌ MISS,UNDER,58.50%,57.81,❌ MISS,UNDER,58.30%,57.68,❌ MISS,-0.09,0.47,-1.5,2.9,-3.43,1,0.8,0.0015,100.00%
277,Klay Thompson,3PM,2.5,UNDER,54.40%,S,DO NOT BET,57.62,❌ MISS,5,UNDER,56.60%,59.79,❌ MISS,UNDER,56.80%,59.98,❌ MISS,UNDER,52.00%,55.2,❌ MISS,UNDER,52.30%,55.51,❌ MISS,0.18,0.29,1.5,0.7,-0.27,0.8,1.2,0.0227,100.00%
278,Devin Booker,PRA,36.5,UNDER,57.80%,D,DO NOT BET,57.6,❌ MISS,39,UNDER,56.60%,56.44,❌ MISS,UNDER,56.30%,56.14,❌ MISS,UNDER,59.30%,59.08,❌ MISS,UNDER,59.00%,58.75,❌ MISS,-0.12,-0.48,0.6,-6.3,4.7,1.4,1.2,0.0132,100.00%
279,Bam Adebayo,PR,35.5,UNDER,66.00%,D,STRONG BET,57.6,❌ MISS,92,UNDER,69.40%,60.93,❌ MISS,UNDER,68.80%,60.37,❌ MISS,UNDER,63.00%,54.62,❌ MISS,UNDER,62.90%,54.49,❌ MISS,-2.43,-0.97,0.33,-2.7,-4.06,1.4,1.6,0.0305,100.00%
280,Bam Adebayo,AST,3.5,UNDER,57.60%,C,DO NOT BET,57.57,✅ HIT,3,UNDER,58.90%,58.9,✅ HIT,UNDER,58.60%,58.59,✅ HIT,UNDER,56.40%,56.38,✅ HIT,UNDER,56.40%,56.42,✅ HIT,-0.34,-0.06,0.19,-0.1,-0.49,0.8,0.8,0.0118,100.00%
281,Michael Porter Jr.,PTS,22.5,UNDER,50.70%,D,DO NOT BET,57.55,✅ HIT,19,UNDER,53.30%,60.2,✅ HIT,UNDER,53.60%,60.48,✅ HIT,OVER,52.40%,47.55,❌ MISS,OVER,51.80%,46.91,❌ MISS,0.24,-0.07,3.89,-0.5,2.31,1,0.8,0.0279,50.00%
282,Anthony Edwards,TOV,2.5,OVER,55.10%,A,DO NOT BET,57.53,❌ MISS,2,OVER,50.50%,52.94,❌ MISS,OVER,50.20%,52.62,❌ MISS,OVER,60.20%,62.64,❌ MISS,OVER,59.50%,61.95,❌ MISS,-0.21,0.23,1.51,0.3,-0.58,1.2,0.8,0.0477,100.00%
283,Austin Reaves,PRA,29.5,UNDER,51.30%,D,DO NOT BET,57.52,❌ MISS,46,UNDER,50.60%,56.86,❌ MISS,UNDER,50.40%,56.7,❌ MISS,UNDER,52.20%,58.42,❌ MISS,UNDER,51.80%,58.1,❌ MISS,0.75,-0.6,0.4,-3.3,7.41,1.6,1.6,0.0075,100.00%
284,Cade Cunningham,STL,1.5,UNDER,57.20%,A,DO NOT BET,57.51,✅ HIT,1,UNDER,54.60%,54.95,✅ HIT,UNDER,54.90%,55.24,✅ HIT,UNDER,59.50%,59.84,✅ HIT,UNDER,59.70%,59.99,✅ HIT,-0.06,-0.56,0,-0.5,0.45,1,1.2,0.0241,100.00%
285,Austin Reaves,PR,24.5,UNDER,51.90%,D,DO NOT BET,57.47,❌ MISS,38,UNDER,51.60%,57.13,❌ MISS,UNDER,51.50%,57.11,❌ MISS,UNDER,52.30%,57.89,❌ MISS,UNDER,52.20%,57.76,❌ MISS,0.68,-0.6,0.18,-3.3,7.01,1.6,1.6,0.0036,100.00%
286,Kevin Durant,FGA,17.5,UNDER,57.00%,D,DO NOT BET,57.46,✅ HIT,16,UNDER,55.70%,56.2,✅ HIT,UNDER,55.30%,55.86,✅ HIT,UNDER,58.70%,59.21,✅ HIT,UNDER,58.10%,58.6,✅ HIT,0.15,-0.48,-0.58,-1.3,1.72,1,1.2,0.0146,100.00%
287,Jayson Tatum,3PA,8.5,UNDER,56.00%,B,DO NOT BET,57.41,❌ MISS,14,UNDER,54.30%,55.66,❌ MISS,UNDER,54.50%,55.93,❌ MISS,UNDER,57.60%,58.97,❌ MISS,UNDER,57.70%,59.1,❌ MISS,0,0,0.6,0,0,0.8,0.8,0.0162,100.00%
288,Stephon Castle,PR,19.5,OVER,58.00%,D,DO NOT BET,57.3,✅ HIT,27,OVER,58.00%,57.33,✅ HIT,OVER,57.70%,57.03,✅ HIT,OVER,58.00%,57.36,✅ HIT,OVER,58.20%,57.49,✅ HIT,-0.35,0.39,-0.02,1.9,-3.6,1,0.4,0.0016,100.00%
289,Klay Thompson,PRA,12.5,OVER,61.30%,D,DO NOT BET,57.26,✅ HIT,23,OVER,61.10%,57.04,✅ HIT,OVER,61.00%,56.92,✅ HIT,OVER,61.50%,57.4,✅ HIT,OVER,61.80%,57.67,✅ HIT,-0.35,-0.36,-1.5,-2.9,0.03,1,0.8,0.003,100.00%
290,Tobias Harris,AST,1.5,OVER,57.00%,C,DO NOT BET,57.21,✅ HIT,3,OVER,58.40%,58.63,✅ HIT,OVER,57.10%,57.36,✅ HIT,OVER,56.80%,57.04,✅ HIT,OVER,55.50%,55.81,✅ HIT,-1.37,2.25,-0.55,1.1,-1.77,0.6,0,0.0101,100.00%
291,Immanuel Quickley,REB,3.5,UNDER,54.60%,B,DO NOT BET,57.17,❌ MISS,4,UNDER,54.60%,57.22,❌ MISS,UNDER,53.60%,56.17,❌ MISS,UNDER,55.50%,58.13,❌ MISS,UNDER,54.60%,57.16,❌ MISS,0.87,-0.94,0.4,-0.7,1.35,1.6,1.6,0.007,100.00%
292,Immanuel Quickley,PRA,26.5,UNDER,54.30%,D,DO NOT BET,57.16,✅ HIT,22,UNDER,54.70%,57.64,✅ HIT,UNDER,54.50%,57.38,✅ HIT,UNDER,54.10%,56.98,✅ HIT,UNDER,53.80%,56.65,✅ HIT,0.16,0.22,0.25,1.5,-0.43,1.2,0.8,0.0038,100.00%
293,Cade Cunningham,PRA,40.5,OVER,55.20%,D,DO NOT BET,57.15,❌ MISS,39,OVER,54.30%,56.29,❌ MISS,OVER,54.40%,56.33,❌ MISS,OVER,55.90%,57.84,❌ MISS,OVER,56.20%,58.14,❌ MISS,-0.05,0.36,0.92,1.9,-2.15,1,0.8,0.0084,100.00%
294,Austin Reaves,FTM,5.5,UNDER,55.50%,B,DO NOT BET,57.14,❌ MISS,7,UNDER,57.40%,59,❌ MISS,UNDER,57.80%,59.44,❌ MISS,UNDER,52.90%,54.56,❌ MISS,UNDER,53.90%,55.57,❌ MISS,0.86,-0.6,-0.81,-0.7,1.7,1.2,1.2,0.0211,100.00%
295,Brandin Podziemski,RA,11.5,OVER,50.80%,C,DO NOT BET,57.09,❌ MISS,9,OVER,50.80%,57.12,❌ MISS,OVER,50.90%,57.21,❌ MISS,OVER,50.80%,57.06,❌ MISS,OVER,50.70%,56.97,❌ MISS,2.14,0.08,0.1,0.1,2.46,1.4,1.2,0.0009,100.00%
296,Kevin Durant,PTS,24.5,UNDER,54.40%,D,DO NOT BET,57.08,❌ MISS,29,UNDER,52.90%,55.56,❌ MISS,UNDER,53.20%,55.86,❌ MISS,UNDER,55.60%,58.3,❌ MISS,UNDER,55.90%,58.61,❌ MISS,0.34,0.24,-0.43,1.1,0.45,1,1.2,0.0138,100.00%
297,Klay Thompson,AST,1.5,UNDER,55.20%,C,DO NOT BET,57.06,✅ HIT,1,UNDER,54.40%,56.32,✅ HIT,UNDER,54.50%,56.42,✅ HIT,UNDER,55.80%,57.7,✅ HIT,UNDER,55.90%,57.79,✅ HIT,-0.27,-0.2,1.5,-0.1,-0.03,1,1.2,0.0069,100.00%
298,Devin Booker,FTM,6.5,UNDER,55.70%,B,DO NOT BET,57.03,✅ HIT,3,UNDER,58.80%,60.12,✅ HIT,UNDER,59.10%,60.39,✅ HIT,UNDER,51.90%,53.24,✅ HIT,UNDER,53.00%,54.37,✅ HIT,0.06,-0.06,0,-0.3,0.63,1,0.8,0.0325,100.00%
299,Jayson Tatum,AST,4.5,UNDER,53.00%,C,DO NOT BET,57,✅ HIT,2,UNDER,55.10%,59.07,✅ HIT,UNDER,55.10%,59.12,✅ HIT,UNDER,50.60%,54.63,✅ HIT,UNDER,51.20%,55.2,✅ HIT,0,0,3,0,0,1,0.8,0.021,100.00%
300,Brandon Miller,PTS,20.5,UNDER,54.60%,D,DO NOT BET,56.97,❌ MISS,23,UNDER,55.40%,57.75,❌ MISS,UNDER,55.60%,57.95,❌ MISS,UNDER,53.50%,55.89,❌ MISS,UNDER,53.90%,56.29,❌ MISS,0.03,-0.34,1.5,-1.7,1.85,1,1.2,0.0089,100.00%
301,Amen Thompson,FTM,3.5,UNDER,56.10%,B,DO NOT BET,56.96,❌ MISS,10,UNDER,53.90%,54.74,❌ MISS,UNDER,54.70%,55.57,❌ MISS,UNDER,57.70%,58.56,❌ MISS,UNDER,58.10%,58.98,❌ MISS,0.07,0.12,-0.7,0.3,-0.13,1.2,0.8,0.0184,100.00%
302,Amen Thompson,REB,7.5,UNDER,54.30%,B,DO NOT BET,56.93,✅ HIT,3,UNDER,54.00%,56.58,✅ HIT,UNDER,53.00%,55.56,✅ HIT,UNDER,55.70%,58.29,✅ HIT,UNDER,54.70%,57.3,✅ HIT,0.1,0.92,0.17,1.9,-1.7,1.2,0.8,0.01,100.00%
303,Kristaps Porziņģis,3PA,4.5,OVER,57.70%,B,DO NOT BET,56.92,✅ HIT,6,OVER,61.50%,60.68,✅ HIT,OVER,59.90%,59.16,✅ HIT,OVER,55.20%,54.43,✅ HIT,OVER,54.20%,53.43,✅ HIT,-0.24,-0.16,-1.12,-0.3,-0.15,1.2,1.2,0.0306,100.00%
304,Jrue Holiday,RA,9.5,OVER,57.10%,C,DO NOT BET,56.89,❌ MISS,6,OVER,56.40%,56.18,❌ MISS,OVER,55.90%,55.65,❌ MISS,OVER,58.60%,58.4,❌ MISS,OVER,57.60%,57.35,❌ MISS,-0.37,-0.42,0.71,-1.5,0.17,1.2,1.2,0.0106,100.00%
305,Jerami Grant,PRA,23.5,OVER,57.00%,D,DO NOT BET,56.85,✅ HIT,30,OVER,55.70%,55.6,✅ HIT,OVER,55.70%,55.6,✅ HIT,OVER,58.10%,57.96,✅ HIT,OVER,58.40%,58.25,✅ HIT,-0.1,-0.12,-0.15,-1.3,0.17,1.4,1.6,0.0125,100.00%
306,Jalen Johnson,TOV,3.5,UNDER,57.60%,A,DO NOT BET,56.83,✅ HIT,1,UNDER,56.30%,55.5,✅ HIT,UNDER,56.30%,55.59,✅ HIT,UNDER,58.90%,58.13,✅ HIT,UNDER,58.90%,58.1,✅ HIT,-0.06,-0.3,-1.5,-0.5,0.4,1.2,1.2,0.0129,100.00%
307,Amen Thompson,RA,12.5,OVER,58.70%,C,DO NOT BET,56.82,❌ MISS,9,OVER,60.30%,58.45,❌ MISS,OVER,59.40%,57.52,❌ MISS,OVER,58.00%,56.14,❌ MISS,OVER,57.00%,55.17,❌ MISS,-0.47,-2.06,-0.03,-2.1,1.62,1.2,2,0.0126,100.00%
308,Deni Avdija,AST,4.5,OVER,56.00%,C,DO NOT BET,56.79,✅ HIT,7,OVER,57.80%,58.53,✅ HIT,OVER,56.60%,57.31,✅ HIT,OVER,55.50%,56.22,✅ HIT,OVER,54.40%,55.1,✅ HIT,-0.48,-0.42,3,-1.9,-0.25,0.8,1.2,0.0128,100.00%
309,Kevin Durant,FTM,5.5,UNDER,56.40%,B,DO NOT BET,56.79,✅ HIT,1,UNDER,53.50%,53.96,✅ HIT,UNDER,54.40%,54.84,✅ HIT,UNDER,58.60%,59.03,✅ HIT,UNDER,58.90%,59.34,✅ HIT,-0.01,0.41,-0.93,1.1,-1.13,1,0.8,0.0242,100.00%
310,Jrue Holiday,3PM,2.5,UNDER,55.30%,S,DO NOT BET,56.78,✅ HIT,0,UNDER,54.70%,56.17,✅ HIT,UNDER,54.90%,56.38,✅ HIT,UNDER,55.70%,57.16,✅ HIT,UNDER,56.00%,57.39,✅ HIT,0.01,0.8,-0.19,1.7,-1.67,0.8,0.4,0.0051,100.00%
311,Bam Adebayo,REB,10.5,UNDER,56.50%,B,DO NOT BET,56.77,✅ HIT,9,UNDER,59.20%,59.5,✅ HIT,UNDER,58.00%,58.29,✅ HIT,UNDER,54.80%,55.11,✅ HIT,UNDER,53.90%,54.17,✅ HIT,-0.39,-0.52,0.65,-0.9,0.22,1.2,1.2,0.022,100.00%
312,Austin Reaves,REB,3.5,OVER,58.10%,B,DO NOT BET,56.72,✅ HIT,7,OVER,58.30%,56.89,✅ HIT,OVER,58.80%,57.39,✅ HIT,OVER,57.50%,56.1,✅ HIT,OVER,57.90%,56.48,✅ HIT,-0.45,-0.11,-0.61,-0.3,-0.91,1,1.2,0.0048,100.00%
313,Kevin Durant,PR,30.5,UNDER,54.70%,D,DO NOT BET,56.69,❌ MISS,37,UNDER,53.60%,55.6,❌ MISS,UNDER,53.50%,55.51,❌ MISS,UNDER,55.90%,57.89,❌ MISS,UNDER,55.80%,57.76,❌ MISS,0.24,0.31,-0.57,1.3,-0.27,1,1.2,0.0114,100.00%
314,De'Aaron Fox,3PA,5.5,UNDER,55.10%,B,DO NOT BET,56.66,✅ HIT,3,UNDER,54.10%,55.66,✅ HIT,UNDER,54.40%,55.95,✅ HIT,UNDER,55.80%,57.37,✅ HIT,UNDER,56.00%,57.63,✅ HIT,0.04,0.39,-0.33,0.9,-0.8,1.4,0.8,0.0086,100.00%
