Rank,Player,Stat,Line,Pick,Confidence,Tier,Recommendation,Rank Score,Result,Actual value,FULL_ALL Pick,FULL_ALL Confidence,FULL_ALL Rank score,FULL_ALL Result,FULL_TIGHT Pick,FULL_TIGHT Confidence,FULL_TIGHT Rank score,FULL_TIGHT Result,REDUCED_ALL Pick,REDUCED_ALL Confidence,REDUCED_ALL Rank score,REDUCED_ALL Result,REDUCED_TIGHT Pick,REDUCED_TIGHT Confidence,REDUCED_TIGHT Rank score,REDUCED_TIGHT Result,z_line,z_recent,z_matchup,line_diff,momentum,last10,last5,probability_std,Agreement ratio
1,Victor Wembanyama,STL,1.5,UNDER,78.2%,A,STRONG BET,77.51,❌ MISS,2.0,UNDER,80.1%,79.43,❌ MISS,UNDER,79.9%,79.24,❌ MISS,UNDER,76.4%,75.76,❌ MISS,UNDER,76.3%,75.59,❌ MISS,-0.49,-0.1,-1.0,-0.1,-0.4,1.4,1.2,0.0183,100.0%
2,Victor Wembanyama,BLK,3.5,UNDER,76.8%,S,STRONG BET,76.68,❌ MISS,4.0,UNDER,80.9%,80.71,❌ MISS,UNDER,80.8%,80.62,❌ MISS,UNDER,72.8%,72.61,❌ MISS,UNDER,72.9%,72.76,❌ MISS,-0.38,0.53,-0.2,0.7,-1.2,0.4,0.4,0.0399,100.0%
3,Bam Adebayo,STL,1.5,UNDER,76.9%,A,STRONG BET,76.01,❌ MISS,4.0,UNDER,78.7%,77.85,❌ MISS,UNDER,78.5%,77.68,❌ MISS,UNDER,75.2%,74.34,❌ MISS,UNDER,75.0%,74.18,❌ MISS,-1.0,-0.75,-0.3,-0.3,-0.1,1.6,1.6,0.0176,100.0%
4,Onyeka Okongwu,STL,1.5,UNDER,73.9%,A,STRONG BET,75.36,✅ HIT,1.0,UNDER,76.1%,77.51,✅ HIT,UNDER,75.9%,77.38,✅ HIT,UNDER,71.9%,73.32,✅ HIT,UNDER,71.8%,73.22,✅ HIT,-0.53,0.79,0.3,0.5,-0.83,1.2,0.4,0.0209,100.0%
5,Onyeka Okongwu,BLK,1.5,UNDER,75.0%,S,STRONG BET,75.3,✅ HIT,0.0,UNDER,74.5%,74.82,✅ HIT,UNDER,74.6%,74.89,✅ HIT,UNDER,75.4%,75.71,✅ HIT,UNDER,75.5%,75.79,✅ HIT,-0.24,0.44,-0.3,0.7,-1.08,0.8,0.8,0.0045,100.0%
6,Dyson Daniels,3PM,0.5,UNDER,73.4%,S,STRONG BET,73.85,✅ HIT,0.0,UNDER,72.0%,72.47,✅ HIT,UNDER,72.0%,72.47,✅ HIT,UNDER,74.9%,75.31,✅ HIT,UNDER,74.7%,75.16,✅ HIT,-0.63,-0.2,-0.0,-0.1,-0.21,1.6,1.2,0.0139,100.0%
7,Kevin Porter Jr.,3PM,1.5,UNDER,74.8%,S,STRONG BET,73.16,✅ HIT,0.0,UNDER,78.2%,76.59,✅ HIT,UNDER,78.1%,76.54,✅ HIT,UNDER,71.4%,69.81,✅ HIT,UNDER,71.3%,69.71,✅ HIT,-0.51,-2.25,-0.41,-1.1,0.85,1.8,2.0,0.034,100.0%
8,Onyeka Okongwu,FTM,2.5,UNDER,72.5%,B,STRONG BET,72.66,✅ HIT,0.0,UNDER,72.9%,73.04,✅ HIT,UNDER,71.7%,71.86,✅ HIT,UNDER,73.4%,73.53,✅ HIT,UNDER,72.1%,72.21,✅ HIT,-0.22,-0.59,-0.25,-1.1,0.7,1.6,1.6,0.0066,100.0%
9,Jayson Tatum,STL,1.5,UNDER,73.6%,A,STRONG BET,72.18,❌ MISS,2.0,UNDER,76.6%,75.21,❌ MISS,UNDER,76.4%,75.07,❌ MISS,UNDER,70.7%,69.26,❌ MISS,UNDER,70.6%,69.19,❌ MISS,-0.61,-0.61,-0.46,-0.5,-0.0,0.8,0.8,0.0296,100.0%
10,Derrick White,STL,1.5,UNDER,72.0%,A,STRONG BET,72.14,✅ HIT,1.0,UNDER,72.9%,73.05,✅ HIT,UNDER,72.8%,72.97,✅ HIT,UNDER,71.2%,71.32,✅ HIT,UNDER,71.1%,71.23,✅ HIT,-0.46,-0.94,0.3,-0.7,0.36,1.6,1.6,0.0087,100.0%
11,Stephon Castle,STL,1.5,UNDER,74.3%,A,STRONG BET,72.09,✅ HIT,1.0,UNDER,69.9%,67.65,✅ HIT,UNDER,69.8%,67.62,✅ HIT,UNDER,78.9%,76.65,✅ HIT,UNDER,78.7%,76.44,✅ HIT,-0.33,-1.37,-1.86,-1.1,0.83,1.6,1.6,0.0446,100.0%
12,Jalen Johnson,TOV,3.5,UNDER,72.2%,A,STRONG BET,71.23,✅ HIT,3.0,UNDER,70.3%,69.37,✅ HIT,UNDER,69.9%,69.0,✅ HIT,UNDER,74.5%,73.56,✅ HIT,UNDER,73.9%,73.0,✅ HIT,-0.12,-0.53,-1.51,-0.7,0.54,1.4,1.6,0.0206,100.0%
13,Derrick White,BLK,1.5,UNDER,71.9%,S,STRONG BET,71.14,✅ HIT,1.0,UNDER,70.1%,69.33,✅ HIT,UNDER,70.3%,69.53,✅ HIT,UNDER,73.5%,72.79,✅ HIT,UNDER,73.7%,72.92,✅ HIT,-0.07,-1.12,-0.5,-0.9,0.84,1.0,1.6,0.0171,100.0%
14,Onyeka Okongwu,SB,2.5,UNDER,69.1%,A,BET,71.07,✅ HIT,1.0,UNDER,69.5%,71.48,✅ HIT,UNDER,69.3%,71.2,✅ HIT,UNDER,69.0%,70.95,✅ HIT,UNDER,68.7%,70.62,✅ HIT,-0.15,1.16,0.35,1.7,-1.92,0.8,0.4,0.0032,100.0%
15,CJ McCollum,3PA,7.5,UNDER,72.1%,B,STRONG BET,70.95,❌ MISS,10.0,UNDER,71.7%,70.5,❌ MISS,UNDER,70.6%,69.45,❌ MISS,UNDER,73.5%,72.36,❌ MISS,UNDER,72.7%,71.5,❌ MISS,-0.62,-1.19,-0.2,-1.5,0.72,1.6,2.0,0.0109,100.0%
16,Jaylen Brown,PA,30.5,OVER,72.6%,D,STRONG BET,70.94,❌ MISS,19.0,OVER,69.8%,68.16,❌ MISS,OVER,70.2%,68.56,❌ MISS,OVER,74.9%,73.29,❌ MISS,OVER,75.3%,73.73,❌ MISS,-0.37,0.18,0.26,1.5,-4.59,1.4,1.2,0.0258,100.0%
17,Desmond Bane,TOV,2.5,UNDER,71.3%,A,STRONG BET,70.64,❌ MISS,3.0,UNDER,70.5%,69.87,❌ MISS,UNDER,70.2%,69.49,❌ MISS,UNDER,72.5%,71.84,❌ MISS,UNDER,72.0%,71.33,❌ MISS,-0.49,-1.08,-0.41,-1.1,0.6,1.8,1.6,0.0098,100.0%
18,Jaylen Brown,STL,1.5,UNDER,71.3%,A,STRONG BET,70.47,✅ HIT,1.0,UNDER,71.7%,70.85,✅ HIT,UNDER,71.6%,70.79,✅ HIT,UNDER,71.0%,70.16,✅ HIT,UNDER,70.9%,70.07,✅ HIT,-0.56,-0.56,-0.41,-0.5,-0.0,1.2,1.2,0.0035,100.0%
19,Desmond Bane,STL,1.5,UNDER,70.5%,A,STRONG BET,70.18,✅ HIT,0.0,UNDER,69.6%,69.28,✅ HIT,UNDER,69.5%,69.26,✅ HIT,UNDER,71.4%,71.13,✅ HIT,UNDER,71.3%,71.04,✅ HIT,-0.32,0.2,-0.9,0.3,-0.77,1.2,1.2,0.0091,100.0%
20,Desmond Bane,3PM,2.5,UNDER,71.0%,S,STRONG BET,70.0,✅ HIT,1.0,UNDER,71.2%,70.16,✅ HIT,UNDER,71.2%,70.18,✅ HIT,UNDER,70.9%,69.87,✅ HIT,UNDER,70.8%,69.79,✅ HIT,-0.63,-1.74,0.42,-1.3,0.83,1.4,2.0,0.0017,100.0%
21,Kawhi Leonard,SB,2.5,UNDER,69.6%,A,BET,69.95,✅ HIT,2.0,UNDER,69.0%,69.34,✅ HIT,UNDER,68.7%,69.08,✅ HIT,UNDER,70.5%,70.89,✅ HIT,UNDER,70.1%,70.5,✅ HIT,-0.12,-0.79,-0.23,-0.5,0.42,1.6,1.6,0.0076,100.0%
22,Trae Young,3PA,4.5,OVER,71.7%,B,STRONG BET,69.84,❌ MISS,2.0,OVER,74.4%,72.53,❌ MISS,OVER,72.2%,70.33,❌ MISS,OVER,71.0%,69.16,❌ MISS,OVER,69.2%,67.34,❌ MISS,-0.76,-0.48,-0.87,-0.7,-0.42,1.4,1.2,0.0189,100.0%
23,Jayson Tatum,FGA,15.5,OVER,74.1%,D,STRONG BET,69.73,✅ HIT,19.0,OVER,74.9%,70.52,✅ HIT,OVER,70.5%,66.19,✅ HIT,OVER,77.3%,72.96,✅ HIT,OVER,73.6%,69.24,✅ HIT,-0.84,-0.84,-1.5,-3.17,0.0,2.0,2.0,0.0244,100.0%
24,Austin Reaves,STL,1.5,UNDER,68.5%,A,BET,69.41,✅ HIT,1.0,UNDER,67.8%,68.75,✅ HIT,UNDER,67.9%,68.76,✅ HIT,UNDER,69.2%,70.09,✅ HIT,UNDER,69.1%,70.04,✅ HIT,-0.31,-0.07,0.51,-0.1,-0.32,1.2,1.2,0.0065,100.0%
25,Paolo Banchero,FGA,18.5,UNDER,73.1%,D,STRONG BET,69.33,✅ HIT,14.0,UNDER,74.0%,70.22,✅ HIT,UNDER,70.9%,67.07,✅ HIT,UNDER,75.1%,71.31,✅ HIT,UNDER,72.5%,68.74,✅ HIT,-1.29,-1.13,-0.59,-2.1,-0.29,1.6,2.0,0.0159,100.0%
26,Derrick White,PA,22.5,OVER,69.3%,D,STRONG BET,69.13,❌ MISS,20.0,OVER,66.1%,65.96,❌ MISS,OVER,66.5%,66.37,❌ MISS,OVER,72.0%,71.86,❌ MISS,OVER,72.5%,72.33,❌ MISS,-0.07,-0.46,-0.38,-4.5,3.83,1.4,1.6,0.0297,100.0%
27,Dyson Daniels,REB,7.5,UNDER,65.3%,B,STRONG BET,69.08,✅ HIT,7.0,UNDER,65.3%,69.08,✅ HIT,UNDER,63.9%,67.69,✅ HIT,UNDER,66.7%,70.46,✅ HIT,UNDER,65.3%,69.1,✅ HIT,-0.42,-0.14,4.04,-0.3,-0.59,1.2,1.2,0.0098,100.0%
28,Jaylen Brown,PRA,37.5,OVER,70.1%,D,STRONG BET,68.66,❌ MISS,23.0,OVER,71.6%,70.18,❌ MISS,OVER,71.3%,69.84,❌ MISS,OVER,68.6%,67.19,❌ MISS,OVER,68.8%,67.41,❌ MISS,-0.32,0.15,0.34,1.5,-4.71,1.6,1.6,0.0136,100.0%
29,Brandon Miller,STL,1.5,UNDER,69.0%,A,BET,68.25,✅ HIT,1.0,UNDER,67.9%,67.14,✅ HIT,UNDER,67.9%,67.15,✅ HIT,UNDER,70.2%,69.4,✅ HIT,UNDER,70.1%,69.33,✅ HIT,-0.35,0.46,-1.5,0.5,-0.88,1.0,0.4,0.0111,100.0%
30,Austin Reaves,AST,4.5,OVER,72.0%,C,STRONG BET,68.04,✅ HIT,6.0,OVER,73.0%,69.1,✅ HIT,OVER,70.7%,66.81,✅ HIT,OVER,73.2%,69.31,✅ HIT,OVER,70.9%,66.94,✅ HIT,-0.83,-1.58,-1.71,-1.9,0.9,1.2,2.0,0.0117,100.0%
31,Dyson Daniels,SB,2.5,UNDER,65.8%,A,BET,67.84,❌ MISS,3.0,UNDER,66.5%,68.56,❌ MISS,UNDER,66.3%,68.39,❌ MISS,UNDER,65.2%,67.3,❌ MISS,UNDER,65.0%,67.11,❌ MISS,-0.12,0.48,0.89,0.7,-0.88,1.0,0.8,0.0065,100.0%
32,Derrick White,PRA,26.5,OVER,68.2%,D,STRONG BET,67.58,❌ MISS,26.0,OVER,69.1%,68.51,❌ MISS,OVER,68.8%,68.22,❌ MISS,OVER,67.3%,66.67,❌ MISS,OVER,67.5%,66.91,❌ MISS,-0.12,-0.47,-0.31,-4.3,3.18,1.4,1.6,0.008,100.0%
33,Jaylen Brown,PR,31.5,OVER,70.1%,D,STRONG BET,67.57,❌ MISS,20.0,OVER,70.9%,68.33,❌ MISS,OVER,70.2%,67.68,❌ MISS,OVER,69.6%,67.08,❌ MISS,OVER,69.7%,67.19,❌ MISS,-0.4,0.27,0.25,2.7,-6.74,1.4,0.8,0.0049,100.0%
34,Derrick White,PTS,16.5,OVER,68.0%,D,STRONG BET,67.5,❌ MISS,15.0,OVER,64.5%,63.93,❌ MISS,OVER,63.6%,63.05,❌ MISS,OVER,72.7%,72.12,❌ MISS,OVER,71.4%,70.9,❌ MISS,-0.1,-0.51,-0.37,-4.9,3.94,1.4,1.6,0.0405,100.0%
35,Brandon Miller,FTM,3.5,UNDER,64.9%,B,BET,67.19,✅ HIT,0.0,UNDER,67.0%,69.27,✅ HIT,UNDER,66.3%,68.66,✅ HIT,UNDER,63.2%,65.55,✅ HIT,UNDER,63.0%,65.31,✅ HIT,-0.08,-0.13,1.5,-0.3,0.12,1.2,0.8,0.0179,100.0%
36,Jalen Suggs,FTM,2.5,UNDER,66.7%,B,STRONG BET,66.84,✅ HIT,0.0,UNDER,67.0%,67.16,✅ HIT,UNDER,66.4%,66.54,✅ HIT,UNDER,67.1%,67.18,✅ HIT,UNDER,66.4%,66.51,✅ HIT,-0.27,0.07,-0.67,0.1,-0.5,1.4,0.8,0.0033,100.0%
37,De'Aaron Fox,STL,1.5,UNDER,66.0%,A,BET,66.58,❌ MISS,2.0,UNDER,62.7%,63.34,❌ MISS,UNDER,62.8%,63.46,❌ MISS,UNDER,69.2%,69.79,❌ MISS,UNDER,69.1%,69.74,❌ MISS,-0.46,-0.79,0.75,-0.5,0.21,1.4,1.6,0.0318,100.0%
38,Paolo Banchero,PA,30.5,UNDER,70.5%,D,STRONG BET,66.51,❌ MISS,34.0,UNDER,69.4%,65.36,❌ MISS,UNDER,69.1%,65.13,❌ MISS,UNDER,71.9%,67.93,❌ MISS,UNDER,71.6%,67.61,❌ MISS,-0.62,-0.43,-0.85,-2.3,-1.0,1.2,1.2,0.0128,100.0%
39,Victor Wembanyama,3PM,2.5,UNDER,67.3%,S,BET,66.46,❌ MISS,5.0,UNDER,68.5%,67.57,❌ MISS,UNDER,68.5%,67.62,❌ MISS,UNDER,66.2%,65.32,❌ MISS,UNDER,66.2%,65.33,❌ MISS,-0.24,0.54,-2.0,1.3,-1.88,1.4,0.8,0.0114,100.0%
40,Jamal Murray,3PA,7.5,UNDER,64.7%,B,BET,66.42,✅ HIT,7.0,UNDER,65.1%,66.8,✅ HIT,UNDER,64.5%,66.2,✅ HIT,UNDER,64.8%,66.51,✅ HIT,UNDER,64.5%,66.15,✅ HIT,-0.08,-1.08,1.61,-2.3,2.14,1.4,1.6,0.0026,100.0%
41,LaMelo Ball,FTM,2.5,UNDER,66.1%,B,STRONG BET,66.22,✅ HIT,1.0,UNDER,65.6%,65.71,✅ HIT,UNDER,65.1%,65.24,✅ HIT,UNDER,67.2%,67.3,✅ HIT,UNDER,66.5%,66.61,✅ HIT,-0.22,-0.81,0.13,-1.3,0.94,1.4,1.6,0.0079,100.0%
42,Alex Sarr,3PM,1.5,UNDER,64.7%,S,BET WITH CAUTION,65.73,✅ HIT,1.0,UNDER,66.4%,67.44,✅ HIT,UNDER,66.5%,67.52,✅ HIT,UNDER,62.9%,63.94,✅ HIT,UNDER,63.0%,64.02,✅ HIT,-0.34,0.07,0.35,0.1,-0.55,1.4,1.2,0.0175,100.0%
43,Russell Westbrook,TOV,3.5,UNDER,68.6%,A,BET,65.73,❌ MISS,4.0,UNDER,64.2%,61.29,❌ MISS,UNDER,64.0%,61.1,❌ MISS,UNDER,73.4%,70.53,❌ MISS,UNDER,72.9%,69.99,❌ MISS,-0.14,-1.06,-2.89,-1.5,1.3,1.4,1.6,0.0454,100.0%
44,Derrick White,PR,20.5,OVER,66.7%,D,STRONG BET,65.53,✅ HIT,21.0,OVER,64.6%,63.45,✅ HIT,OVER,64.1%,62.95,✅ HIT,OVER,69.0%,67.8,✅ HIT,OVER,69.1%,67.91,✅ HIT,-0.15,-0.52,-0.3,-4.7,3.3,1.2,1.2,0.0233,100.0%
45,Paolo Banchero,3PM,1.5,UNDER,65.4%,S,BET,65.46,✅ HIT,1.0,UNDER,65.7%,65.78,✅ HIT,UNDER,65.8%,65.86,✅ HIT,UNDER,65.0%,65.08,✅ HIT,UNDER,65.0%,65.12,✅ HIT,-0.31,-0.1,-0.58,-0.1,-0.22,1.4,1.2,0.0036,100.0%
46,Nikola Jokić,SB,2.5,UNDER,64.2%,A,BET WITH CAUTION,65.39,❌ MISS,6.0,UNDER,63.5%,64.62,❌ MISS,UNDER,63.4%,64.57,❌ MISS,UNDER,65.1%,66.28,❌ MISS,UNDER,64.9%,66.1,❌ MISS,-0.14,0.36,-0.0,0.7,-0.96,1.2,1.2,0.008,100.0%
47,Tyler Herro,PA,26.5,UNDER,64.1%,D,DO NOT BET,64.83,✅ HIT,15.0,UNDER,64.1%,64.9,✅ HIT,UNDER,63.9%,64.63,✅ HIT,UNDER,64.4%,65.11,✅ HIT,UNDER,64.0%,64.71,✅ HIT,-0.1,0.35,0.25,2.5,-3.25,1.0,0.8,0.0018,100.0%
48,Tyler Herro,TOV,2.5,UNDER,64.0%,A,BET WITH CAUTION,64.78,✅ HIT,2.0,UNDER,62.4%,63.12,✅ HIT,UNDER,62.2%,63.0,✅ HIT,UNDER,65.9%,66.65,✅ HIT,UNDER,65.6%,66.35,✅ HIT,-0.37,-0.06,0.8,-0.1,-0.5,1.0,0.8,0.0172,100.0%
49,Alex Sarr,PTS,11.5,OVER,70.7%,D,STRONG BET,64.74,❌ MISS,4.0,OVER,72.7%,66.74,❌ MISS,OVER,71.6%,65.68,❌ MISS,OVER,69.8%,63.85,❌ MISS,OVER,68.6%,62.69,❌ MISS,-0.8,-0.49,-0.58,-3.5,-2.16,1.6,1.6,0.0157,100.0%
50,Brandon Miller,REB,4.5,OVER,66.3%,B,STRONG BET,64.68,✅ HIT,6.0,OVER,67.0%,65.36,✅ HIT,OVER,67.1%,65.47,✅ HIT,OVER,65.5%,63.94,✅ HIT,OVER,65.5%,63.95,✅ HIT,-0.17,-0.95,-1.5,-3.3,2.72,1.6,1.6,0.0073,100.0%
51,Jayson Tatum,3PA,7.5,OVER,70.3%,B,STRONG BET,64.65,✅ HIT,9.0,OVER,71.2%,65.51,✅ HIT,OVER,69.1%,63.43,✅ HIT,OVER,71.4%,65.75,✅ HIT,OVER,69.6%,63.91,✅ HIT,-1.08,-1.08,-2.3,-2.83,0.0,1.6,2.0,0.01,100.0%
52,Aaron Gordon,REB,4.5,OVER,66.8%,B,STRONG BET,64.62,✅ HIT,5.0,OVER,66.2%,64.05,✅ HIT,OVER,66.4%,64.18,✅ HIT,OVER,67.3%,65.17,✅ HIT,OVER,67.3%,65.09,✅ HIT,-0.67,-0.46,-0.84,-1.1,-0.52,1.4,1.2,0.0051,100.0%
53,Brandon Miller,RA,7.5,OVER,66.8%,C,BET WITH CAUTION,64.58,✅ HIT,9.0,OVER,67.2%,65.01,✅ HIT,OVER,65.6%,63.39,✅ HIT,OVER,68.2%,66.0,✅ HIT,OVER,66.1%,63.92,✅ HIT,-0.25,-1.04,-1.5,-4.1,3.1,1.6,1.6,0.0101,100.0%
54,Alex Sarr,PRA,19.5,OVER,72.8%,D,STRONG BET,64.56,❌ MISS,9.0,OVER,72.2%,63.92,❌ MISS,OVER,71.8%,63.57,❌ MISS,OVER,73.6%,65.28,❌ MISS,OVER,73.8%,65.47,❌ MISS,-0.98,-0.43,-0.58,-3.5,-4.39,1.6,1.2,0.0083,100.0%
55,Dyson Daniels,RA,13.5,UNDER,63.1%,C,DO NOT BET,64.5,✅ HIT,11.0,UNDER,63.4%,64.79,✅ HIT,UNDER,61.8%,63.18,✅ HIT,UNDER,64.5%,65.88,✅ HIT,UNDER,62.8%,64.16,✅ HIT,-0.45,0.44,0.92,0.7,-1.43,1.2,1.2,0.0098,100.0%
56,Austin Reaves,RA,8.5,OVER,68.1%,C,BET,64.36,✅ HIT,13.0,OVER,70.5%,66.69,✅ HIT,OVER,68.6%,64.79,✅ HIT,OVER,67.8%,64.01,✅ HIT,OVER,65.7%,61.96,✅ HIT,-0.64,-0.91,-1.45,-2.5,0.72,1.0,1.6,0.0169,100.0%
57,Victor Wembanyama,REB,11.5,UNDER,64.6%,B,DO NOT BET,64.33,❌ MISS,12.0,UNDER,65.6%,65.32,❌ MISS,UNDER,64.2%,63.92,❌ MISS,UNDER,65.0%,64.69,❌ MISS,UNDER,63.6%,63.37,❌ MISS,-0.12,-0.31,-0.67,-0.9,0.54,1.2,1.6,0.0074,100.0%
58,Derrick White,REB,3.5,OVER,64.6%,B,DO NOT BET,64.22,✅ HIT,6.0,OVER,64.3%,63.91,✅ HIT,OVER,64.5%,64.13,✅ HIT,OVER,64.8%,64.41,✅ HIT,OVER,64.8%,64.44,✅ HIT,-0.44,-0.14,-0.22,-0.3,-0.64,1.4,1.2,0.0022,100.0%
59,Tyler Herro,RA,9.5,UNDER,63.8%,C,DO NOT BET,64.04,❌ MISS,11.0,UNDER,64.8%,65.03,❌ MISS,UNDER,63.1%,63.29,❌ MISS,UNDER,64.6%,64.78,❌ MISS,UNDER,62.9%,63.05,❌ MISS,-0.26,-0.06,0.37,-0.3,-0.95,1.4,1.6,0.0088,100.0%
60,Trae Young,PRA,20.5,OVER,72.8%,D,STRONG BET,63.97,✅ HIT,21.0,OVER,73.8%,64.93,✅ HIT,OVER,73.4%,64.56,✅ HIT,OVER,71.9%,63.09,✅ HIT,OVER,72.1%,63.3,✅ HIT,-1.14,-0.79,-0.14,-5.5,-2.46,1.2,1.2,0.0079,100.0%
61,Jalen Johnson,STL,1.5,UNDER,63.7%,A,BET WITH CAUTION,63.94,✅ HIT,0.0,UNDER,63.4%,63.62,✅ HIT,UNDER,63.5%,63.72,✅ HIT,UNDER,64.0%,64.18,✅ HIT,UNDER,64.0%,64.23,✅ HIT,-0.33,0.2,-0.3,0.1,-0.26,0.8,0.8,0.0027,100.0%
62,Tyler Herro,PRA,31.5,UNDER,63.5%,D,DO NOT BET,63.91,✅ HIT,21.0,UNDER,64.1%,64.51,✅ HIT,UNDER,63.6%,64.05,✅ HIT,UNDER,63.3%,63.72,✅ HIT,UNDER,62.9%,63.39,✅ HIT,-0.13,0.24,0.32,2.3,-3.5,1.2,0.8,0.0041,100.0%
63,Jamal Murray,FGA,19.5,UNDER,65.1%,D,DO NOT BET,63.66,✅ HIT,14.0,UNDER,67.4%,65.92,✅ HIT,UNDER,65.1%,63.65,✅ HIT,UNDER,64.8%,63.25,✅ HIT,UNDER,63.3%,61.83,✅ HIT,-0.23,-0.24,-0.96,-1.1,0.04,1.0,0.8,0.0147,100.0%
64,Victor Wembanyama,FTM,5.5,UNDER,63.1%,B,BET,63.62,✅ HIT,1.0,UNDER,65.6%,66.14,✅ HIT,UNDER,65.1%,65.67,✅ HIT,UNDER,60.8%,61.31,✅ HIT,UNDER,60.8%,61.36,✅ HIT,0.1,0.25,-1.0,0.9,-0.52,0.8,0.8,0.0229,100.0%
65,Russell Westbrook,3PA,5.5,OVER,56.8%,B,DO NOT BET,63.26,✅ HIT,8.0,OVER,56.6%,63.01,✅ HIT,OVER,55.4%,61.86,✅ HIT,OVER,58.2%,64.67,✅ HIT,OVER,57.0%,63.49,✅ HIT,-0.43,-0.1,6.0,-0.1,-0.33,1.4,1.2,0.0101,100.0%
66,Tyler Herro,REB,4.5,UNDER,60.6%,B,DO NOT BET,62.99,❌ MISS,6.0,UNDER,60.9%,63.26,❌ MISS,UNDER,59.6%,61.99,❌ MISS,UNDER,61.6%,63.96,❌ MISS,UNDER,60.4%,62.75,❌ MISS,0.02,0.12,0.8,0.3,-0.25,1.4,1.2,0.0072,100.0%
67,Luka Dončić,REB,8.5,UNDER,61.0%,B,DO NOT BET,62.91,❌ MISS,11.0,UNDER,61.7%,63.64,❌ MISS,UNDER,60.4%,62.35,❌ MISS,UNDER,61.5%,63.44,❌ MISS,UNDER,60.3%,62.23,❌ MISS,-0.51,1.11,1.11,1.3,-1.89,0.8,0.4,0.0063,100.0%
68,Paolo Banchero,FTM,6.5,UNDER,62.8%,B,BET,62.85,❌ MISS,10.0,UNDER,64.0%,64.08,❌ MISS,UNDER,63.7%,63.78,❌ MISS,UNDER,61.7%,61.8,❌ MISS,UNDER,61.7%,61.74,❌ MISS,-0.13,-0.3,-0.09,-0.9,0.51,1.0,1.2,0.0109,100.0%
69,Myles Turner,BLK,1.5,UNDER,61.9%,S,BET WITH CAUTION,62.8,✅ HIT,0.0,UNDER,59.2%,60.11,✅ HIT,UNDER,59.7%,60.63,✅ HIT,UNDER,64.1%,65.02,✅ HIT,UNDER,64.5%,65.42,✅ HIT,0.12,-0.79,-0.3,-0.5,0.57,1.8,1.6,0.0243,100.0%
70,Bennedict Mathurin,AST,1.5,OVER,64.4%,C,DO NOT BET,62.75,❌ MISS,1.0,OVER,66.0%,64.34,❌ MISS,OVER,64.1%,62.47,❌ MISS,OVER,64.7%,63.04,❌ MISS,OVER,62.8%,61.17,❌ MISS,-0.98,-0.12,-0.75,-0.1,-0.69,1.0,0.8,0.0114,100.0%
71,Alex Sarr,REB,5.5,OVER,65.0%,B,STRONG BET,62.68,❌ MISS,5.0,OVER,65.0%,62.65,❌ MISS,OVER,65.2%,62.84,❌ MISS,OVER,64.9%,62.59,❌ MISS,OVER,65.0%,62.62,❌ MISS,-0.7,-0.31,-0.65,-0.9,-1.17,1.4,1.2,0.001,100.0%
72,Victor Wembanyama,SB,4.5,UNDER,62.6%,A,BET WITH CAUTION,62.6,❌ MISS,6.0,UNDER,64.2%,64.2,❌ MISS,UNDER,64.1%,64.13,❌ MISS,UNDER,61.0%,61.03,❌ MISS,UNDER,61.0%,61.02,❌ MISS,-0.26,0.56,-0.37,1.1,-1.6,0.6,0.4,0.0157,100.0%
73,Paolo Banchero,AST,5.5,UNDER,65.1%,C,STRONG BET,62.55,❌ MISS,7.0,UNDER,64.4%,61.83,❌ MISS,UNDER,63.6%,61.04,❌ MISS,UNDER,66.7%,64.11,❌ MISS,UNDER,65.8%,63.24,❌ MISS,-0.31,-0.44,-2.12,-0.7,0.2,0.8,1.2,0.012,100.0%
74,Jamal Murray,PRA,36.5,UNDER,60.7%,D,DO NOT BET,62.24,✅ HIT,17.0,UNDER,60.4%,61.93,✅ HIT,UNDER,60.0%,61.55,✅ HIT,UNDER,61.3%,62.9,✅ HIT,UNDER,61.0%,62.57,✅ HIT,0.06,-0.16,-0.15,-1.7,2.33,1.2,1.2,0.0053,100.0%
75,Jaylen Brown,PTS,25.5,OVER,64.0%,D,DO NOT BET,62.23,❌ MISS,16.0,OVER,64.8%,62.98,❌ MISS,OVER,63.9%,62.09,❌ MISS,OVER,64.2%,62.43,❌ MISS,OVER,63.2%,61.39,❌ MISS,-0.35,0.44,0.25,3.7,-6.62,0.8,0.4,0.0058,100.0%
76,Austin Reaves,3PM,2.5,UNDER,60.6%,S,BET WITH CAUTION,62.19,❌ MISS,3.0,UNDER,58.8%,60.38,❌ MISS,UNDER,59.0%,60.55,❌ MISS,UNDER,62.3%,63.87,❌ MISS,UNDER,62.4%,63.96,❌ MISS,-0.04,0.07,0.19,0.1,-0.15,1.4,0.8,0.0173,100.0%
77,Jalen Johnson,FTM,4.5,UNDER,62.0%,B,BET WITH CAUTION,62.13,✅ HIT,1.0,UNDER,63.4%,63.49,✅ HIT,UNDER,63.2%,63.25,✅ HIT,UNDER,60.8%,60.87,✅ HIT,UNDER,60.8%,60.92,✅ HIT,-0.02,0.12,-1.15,0.3,-0.36,1.2,0.8,0.0124,100.0%
