source_file,Rank,rerank_position,Player,Stat,Pick,Confidence,Recommendation,Tier,Result,Rank Score,historical_rerank_score,hybrid_rerank_score,stat_component,tier_component,rec_component,player_component,agreement_component,stability_component
AI Picks by Srini underdog - March 15 2026.csv,17,106,Quentin Grimes,3PA,UNDER,73.8%,STRONG BET,B,✅ HIT,69.3,0.6850723606038865,0.6594407652746987,0.5765635645183267,0.5557229965156795,0.5899154143056583,0.6213803840166061,1.0,0.9845
AI Picks by Srini underdog - March 13 2026.csv,25,107,Kawhi Leonard,TOV,UNDER,69.6%,BET,A,✅ HIT,69.4,0.6826755548593517,0.6586473675346183,0.59583830803343,0.6088002636783125,0.5910811794685111,0.633921200750469,1.0,0.9898
AI Picks by Srini underdog - March 10 2026.csv,10,108,Reed Sheppard,PRA,OVER,68.90%,STRONG BET,D,❌ MISS,74.05,0.627934004063755,0.6586158182323001,0.4730352303523035,0.4584602067315036,0.5899154143056583,0.5334688346883468,1.0,0.9983
AI Picks by Srini underdog - March 15 2026.csv,9,109,Cade Cunningham,FTM,UNDER,76.6%,STRONG BET,B,❌ MISS,70.73,0.6662572911682274,0.6581436918538197,0.5145057766367137,0.5557229965156795,0.5899154143056583,0.45889526542324244,1.0,0.991
AI Picks by Srini underdog - March 11 2026.csv,11,110,Desmond Bane,3PM,UNDER,71.30%,STRONG BET,S,✅ HIT,69.35,0.6821631240538915,0.6579320245141355,0.5747041267881033,0.5869918699186992,0.5899154143056583,0.6368342458934793,1.0,0.9978
AI Picks by Srini underdog - March 13 2026.csv,20,111,Scottie Barnes,3PM,UNDER,70.6%,STRONG BET,S,✅ HIT,70.43,0.6692798495583522,0.6578147768257996,0.5747041267881033,0.5869918699186992,0.5899154143056583,0.5424015009380863,1.0,0.9766
AI Picks by Srini underdog - March 14 2026.csv,15,112,CJ McCollum,3PA,UNDER,72.1%,STRONG BET,B,❌ MISS,70.95,0.6617864637846174,0.6569196112409809,0.5765635645183267,0.5557229965156795,0.5899154143056583,0.4440214158239143,1.0,0.9891
AI Picks by Srini underdog - March 12 2026.csv,29,113,Quentin Grimes,3PM,UNDER,71.8%,STRONG BET,S,✅ HIT,69.21,0.6821327378662042,0.6568419371007248,0.5747041267881033,0.5869918699186992,0.5899154143056583,0.6213803840166061,1.0,0.9941
AI Picks by Srini underdog - March 15 2026.csv,4,114,Evan Mobley,FTM,UNDER,72.0%,STRONG BET,B,✅ HIT,71.88,0.6503649597478546,0.656605725360049,0.5145057766367137,0.5557229965156795,0.5899154143056583,0.45512195121951216,1.0,0.9935
AI Picks by Srini underdog - March 10 2026.csv,33,115,Brandon Miller,TOV,UNDER,70.00%,BET,A,❌ MISS,70.5,0.6658539799779921,0.6561231297942725,0.59583830803343,0.6088002636783125,0.5910811794685111,0.47460545193687226,1.0,0.9448
AI Picks by Srini underdog - March 10 2026.csv,24,116,VJ Edgecombe,AST,UNDER,73.60%,STRONG BET,C,❌ MISS,71.66,0.6522087688648456,0.6561222440995855,0.4745136763108522,0.4925952315702933,0.5899154143056583,0.5840975609756097,1.0,0.9751
AI Picks by Srini underdog - March 15 2026.csv,16,117,Donte DiVincenzo,STL,UNDER,70.0%,STRONG BET,A,✅ HIT,69.39,0.6785782788211268,0.6559076855103854,0.6067636810821889,0.6088002636783125,0.5899154143056583,0.5612466124661246,1.0,0.9851
AI Picks by Srini underdog - March 10 2026.csv,34,118,Collin Sexton,3PM,UNDER,70.50%,STRONG BET,S,NO GAME,70.3,0.6668570165377143,0.6552460515703578,0.5747041267881033,0.5869918699186992,0.5899154143056583,0.5170731707317073,1.0,0.9856
AI Picks by Srini underdog - March 15 2026.csv,15,119,Brandin Podziemski,3PA,UNDER,73.2%,STRONG BET,B,✅ HIT,69.6,0.6740286223082704,0.6545559133641496,0.5765635645183267,0.5557229965156795,0.5899154143056583,0.5261930010604453,1.0,0.9948
AI Picks by Srini underdog - March 10 2026.csv,32,120,Alperen Sengun,TOV,UNDER,69.00%,BET,A,✅ HIT,70.56,0.6627288228109123,0.6545504932319909,0.59583830803343,0.6088002636783125,0.5910811794685111,0.4607538802660754,1.0,0.978
AI Picks by Srini underdog - March 14 2026.csv,18,121,Jaylen Brown,STL,UNDER,71.3%,STRONG BET,A,✅ HIT,70.47,0.6625556135924338,0.6537498338454995,0.6067636810821889,0.6088002636783125,0.5899154143056583,0.3511199601791936,1.0,0.9965
AI Picks by Srini underdog - March 11 2026.csv,10,122,Anthony Edwards,3PA,UNDER,70.10%,STRONG BET,B,❌ MISS,69.51,0.673245955609469,0.6533591066154483,0.5765635645183267,0.5557229965156795,0.5899154143056583,0.6243163340724316,1.0,0.9937
AI Picks by Srini underdog - March 9 2026.csv,1,123,OG Anunoby,3PM,UNDER,68.80%,BET,S,❌ MISS,71.45,0.650399347381647,0.6533406155483856,0.5747041267881033,0.5869918699186992,0.5910811794685111,0.4040975609756097,1.0,0.9952
AI Picks by Srini underdog - March 12 2026.csv,49,124,Giannis Antetokounmpo,3PM,UNDER,78.4%,STRONG BET,S,✅ HIT,67.72,0.6939344399938637,0.6531216061750839,0.5747041267881033,0.5869918699186992,0.5899154143056583,0.5149974052932018,1.0,0.9941
AI Picks by Srini underdog - March 13 2026.csv,17,125,Kawhi Leonard,FGA,UNDER,75.2%,STRONG BET,D,❌ MISS,70.69,0.6587999994775552,0.652990641857336,0.4736390243902439,0.4584602067315036,0.5899154143056583,0.633921200750469,1.0,0.9839
AI Picks by Srini underdog - March 13 2026.csv,24,126,Ace Bailey,3PM,UNDER,70.8%,STRONG BET,S,✅ HIT,69.41,0.6738542639244739,0.6529899810263344,0.5747041267881033,0.5869918699186992,0.5899154143056583,0.5787456445993031,1.0,0.9818
AI Picks by Srini underdog - March 14 2026.csv,24,127,Austin Reaves,STL,UNDER,68.5%,BET,A,✅ HIT,69.41,0.6736685690723131,0.6528692793724298,0.6067636810821889,0.6088002636783125,0.5910811794685111,0.5575505967825636,1.0,0.9935
AI Picks by Srini underdog - March 12 2026.csv,20,128,Kevin Porter Jr.,3PM,UNDER,71.2%,STRONG BET,S,✅ HIT,71.05,0.6536649162667116,0.6524051313482092,0.5747041267881033,0.5869918699186992,0.5899154143056583,0.3668021680216802,1.0,0.9747
AI Picks by Srini underdog - March 15 2026.csv,11,129,OG Anunoby,SB,UNDER,69.6%,BET,A,✅ HIT,70.34,0.6618166604778712,0.6522756305290066,0.6069806560134566,0.6088002636783125,0.5910811794685111,0.4040975609756097,1.0,0.9877
AI Picks by Srini underdog - March 13 2026.csv,18,130,Brandin Podziemski,FTM,UNDER,72.4%,STRONG BET,B,❌ MISS,70.61,0.6584870647319477,0.6521756134775974,0.5145057766367137,0.5557229965156795,0.5899154143056583,0.5261930010604453,1.0,0.9866
AI Picks by Srini underdog - March 14 2026.csv,22,131,Trae Young,3PA,OVER,71.7%,STRONG BET,B,❌ MISS,69.84,0.6664123146975355,0.651440175802453,0.5765635645183267,0.5557229965156795,0.5899154143056583,0.5078799249530956,1.0,0.9811
AI Picks by Srini underdog - March 12 2026.csv,23,132,Jalen Johnson,RA,UNDER,72.2%,STRONG BET,C,✅ HIT,70.46,0.6586411505762939,0.6511289802856217,0.5152613240418118,0.4925952315702933,0.5899154143056583,0.6164260826281732,1.0,0.9713
AI Picks by Srini underdog - March 12 2026.csv,21,133,Trae Young,AST,OVER,75.5%,STRONG BET,C,✅ HIT,71.02,0.6516770052625942,0.6508836313973727,0.4745136763108522,0.4925952315702933,0.5899154143056583,0.5078799249530956,1.0,0.9877
AI Picks by Srini underdog - March 12 2026.csv,26,134,Luka Dončić,SB,UNDER,69.7%,BET,A,❌ MISS,70.24,0.6602624390895035,0.6505008606327005,0.6069806560134566,0.6088002636783125,0.5910811794685111,0.3885553470919324,1.0,0.9809
AI Picks by Srini underdog - March 13 2026.csv,27,135,Alperen Sengun,BLK,UNDER,69.2%,BET,S,NO GAME,69.21,0.6715701431129646,0.6499762505111191,0.644579945799458,0.5869918699186992,0.5910811794685111,0.4607538802660754,1.0,0.9986
AI Picks by Srini underdog - March 11 2026.csv,6,136,Brandon Miller,FTM,UNDER,70.40%,STRONG BET,B,❌ MISS,71.34,0.6464733098195905,0.6499477125397951,0.5145057766367137,0.5557229965156795,0.5899154143056583,0.47460545193687226,1.0,0.9855
AI Picks by Srini underdog - March 13 2026.csv,26,137,Dejounte Murray,TOV,UNDER,68.6%,BET,A,✅ HIT,69.22,0.6711287599875568,0.6497658040789909,0.59583830803343,0.6088002636783125,0.5910811794685111,0.5502032520325203,1.0,0.9943
AI Picks by Srini underdog - March 15 2026.csv,21,138,Anthony Edwards,STL,UNDER,68.5%,BET,A,✅ HIT,68.43,0.6804151428012998,0.6497621975563738,0.6067636810821889,0.6088002636783125,0.5910811794685111,0.6243163340724316,1.0,0.9949
AI Picks by Srini underdog - March 10 2026.csv,52,139,Onyeka Okongwu,SB,UNDER,67.40%,BET,A,❌ MISS,68.01,0.6828486988053974,0.6481329997847954,0.6069806560134566,0.6088002636783125,0.5910811794685111,0.691567944250871,1.0,0.983
AI Picks by Srini underdog - March 9 2026.csv,2,140,Karl-Anthony Towns,REB,UNDER,68.80%,STRONG BET,B,✅ HIT,70.56,0.652570202538165,0.6479473900547051,0.5620746167935988,0.5557229965156795,0.5899154143056583,0.49313669880884853,1.0,0.9889
AI Picks by Srini underdog - March 13 2026.csv,37,141,Mikal Bridges,STL,UNDER,69.7%,BET,A,✅ HIT,67.64,0.6866420285578199,0.6477699179465617,0.6067636810821889,0.6088002636783125,0.5910811794685111,0.6477351916376306,1.0,0.991
AI Picks by Srini underdog - March 15 2026.csv,20,142,Brandin Podziemski,TOV,UNDER,70.6%,STRONG BET,A,❌ MISS,68.57,0.675332843070807,0.6475290391229673,0.59583830803343,0.6088002636783125,0.5899154143056583,0.5261930010604453,1.0,0.9932
AI Picks by Srini underdog - March 15 2026.csv,19,143,VJ Edgecombe,TOV,UNDER,67.4%,BET,A,✅ HIT,69.04,0.6697081908818658,0.6474662873713309,0.59583830803343,0.6088002636783125,0.5910811794685111,0.5840975609756097,1.0,0.9797
AI Picks by Srini underdog - March 10 2026.csv,39,144,Luka Dončić,TOV,UNDER,70.10%,STRONG BET,A,✅ HIT,69.95,0.6585390776739557,0.6471635503303799,0.59583830803343,0.6088002636783125,0.5899154143056583,0.3885553470919324,1.0,0.9666
AI Picks by Srini underdog - March 10 2026.csv,48,145,Alex Sarr,PRA,OVER,80.30%,STRONG BET,D,✅ HIT,69.34,0.6651759207522766,0.6468138897686992,0.4730352303523035,0.4584602067315036,0.5899154143056583,0.5227380015735641,1.0,0.9894
AI Picks by Srini underdog - March 13 2026.csv,22,146,Jrue Holiday,3PA,UNDER,70.9%,STRONG BET,B,❌ MISS,69.68,0.6607312734217381,0.6465242573829972,0.5765635645183267,0.5557229965156795,0.5899154143056583,0.4712195121951219,1.0,0.9952
AI Picks by Srini underdog - March 15 2026.csv,13,147,Brandin Podziemski,FGA,UNDER,77.9%,STRONG BET,D,✅ HIT,69.98,0.6571821795085527,0.6465109243210281,0.4736390243902439,0.4584602067315036,0.5899154143056583,0.5261930010604453,1.0,0.9834
AI Picks by Srini underdog - March 10 2026.csv,45,148,Onyeka Okongwu,FTM,UNDER,69.10%,STRONG BET,B,✅ HIT,69.41,0.6638495590509903,0.64648692285857,0.5145057766367137,0.5557229965156795,0.5899154143056583,0.691567944250871,1.0,0.9875
AI Picks by Srini underdog - March 12 2026.csv,30,149,Jalen Green,STL,UNDER,68.8%,BET,A,❌ MISS,69.12,0.6669570053290161,0.6462896375570724,0.6067636810821889,0.6088002636783125,0.5910811794685111,0.48343495934959346,1.0,0.9871
AI Picks by Srini underdog - March 13 2026.csv,29,150,Brandin Podziemski,3PA,UNDER,72.0%,STRONG BET,B,❌ MISS,68.8,0.6699586223082703,0.6457942054132128,0.5765635645183267,0.5557229965156795,0.5899154143056583,0.5261930010604453,1.0,0.995
AI Picks by Srini underdog - March 12 2026.csv,33,151,Alex Sarr,REB,OVER,72.5%,STRONG BET,B,❌ MISS,68.94,0.6682953328146368,0.6457834036337649,0.5620746167935988,0.5557229965156795,0.5899154143056583,0.5227380015735641,1.0,0.9926
AI Picks by Srini underdog - March 10 2026.csv,46,152,Giannis Antetokounmpo,TOV,OVER,67.10%,BET,A,✅ HIT,69.39,0.6621731753136251,0.6452443682305092,0.59583830803343,0.6088002636783125,0.5910811794685111,0.5149974052932018,1.0,0.9876
AI Picks by Srini underdog - March 13 2026.csv,28,153,Reed Sheppard,REB,OVER,70.5%,STRONG BET,B,✅ HIT,69.2,0.6626934161261149,0.6441299253702801,0.5620746167935988,0.5557229965156795,0.5899154143056583,0.5334688346883468,1.0,0.9951
AI Picks by Srini underdog - March 15 2026.csv,8,154,Brandin Podziemski,PTS,UNDER,73.2%,STRONG BET,D,❌ MISS,70.83,0.6435140213093818,0.6441250924394373,0.4830232333943893,0.4584602067315036,0.5899154143056583,0.5261930010604453,1.0,0.9921
AI Picks by Srini underdog - March 10 2026.csv,31,155,VJ Edgecombe,FGA,UNDER,72.10%,STRONG BET,D,✅ HIT,70.8,0.6430576355000692,0.6435990838652239,0.4736390243902439,0.4584602067315036,0.5899154143056583,0.5840975609756097,1.0,0.9795
AI Picks by Srini underdog - March 13 2026.csv,16,156,James Harden,REB,UNDER,69.1%,STRONG BET,B,❌ MISS,70.71,0.6435685282226905,0.6432430907404474,0.5620746167935988,0.5557229965156795,0.5899154143056583,0.39101995565410197,1.0,0.9927
AI Picks by Srini underdog - March 10 2026.csv,71,157,Giannis Antetokounmpo,3PM,UNDER,76.40%,STRONG BET,S,✅ HIT,66.94,0.6873244399938638,0.6428618034229205,0.5747041267881033,0.5869918699186992,0.5899154143056583,0.5149974052932018,1.0,0.9979
AI Picks by Srini underdog - March 15 2026.csv,18,158,Chet Holmgren,3PM,UNDER,68.0%,BET,S,✅ HIT,69.1,0.6618258884016026,0.64280150635548,0.5747041267881033,0.5869918699186992,0.5910811794685111,0.5516629711751663,1.0,0.983
AI Picks by Srini underdog - March 12 2026.csv,43,159,Chet Holmgren,SB,UNDER,68.5%,BET,A,✅ HIT,68.12,0.6723982014978269,0.6421811551281283,0.6069806560134566,0.6088002636783125,0.5910811794685111,0.5516629711751663,1.0,0.979
AI Picks by Srini underdog - March 12 2026.csv,47,160,Desmond Bane,3PA,UNDER,70.3%,STRONG BET,B,✅ HIT,67.87,0.6749377467915738,0.6419205445843962,0.5765635645183267,0.5557229965156795,0.5899154143056583,0.6368342458934793,1.0,0.9889
AI Picks by Srini underdog - March 15 2026.csv,10,161,James Harden,REB,UNDER,69.2%,STRONG BET,B,✅ HIT,70.51,0.6437435282226905,0.6418277887527133,0.5620746167935988,0.5557229965156795,0.5899154143056583,0.39101995565410197,1.0,0.9894
AI Picks by Srini underdog - March 10 2026.csv,40,162,Tyler Herro,PTS,UNDER,73.30%,STRONG BET,D,NO GAME,69.89,0.650191713073256,0.6412790477436048,0.4830232333943893,0.4584602067315036,0.5899154143056583,0.591869918699187,1.0,0.9875
AI Picks by Srini underdog - March 12 2026.csv,39,163,Jalen Johnson,REB,UNDER,69.2%,STRONG BET,B,✅ HIT,68.51,0.6664141409200978,0.6412731671286861,0.5620746167935988,0.5557229965156795,0.5899154143056583,0.6164260826281732,1.0,0.992
AI Picks by Srini underdog - March 12 2026.csv,41,164,Trae Young,3PA,OVER,71.7%,STRONG BET,B,❌ MISS,68.31,0.6667573146975355,0.6399671780962864,0.5765635645183267,0.5557229965156795,0.5899154143056583,0.5078799249530956,1.0,0.988
AI Picks by Srini underdog - March 12 2026.csv,27,165,Trae Young,PTS,OVER,76.6%,STRONG BET,D,✅ HIT,69.46,0.6530127136986468,0.6398252363764803,0.4830232333943893,0.4584602067315036,0.5899154143056583,0.5078799249530956,1.0,0.9875
AI Picks by Srini underdog - March 14 2026.csv,29,166,Brandon Miller,STL,UNDER,69.0%,BET,A,✅ HIT,68.25,0.6668440545877439,0.6395648434286016,0.6067636810821889,0.6088002636783125,0.5910811794685111,0.47460545193687226,1.0,0.9889
AI Picks by Srini underdog - March 12 2026.csv,24,167,Jalen Suggs,AST,UNDER,71.8%,STRONG BET,C,❌ MISS,70.44,0.6400837532966048,0.6389137668550505,0.4745136763108522,0.4925952315702933,0.5899154143056583,0.5149974052932018,1.0,0.9932
AI Picks by Srini underdog - March 12 2026.csv,38,168,Alex Sarr,PRA,OVER,79.1%,STRONG BET,D,✅ HIT,68.62,0.6614509207522765,0.6388880526128561,0.4730352303523035,0.4584602067315036,0.5899154143056583,0.5227380015735641,1.0,0.9965
AI Picks by Srini underdog - March 11 2026.csv,14,169,Reed Sheppard,STL,UNDER,66.20%,BET,A,❌ MISS,68.39,0.6625303928628914,0.6378312996988614,0.6067636810821889,0.6088002636783125,0.5910811794685111,0.5334688346883468,1.0,0.9753000000000001
AI Picks by Srini underdog - March 10 2026.csv,53,170,Jaylen Wells,3PA,UNDER,72.20%,STRONG BET,B,❌ MISS,68.0,0.6665438343973478,0.6374583853201763,0.5765635645183267,0.5557229965156795,0.5899154143056583,0.4881951219512195,1.0,0.9891
AI Picks by Srini underdog - March 10 2026.csv,47,171,Luka Dončić,3PA,UNDER,70.20%,STRONG BET,B,❌ MISS,69.37,0.6500548569114193,0.6372145560703021,0.5765635645183267,0.5557229965156795,0.5899154143056583,0.3885553470919324,1.0,0.9946
AI Picks by Srini underdog - March 12 2026.csv,54,172,Tyler Herro,TOV,UNDER,68.1%,BET,A,NO GAME,67.32,0.6735854266542235,0.6368366435288493,0.59583830803343,0.6088002636783125,0.5910811794685111,0.591869918699187,1.0,0.9941
AI Picks by Srini underdog - March 10 2026.csv,42,173,Alex Sarr,AST,OVER,73.70%,STRONG BET,C,❌ MISS,69.54,0.6470478129246411,0.6365596716684703,0.4745136763108522,0.4925952315702933,0.5899154143056583,0.5227380015735641,1.0,0.9878
AI Picks by Srini underdog - March 14 2026.csv,23,174,Jayson Tatum,FGA,OVER,74.1%,STRONG BET,D,✅ HIT,69.73,0.6445997628713429,0.6364210385221739,0.4736390243902439,0.4584602067315036,0.5899154143056583,0.5334688346883468,1.0,0.9756
AI Picks by Srini underdog - March 13 2026.csv,40,175,Jalen Green,STL,UNDER,69.8%,BET,A,✅ HIT,67.47,0.6708870053290159,0.6362294586582651,0.6067636810821889,0.6088002636783125,0.5910811794685111,0.48343495934959346,1.0,0.9977
AI Picks by Srini underdog - March 11 2026.csv,23,176,Kawhi Leonard,TOV,UNDER,69.70%,BET,A,✅ HIT,66.51,0.6818755548593519,0.6360325663118594,0.59583830803343,0.6088002636783125,0.5910811794685111,0.633921200750469,1.0,0.967
AI Picks by Srini underdog - March 10 2026.csv,57,177,Brandin Podziemski,STL,UNDER,67.90%,BET,A,❌ MISS,67.68,0.6680878095001012,0.6360154859565914,0.6067636810821889,0.6088002636783125,0.5910811794685111,0.5261930010604453,1.0,0.9854
AI Picks by Srini underdog - March 12 2026.csv,36,178,Dyson Daniels,REB,UNDER,69.1%,STRONG BET,B,NO GAME,68.72,0.6551959229011829,0.6355868300035123,0.5620746167935988,0.5557229965156795,0.5899154143056583,0.5102439024390244,1.0,0.9868
AI Picks by Srini underdog - March 11 2026.csv,13,179,Amen Thompson,3PM,UNDER,68.20%,BET,S,✅ HIT,68.77,0.6542271522596957,0.6353393920834791,0.5747041267881033,0.5869918699186992,0.5910811794685111,0.4609756097560975,1.0,0.9988
AI Picks by Srini underdog - March 12 2026.csv,45,180,VJ Edgecombe,3PA,UNDER,68.2%,STRONG BET,B,✅ HIT,68.04,0.6626040782997868,0.6352033542543087,0.5765635645183267,0.5557229965156795,0.5899154143056583,0.5840975609756097,1.0,0.9905
AI Picks by Srini underdog - March 12 2026.csv,61,181,Derrick White,BLK,UNDER,64.2%,BET,S,NO GAME,66.93,0.6753155274440805,0.6349795576661749,0.644579945799458,0.5869918699186992,0.5910811794685111,0.6723577235772358,1.0,0.9903
AI Picks by Srini underdog - March 11 2026.csv,15,182,Paolo Banchero,3PM,UNDER,66.80%,BET,S,❌ MISS,68.3,0.6591746509623422,0.634961994069024,0.5747041267881033,0.5869918699186992,0.5910811794685111,0.5575505967825636,1.0,0.9998
AI Picks by Srini underdog - March 10 2026.csv,54,183,Amen Thompson,SB,UNDER,68.10%,BET,A,✅ HIT,67.99,0.6627844653559201,0.6349383428438616,0.6069806560134566,0.6088002636783125,0.5910811794685111,0.4609756097560975,1.0,0.9953
AI Picks by Srini underdog - March 10 2026.csv,50,184,Victor Wembanyama,SB,UNDER,70.10%,STRONG BET,A,✅ HIT,68.51,0.6565731507721501,0.6348765235325201,0.6069806560134566,0.6088002636783125,0.5899154143056583,0.3382113821138211,1.0,0.9834
AI Picks by Srini underdog - March 12 2026.csv,37,185,Chet Holmgren,3PA,UNDER,66.8%,STRONG BET,B,✅ HIT,68.67,0.6532856193197424,0.6339628696786425,0.5765635645183267,0.5557229965156795,0.5899154143056583,0.5516629711751663,1.0,0.9642
AI Picks by Srini underdog - March 9 2026.csv,3,186,Karl-Anthony Towns,RA,UNDER,68.60%,BET,C,❌ MISS,70.24,0.6345571040139037,0.6337923928335606,0.5152613240418118,0.4925952315702933,0.5910811794685111,0.49313669880884853,1.0,0.9782
AI Picks by Srini underdog - March 13 2026.csv,39,187,Brandin Podziemski,STL,UNDER,67.4%,BET,A,✅ HIT,67.49,0.6666578095001011,0.6336333865682439,0.6067636810821889,0.6088002636783125,0.5910811794685111,0.5261930010604453,1.0,0.9908
AI Picks by Srini underdog - March 14 2026.csv,25,188,Paolo Banchero,FGA,UNDER,73.1%,STRONG BET,D,✅ HIT,69.33,0.6440329390807646,0.6329944990828297,0.4736390243902439,0.4584602067315036,0.5899154143056583,0.5575505967825636,1.0,0.9841
AI Picks by Srini underdog - March 12 2026.csv,34,189,Josh Giddey,3PM,UNDER,68.1%,BET,S,❌ MISS,68.82,0.6499543473816469,0.6329443319096809,0.5747041267881033,0.5869918699186992,0.5910811794685111,0.42409756097560974,1.0,0.9939
AI Picks by Srini underdog - March 11 2026.csv,21,190,Desmond Bane,STL,UNDER,67.30%,BET,A,✅ HIT,66.57,0.6762469339834045,0.6328326783388138,0.6067636810821889,0.6088002636783125,0.5910811794685111,0.6368342458934793,1.0,0.9681
AI Picks by Srini underdog - March 13 2026.csv,32,191,Jaylen Wells,3PM,UNDER,68.5%,BET,S,NO GAME,68.11,0.6573541034792081,0.6323260388166394,0.5747041267881033,0.5869918699186992,0.5910811794685111,0.4881951219512195,1.0,0.9865
AI Picks by Srini underdog - March 9 2026.csv,4,192,OG Anunoby,SB,UNDER,66.70%,BET,A,✅ HIT,68.51,0.6524516604778713,0.6321975548412389,0.6069806560134566,0.6088002636783125,0.5910811794685111,0.4040975609756097,1.0,0.9976
